t,v,w
4.950000000000003,-1.6519108736335806,0.2955024647180675
5.0,-1.6491527612622463,0.2907623210371073
5.049999999999997,-1.646395419984689,0.28604833484389375
5.100000000000001,-1.6436388371294226,0.28136041951408514
5.149999999999999,-1.6408829999185433,0.2766984887509115
5.200000000000003,-1.6381278954663445,0.2720624565845562
5.25,-1.6353735107778906,0.2674522373715444
5.299999999999997,-1.6326198327475532,0.2628677457941397
5.350000000000001,-1.6298668481575083,0.25830889685974845
5.399999999999999,-1.6271145436761951,0.2537756059003321
5.450000000000003,-1.624362905856739,0.24926778857182766
5.5,-1.6216119211353357,0.24478536085357636
5.549999999999997,-1.6188615758295999,0.2403282390477607
5.600000000000001,-1.6161118561368768,0.23589633977884983
5.649999999999999,-1.6133627481325175,0.23148957999305383
5.700000000000003,-1.6106142377681147,0.22710787695778617
5.75,-1.6078663108697067,0.22275114826113562
5.799999999999997,-1.6051189531359376,0.2184193118113467
5.850000000000001,-1.6023721501361863,0.21411228583630926
5.899999999999999,-1.599625887308653,0.20982998888305737
5.950000000000003,-1.5968801499584102,0.20557233981727743
6.0,-1.5941349232554127,0.20133925782282566
6.049999999999997,-1.5913901922324705,0.19713066240125532
6.100000000000001,-1.5886459417831809,0.19294647337135354
6.149999999999999,-1.5859021566598193,0.18878661086868784
6.200000000000003,-1.5831588214711914,0.18465099534516277
6.25,-1.5804159206804407,0.18053954756858664
6.299999999999997,-1.577673438602816,0.1764521886222484
6.350000000000001,-1.5749313594033933,0.17238883990450474
6.399999999999999,-1.5721896670947568,0.16834942312837797
6.450000000000003,-1.5694483455346322,0.16433386032116437
6.5,-1.5667073784234749,0.1603420738240534
6.549999999999997,-1.5639667493020133,0.1563739862917578
6.600000000000001,-1.5612264415487425,0.1524295206921547
6.649999999999999,-1.5584864383773707,0.14850860030593824
6.700000000000003,-1.555746722834215,0.14461114872628333
6.75,-1.5530072777955475,0.1407370898585211
6.799999999999997,-1.5502680859648903,0.13688634791982604
6.850000000000001,-1.5475291298702554,0.13305884743891525
6.899999999999999,-1.544790391861333,0.1292545132557594
6.950000000000003,-1.542051854106624,0.12547327052130633
7.0,-1.5393134985905166,0.1217150446972169
7.049999999999997,-1.5365753071103034,0.1179797615556134
7.100000000000001,-1.5338372612731428,0.11426734717884106
7.149999999999999,-1.5310993424929575,0.11057772795924233
7.200000000000003,-1.528361531987272,0.10691083059894446
7.25,-1.5256238107739892,0.10326658210966061
7.299999999999997,-1.5228861596680994,0.09964490981250444
7.350000000000001,-1.5201485592783262,0.09604574133781867
7.399999999999999,-1.517410990003704,0.09246900462501775
7.450000000000003,-1.514673432030085,0.0889146279224447
7.5,-1.5119358653265782,0.0853825397872426
7.549999999999997,-1.509198269641914,0.08187266908524087
7.600000000000001,-1.5064606245007361,0.07838494499085649
7.649999999999999,-1.5037229091998179,0.07491929698701058
7.700000000000003,-1.5009851028041992,0.0714756548650605
7.75,-1.4982471841432465,0.06805394872474763
7.799999999999997,-1.4955091318066296,0.06465410897416143
7.850000000000001,-1.4927709241402158,0.06127606632971972
7.899999999999999,-1.4900325392418796,0.05791975181616553
7.950000000000003,-1.4872939549572233,0.054585096766580986
8.0,-1.4845551488752087,0.05127203282241835
8.049999999999997,-1.4818160983236992,0.047980491933548676
8.100000000000001,-1.479076780364905,0.04471040635832817
8.149999999999999,-1.4763371717907319,0.041461708663682796
8.200000000000003,-1.4735972491180345,0.03823433172521141
8.25,-1.470856988583766,0.03502820872730765
8.299999999999997,-1.4681163661400234,0.031843273163301086
8.350000000000001,-1.4653753574489898,0.028679458835617858
8.399999999999999,-1.4626339378777642,0.025536699855961232
8.450000000000003,-1.4598920824930808,0.02241493064551247
8.5,-1.457149766055915,0.019314085935152367
8.549999999999997,-1.4544069630159702,0.016234100765703852
8.600000000000001,-1.4516636475060454,0.01317491048819604
8.649999999999999,-1.4489197933362776,0.010136450764150248
8.700000000000003,-1.4461753739882601,0.007118657565888283
8.75,-1.4434303626090277,0.004121467176863519
8.799999999999997,-1.4406847320049112,0.0011448161920151927
8.850000000000001,-1.437938454635252,-0.0018113584818535968
8.899999999999999,-1.4351915026059798,-0.004747119625673743
8.950000000000003,-1.4324438476630434,-0.007662529707683332
9.0,-1.4296954611856953,-0.010557650882975653
9.049999999999997,-1.4269463141796221,-0.013432544993021558
9.100000000000001,-1.4241963772699224,-0.016287273565165596
9.149999999999999,-1.4214456206939217,-0.019121897812095386
9.200000000000003,-1.4186940142938234,-0.02193647863128368
9.25,-1.4159415275091938,-0.024731076604402505
9.299999999999997,-1.41318812936927,-0.027505751996708835
9.350000000000001,-1.4104337884850926,-0.030260564756401157
9.399999999999999,-1.4076784730414535,-0.03299557451394627
9.450000000000003,-1.4049221507886578,-0.03571084058137577
9.5,-1.4021647890340918,-0.03840642195155146
9.549999999999997,-1.3994063546335929,-0.041082377297399005
9.600000000000001,-1.396646813982616,-0.04373876497110924
9.649999999999999,-1.3938861330071903,-0.04637564300330631
9.700000000000003,-1.3911242771546608,-0.04899306910218187
9.75,-1.3883612113842094,-0.0515911006525947
9.799999999999997,-1.3855969001571484,-0.05416979471513486
9.850000000000001,-1.3828313074269794,-0.056729208025151655
9.899999999999999,-1.3800643966292132,-0.05926939699174443
9.950000000000003,-1.3772961306709426,-0.06179041769671553
10.0,-1.3745264719201584,-0.06429232589348444
10.049999999999997,-1.3717553821948083,-0.06677517700596217
10.100000000000001,-1.3689828227515841,-0.06923902612738503
10.149999999999999,-1.3662087542744323,-0.07168392801910684
10.200000000000003,-1.3634331368627808,-0.07410993710934842
10.25,-1.360655930019473,-0.0765171074919037
10.299999999999997,-1.3578770926384,-0.07890549292480095
10.350000000000001,-1.3550965829918227,-0.08127514682891838
10.399999999999999,-1.3523143587173747,-0.08362612228655292
10.450000000000003,-1.3495303768047362,-0.08595847203994096
10.5,-1.3467445935819695,-0.08827224848973
10.549999999999997,-1.3439569647015068,-0.0905675036933998
10.600000000000001,-1.3411674451257776,-0.09284428936363197
10.649999999999999,-1.338375989112469,-0.09510265686662668
10.700000000000003,-1.3355825501994016,-0.09734265722036509
10.75,-1.3327870811890168,-0.09956434109281606
10.799999999999997,-1.329989534132457,-0.10176775880008603
10.850000000000001,-1.3271898603132313,-0.10395296030451018
10.899999999999999,-1.3243880102304526,-0.10611999521268384
10.950000000000003,-1.3215839335816286,-0.1082689127734321
11.0,-1.3187775792450023,-0.11039976187571654
11.049999999999997,-1.3159688952614164,-0.11251259104647697
11.100000000000001,-1.3131578288156995,-0.11460744844840685
11.149999999999999,-1.3103443262175467,-0.11668438187766036
11.200000000000003,-1.3075283328818872,-0.11874343876148945
11.25,-1.3047097933087206,-0.12078466615580902
11.299999999999997,-1.3018886510624046,-0.12280811074268826
11.350000000000001,-1.299064848750375,-0.12481381882776607
11.399999999999999,-1.2962383280012841,-0.12680183633758868
11.450000000000003,-1.2934090294425342,-0.12877220881686732
11.5,-1.29057689267719,-0.13072498142565356
11.549999999999997,-1.2877418562602494,-0.13266019893643022
11.600000000000001,-1.2849038576742509,-0.13457790573111564
11.649999999999999,-1.2820628333041957,-0.13647814579797854
11.700000000000003,-1.279218718411763,-0.13836096272846132
11.75,-1.2763714471087952,-0.14022639971390907
11.799999999999997,-1.2735209523300297,-0.1420744995422016
11.850000000000001,-1.27066716580505,-0.14390530459428577
11.899999999999999,-1.2678100180294307,-0.1457188568406053
11.950000000000003,-1.2649494382350537,-0.14751519783742512
12.0,-1.2620853543595596,-0.14929436872304724
12.049999999999997,-1.2592176930149128,-0.15105641021391483
12.100000000000001,-1.2563463794550471,-0.15280136260060154
12.149999999999999,-1.2534713375425581,-0.1545292657436823
12.200000000000003,-1.2505924897144156,-0.15624015906948266
12.25,-1.2477097569466566,-0.15793408156570246
12.299999999999997,-1.2448230587180265,-0.15961107177691056
12.350000000000001,-1.2419323129725326,-0.16127116779990652
12.399999999999999,-1.2390374360808685,-0.16291440727894546
12.450000000000003,-1.2361383428006767,-0.16454082740082157
12.5,-1.2332349462355996,-0.1661504648898063
12.549999999999997,-1.230327157793083,-0.16774335600243695
12.600000000000001,-1.2274148871408854,-0.1693195365221505
12.649999999999999,-1.2244980421622464,-0.17087904175375843
12.700000000000003,-1.2215765289096674,-0.1724219065177573
12.75,-1.2186502515572533,-0.1739481651444701
12.799999999999997,-1.2157191123515652,-0.1754578514680131
12.850000000000001,-1.212783011560928,-0.17695099882008247
12.899999999999999,-1.2098418474231347,-0.1784276400235553
12.950000000000003,-1.2068955160914965,-0.17988780738589877
13.0,-1.203943911579166,-0.18133153269238167
13.049999999999997,-1.2009869257016805,-0.18275884719908161
13.100000000000001,-1.198024448017652,-0.18416978162568137
13.149999999999999,-1.1950563657675382,-0.18556436614804778
13.200000000000003,-1.1920825638104182,-0.1869426303905855
13.25,-1.1891029245587057,-0.18830460341835925
13.299999999999997,-1.1861173279107105,-0.1896503137289753
13.350000000000001,-1.1831256511809753,-0.19097978924421616
13.399999999999999,-1.180127769028299,-0.19229305730141835
13.450000000000003,-1.177123553381354,-0.19359014464458607
13.5,-1.1741128733618127,-0.19487107741523094
13.549999999999997,-1.1710955952048774,-0.19613588114292888
13.600000000000001,-1.1680715821771173,-0.1973845807355847
13.649999999999999,-1.165040694491505,-0.19861720046939382
13.700000000000003,-1.1620027892195428,-0.19983376397849095
13.75,-1.1589577202003618,-0.20103429424427527
13.799999999999997,-1.155905337946674,-0.20221881358440003
13.850000000000001,-1.15284548954745,-0.20338734364141534
13.899999999999999,-1.1497780185671929,-0.20453990537105216
13.950000000000003,-1.1467027649416666,-0.20567651903013384
14.0,-1.1436195648699368,-0.2067972041641031
14.049999999999997,-1.140528250702573,-0.2079019795941497
14.099999999999994,-1.1374286508258515,-0.20899086340392506
14.150000000000006,-1.134320589541798,-0.21006387292582848
14.200000000000003,-1.1312038869438912,-0.21112102472684963
14.25,-1.1280783587882508,-0.2121623345939507
14.299999999999997,-1.124943816360117,-0.2131878175189719
14.349999999999994,-1.1218000663354233,-0.21419748768304164
14.400000000000006,-1.1186469106372516,-0.2151913584404741
14.450000000000003,-1.1154841462869582,-0.21616944230213406
14.5,-1.1123115652497302,-0.2171317509182494
14.549999999999997,-1.1091289542743406,-0.2180782950606502
14.599999999999994,-1.1059360947268477,-0.2190090846044127
14.650000000000006,-1.102732762417973,-0.2199241285088851
14.700000000000003,-1.0995187274238774,-0.22082343479807148
14.75,-1.0962937539000512,-0.22170701054034916
14.799999999999997,-1.0930575998880043,-0.22257486182749328
14.849999999999994,-1.0898100171144391,-0.22342699375298125
14.900000000000006,-1.086550750782568,-0.22426341038954922
14.950000000000003,-1.0832795393552175,-0.22508411476597043
15.0,-1.07999611432935,-0.2258891088430245
15.049999999999997,-1.076700200001608,-0.22667839348862528
15.099999999999994,-1.0733915132244665,-0.22745196845207327
15.150000000000006,-1.070069763152566,-0.22820983233739683
15.200000000000003,-1.0667346509787605,-0.22895198257574528
15.25,-1.063385869659406,-0.22967841539679482
15.299999999999997,-1.060023103628381,-0.23038912579912588
15.349999999999994,-1.056646028499304,-0.23108410751953049
15.400000000000006,-1.0532543107553907,-0.23176335300120313
15.450000000000003,-1.049847607426353,-0.23242685336076935
15.5,-1.0464255657517199,-0.23307459835410255
15.549999999999997,-1.042987822829922,-0.23370657634087694
15.599999999999994,-1.0395340052524429,-0.2343227742478028
15.650000000000006,-1.0360637287223062,-0.23492317753048733
15.700000000000003,-1.0325765976561279,-0.23550777013386082
15.75,-1.0290722047689134,-0.23607653445110602
15.799999999999997,-1.0255501306407415,-0.23662945128102467
15.849999999999994,-1.022009943264422,-0.23716649978377194
15.900000000000006,-1.0184511975731676,-0.23768765743488637
15.950000000000003,-1.0148734349472612,-0.23819289997753862
16.0,-1.0112761826986443,-0.23868220137291893
16.049999999999997,-1.0076589535322884,-0.23915553374867873
16.099999999999994,-1.0040212449831472,-0.23961286734533752
16.150000000000006,-1.0003625388274147,-0.24005417046056163
16.200000000000003,-0.9966823004667402,-0.24047940939121581
16.25,-0.9929799782839744,-0.24088854837308502
16.299999999999997,-0.9892550029689288,-0.24128154951815584
16.349999999999994,-0.985506786812548,-0.24165837274934346
16.400000000000006,-0.9817347229677923,-0.24201897573254247
16.450000000000003,-0.9779381846754269,-0.24236331380587334
16.5,-0.9741165244528036,-0.24269133990598987
16.549999999999997,-0.970269073243604,-0.24300300449130502
16.599999999999994,-0.966395139526387,-0.24329825546198505
16.650000000000006,-0.962494008379649,-0.24357703807655287
16.700000000000003,-0.958564940500964,-0.24383929486493314
16.75,-0.9546071711776138,-0.24408496553776218
16.799999999999997,-0.9506199092059598,-0.2443139868917751
16.849999999999994,-0.9466023357566277,-0.24452629271107237
16.900000000000006,-0.9425536031823909,-0.24472181366405638
16.950000000000003,-0.9384728337654402,-0.24490047719581665
17.0,-0.9343591184005049,-0.24506220741572876
17.049999999999997,-0.9302115152100684,-0.24520692498001911
17.099999999999994,-0.9260290480876683,-0.24533454696903215
17.150000000000006,-0.9218107051650076,-0.2454449867589216
17.200000000000003,-0.9175554371983194,-0.2455381538874699
17.25,-0.9132621558691228,-0.24561395391372315
17.299999999999997,-0.9089297319941786,-0.24567228827110826
17.349999999999994,-0.9045569936391012,-0.2457130541136805
17.400000000000006,-0.9001427241297086,-0.24573614415512618
17.450000000000003,-0.8956856599547798,-0.24574144650012336
17.5,-0.8911844885534576,-0.24572884446763743
17.549999999999997,-0.8866378459800605,-0.24569821640570244
17.599999999999994,-0.882044314438566,-0.24564943549721105
17.650000000000006,-0.877402419678477,-0.24558236955620416
17.700000000000003,-0.8727106282432028,-0.24549688081412008
17.75,-0.8679673445614523,-0.24539282569542745
17.799999999999997,-0.8631709078714548,-0.24527005458202839
17.849999999999994,-0.8583195889670943,-0.24512841156577914
17.900000000000006,-0.8534115867542497,-0.2449677341884314
17.950000000000003,-0.8484450246047814,-0.24478785316825208
18.0,-0.8434179464946864,-0.244588592112529
18.049999999999997,-0.8383283129119478,-0.2443697672151175
18.099999999999994,-0.8331739965185397,-0.24413118693812483
18.150000000000006,-0.8279527775498837,-0.24387265167676872
18.200000000000003,-0.8226623389338112,-0.2435939534063798
18.25,-0.8173002611097337,-0.24329487531044625
18.299999999999997,-0.8118640165272661,-0.24297519138852355
18.349999999999994,-0.8063509638019737,-0.24263466604274947
18.400000000000006,-0.8007583415042167,-0.24227305364161514
18.450000000000003,-0.7950832615552201,-0.24189009805954992
18.5,-0.7893227022025194,-0.24148553219077223
18.549999999999997,-0.7834735005447815,-0.2410590774357508
18.599999999999994,-0.777532344573683,-0.24061044315850008
18.650000000000006,-0.7714957646980268,-0.24013932611280492
18.700000000000003,-0.765360124712566,-0.23964540983533342
18.75,-0.7591216121710912,-0.2391283640034448
18.799999999999997,-0.7527762281201806,-0.2385878437553412
18.849999999999994,-0.7463197761466133,-0.23802348897003672
18.900000000000006,-0.7397478506877796,-0.23743492350443202
18.950000000000003,-0.7330558245504729,-0.23682175438457972
19.0,-0.7262388355791966,-0.23618357094801004
19.049999999999997,-0.7192917724105472,-0.23551994393375084
19.099999999999994,-0.7122092592453293,-0.23483042451642486
19.150000000000006,-0.7049856395647885,-0.23411454328053466
19.200000000000003,-0.6976149587117233,-0.23337180913075292
19.25,-0.6900909452512142,-0.23260170813372158
19.299999999999997,-0.682406991019301,-0.23180370228652358
19.349999999999994,-0.6745561297611329,-0.23097722820662725
19.400000000000006,-0.6665310142529107,-0.2301216957377127
19.450000000000003,-0.6583238917943532,-0.22923648646537012
19.5,-0.6499265779504612,-0.22832095213621043
19.549999999999997,-0.6413304284130725,-0.2273744129734501
19.599999999999994,-0.6325263088441455,-0.2263961558815185
19.650000000000006,-0.6235045625539533,-0.22538543253169233
19.700000000000003,-0.6142549758585453,-0.224341457320182
19.75,-0.6047667409520614,-0.2232634051894844
19.799999999999997,-0.5950284161209851,-0.22215040930317137
19.849999999999994,-0.5850278831194528,-0.22100155856360768
19.900000000000006,-0.5747523015176234,-0.21981589496138967
19.950000000000003,-0.5641880598293093,-0.21859241074456823
20.0,-0.5533207232211154,-0.2173300453949752
20.049999999999997,-0.5421349776039354,-0.21602768239821954
20.099999999999994,-0.530614569909703,-0.21468414579316983
20.150000000000006,-0.5187422443628931,-0.21329819648600948
20.200000000000003,-0.506499674568816,-0.21186852831326036
20.25,-0.4938673912609636,-0.21039376383754743
20.299999999999997,-0.4808247055797079,-0.20887244985935527
20.349999999999994,-0.46734962779716305,-0.20730305262765117
20.400000000000006,-0.4534187814612887,-0.20568395273207435
20.450000000000003,-0.4390073130103332,-0.20401343965948704
20.5,-0.42408879701142016,-0.2022897059981391
20.549999999999997,-0.40863513731045603,-0.20051084127361923
20.599999999999994,-0.39261646455184857,-0.1986748254022931
20.650000000000006,-0.3760010307445645,-0.1967795217502229
20.700000000000003,-0.3587551018263573,-0.19482266978883225
20.75,-0.34084284952315935,-0.19280187734307322
20.799999999999997,-0.3222262442305571,-0.19071461243387436
20.849999999999994,-0.3028649511764506,-0.18855819472456456
20.900000000000006,-0.2827162327787327,-0.18632978659122246
20.950000000000003,-0.2617348609123185,-0.1840263838500212
21.0,-0.23987304377217955,-0.1816448061912463
21.049999999999997,-0.21708037319173162,-0.17918168739049406
21.099999999999994,-0.1933037996792221,-0.1766334653934543
21.150000000000006,-0.16848764409903455,-0.1739963724026101
21.200000000000003,-0.1425736568781408,-0.17126642513323106
21.25,-0.11550113788211257,-0.1684394154533693
21.299999999999997,-0.08720713269000693,-0.16551090167943372
21.349999999999994,-0.05762672389258523,-0.1624762008665526
21.400000000000006,-0.026693439201394976,-0.15933038251247086
21.450000000000003,0.005660198502478869,-0.1560682641860393
21.5,0.039501950689017,-0.15268440969682007
21.549999999999997,0.07489894064529498,-0.14917313054053324
21.599999999999994,0.11191649473209626,-0.14552849148435104
21.650000000000006,0.15061671187589645,-0.14174432129296594
21.700000000000003,0.19105672618780745,-0.13781422973501975
21.75,0.23328663082483392,-0.13373163214070916
21.799999999999997,0.27734703835903113,-0.12948978289189395
21.849999999999994,0.3232662653375507,-0.125081819297582
21.900000000000006,0.3710571478469439,-0.12050081731646853
21.950000000000003,0.42071352211882207,-0.11573986050483448
22.0,0.4722064405632697,-0.11079212335829758
22.049999999999997,0.5254802393614935,-0.10565096984274074
22.099999999999994,0.5804486278574487,-0.10031006733774507
22.150000000000006,0.6369910295041354,-0.09476351541742432
22.200000000000003,0.694949463581188,-0.08900598785782099
22.25,0.7541263079850213,-0.0830328850036178
22.299999999999997,0.8142833150774725,-0.076840492205227
22.349999999999994,0.8751422521042891,-0.0704261385535263
22.400000000000006,0.9363874925708201,-0.06378834874773744
22.450000000000003,0.9976707860039247,-0.056926979830251655
22.5,1.0586182785171,-0.04984333393203023
22.549999999999997,1.1188396536636491,-0.04254023830340798
22.599999999999994,1.1779390325256254,-0.03502208491027658
22.650000000000006,1.2355270453060334,-0.027294823802478472
22.700000000000003,1.291233301838659,-0.019365907216615512
22.75,1.3447183820578372,-0.011244184714486417
22.799999999999997,1.3956844657164245,-0.002939753208536619
22.849999999999994,1.4438838313695592,0.005536230954152147
22.900000000000006,1.4891246639594036,0.01417176801562549
22.950000000000003,1.531273884947452,0.022954247431195958
23.0,1.5702570138884093,0.03187068507138514
23.049999999999997,1.6060553396641497,0.04090795360657137
23.099999999999994,1.6387008865075878,0.050052996265469094
23.150000000000006,1.6682697835207705,0.05929301640352865
23.200000000000003,1.6948746833559964,0.06861563787393686
23.25,1.71865683771915,0.0780090337343394
23.299999999999997,1.7397783453669686,0.08746202308722056
23.349999999999994,1.7584149664424114,0.09696413767451731
23.400000000000006,1.7747497674486232,0.10650566115529068
23.450000000000003,1.7889677408245357,0.11607764479580006
23.5,1.8012514425328028,0.12567190365576372
23.549999999999997,1.8117776149734615,0.1352809973544908
23.599999999999994,1.8207147109908628,0.14489819924617614
23.650000000000006,1.8282212048902078,0.154517457418836
23.700000000000003,1.8344445638927753,0.16413335043490598
23.75,1.8395207536564575,0.17374104021365347
23.799999999999997,1.843574160065307,0.18333622395819307
23.849999999999994,1.8467178228894876,0.19291508657904766
23.900000000000006,1.8490538924373383,0.20247425467529204
23.950000000000003,1.850674236081203,0.21201075280762435
24.0,1.851661136341617,0.2215219625333894
24.049999999999997,1.8520880353942735,0.2310055844661266
24.099999999999994,1.8520202921354765,0.24045960346429246
24.150000000000006,1.8515159272723731,0.24988225693750743
24.200000000000003,1.8506263394159723,0.25927200617631774
24.25,1.8493969810513253,0.26862751055606293
24.299999999999997,1.8478679877762159,0.2779476044309303
24.349999999999994,1.846074757574346,0.2872312765155556
24.400000000000006,1.8440484793413356,0.2964776515444344
24.450000000000003,1.8418166116058918,0.3056859740006147
24.5,1.8394033135489838,0.3148555937120518
24.549999999999997,1.8368298311568863,0.3239859531246367
24.599999999999994,1.834114841759272,0.3330765760737629
24.650000000000006,1.8312747603880062,0.3421270578902847
24.700000000000003,1.8283240114134456,0.3511370566910502
24.75,1.8252752688245002,0.3601062857183266
24.799999999999997,1.8221396683552955,0.3690345066060036
24.849999999999994,1.81892699445377,0.3779215234632405
24.900000000000006,1.8156458448567583,0.38676717767807295
24.950000000000003,1.8123037752969022,0.39557134335437677
25.0,1.808907426629314,0.40433392330546597
25.049999999999997,1.8054626364371003,0.4130548455365275
25.099999999999994,1.801974536958931,0.42173406015609677
25.150000000000006,1.7984476409812393,0.43037153666392486
25.200000000000003,1.7948859171535314,0.43896726156894267
25.25,1.7912928560179016,0.44752123629665996
25.299999999999997,1.787671527892808,0.4560334753503153
25.349999999999994,1.7840246336157102,0.464504004694486
25.400000000000006,1.780354549028299,0.47293286033373166
25.450000000000003,1.7766633639806182,0.4813200870622421
25.5,1.7729529165352316,0.4896657373634466
25.549999999999997,1.7692248229685423,0.49796987044115304
25.599999999999994,1.765480504092308,0.5062325513660824
25.650000000000006,1.761721208353253,0.5144538503236675
25.700000000000003,1.7579480321114709,0.522633841950746
25.75,1.7541619374481403,0.53077260475031
25.799999999999997,1.7503637678091142,0.5388702205748239
25.849999999999994,1.7465542617524756,0.5469267741697971
25.900000000000006,1.742734065034475,0.5549423527703236
25.950000000000003,1.7389037412388542,0.5629170457442028
26.0,1.735063781128826,0.5708509442760437
26.049999999999997,1.7312146108785138,0.5787441410874377
26.099999999999994,1.7273565993210205,0.5865967301888917
26.150000000000006,1.723490064333154,0.5944088066597377
26.200000000000003,1.719615278461854,0.6021804664526959
26.25,1.7157324738842838,0.6099118062201707
26.299999999999997,1.711841846782126,0.6176029231597183
26.349999999999994,1.7079435612006364,0.6252539148764223
26.400000000000006,1.7040377524542798,0.6328648792601972
