start_index,direction,t,ratio
21,3,3.4,1.3683648514293998
21,3,3.5,1.4838709840476239
21,3,3.6,1.603564030010263
21,3,3.7,1.7266720329768648
21,3,3.8,1.852301231129448
21,3,3.9,1.9795258950407744
21,3,4.0,2.1074625502165114
21,3,4.1,2.2353166863625007
21,3,4.2,2.362404081526625
21,3,4.3,2.4881540505708477
21,3,4.4,2.612102027454629
21,3,4.5,2.733877076430286
21,3,4.6,2.8531879091012216
21,3,4.7,2.9698094010466503
21,3,4.8,3.0835705491188863
21,3,4.9,3.194344185952269
21,3,5.0,3.30203843482539
21,3,5.1,3.4065897330236083
21,3,5.2,3.5079571974942607
21,3,5.3,3.6061181042646053
21,3,5.4,3.7010642745943088
21,3,5.5,3.792799190746794
21,3,5.6,3.8813356948702435
21,3,5.7,3.9666941522268826
21,3,5.8,4.048900983713327
21,3,5.9,4.127987492144576
21,3,6.0,4.203988922528583
21,3,6.1,4.27694370910626
21,3,6.2,4.34689287184333
21,3,6.3,4.413879532865588
21,3,6.4,4.477948529450783
21,3,6.5,4.539146105016895
21,3,6.6,4.597519663322793
21,3,6.7,4.653117574096088
21,3,6.8,4.705989020658642
21,3,6.9,4.756183881995887
21,3,7.0,4.8037526432091955
21,3,7.1,4.8487463294806235
21,3,7.2,4.891216459633413
21,3,7.3,4.931215016141441
21,3,7.4,4.968794429064599
21,3,7.5,5.004007571884342
21,3,7.6,5.036907767630901
21,3,7.7,5.067548804028118
21,3,7.8,5.095984956655293
21,3,7.9,5.122271019357461
21,3,8.0,5.1464623413281085
21,3,8.1,5.1686148704463815
21,3,8.2,5.188785202589214
21,3,8.3,5.207030636753657
21,3,8.4,5.223409235929487
21,3,8.5,5.23797989375292
21,3,8.6,5.250802407050618
21,3,8.7,5.261937554457733
21,3,8.8,5.271447181366886
21,3,8.9,5.279394291523308
21,3,9.0,5.285843145656286
21,3,9.1,5.290859367588792
21,3,9.2,5.294510058340406
21,3,9.3,5.296863918795782
21,3,9.4,5.297991381589843
21,3,9.5,5.2979647529132405
21,3,9.6,5.296858365039854
21,3,9.7,5.294748740438717
21,3,9.8,5.291714768429898
21,3,9.9,5.287837895435991
21,3,10.0,5.283202329982493
21,4,0.0,0.0
21,4,0.1,0.019144502677314802
21,4,0.2,0.04026361383468815
21,4,0.3,0.06365481080649216
21,4,0.4,0.08966087979617049
21,4,0.5,0.11867646631966068
21,4,0.6,0.15115523651382082
21,4,0.7,0.18761749224611443
21,4,0.8,0.2286579084969782
21,4,0.9,0.2749527800436814
21,4,1.0,0.32726572152072747
21,4,1.1,0.3864500830776778
21,4,1.2,0.45344531767571
21,4,1.3,0.5292630314648529
21,4,1.4,0.6149563154818553
21,4,1.5,0.711563073124556
21,4,1.6,0.8200104400789898
21,4,1.7,0.9409634312029439
21,4,1.8,1.074597843319455
21,4,1.9,1.2202779167037123
21,4,2.0,1.3761284676176961
21,4,2.1,1.5385173360051052
21,4,2.2,1.7015170393714638
21,4,2.3,1.8565002946609352
21,4,2.4,1.9921300509417412
21,4,2.5,2.095079260813916
21,4,2.6,2.1517581742620515
21,4,2.7,2.151028259487096
21,4,2.8,2.0873455257870535
21,4,2.9,1.96325518157201
21,4,3.0,1.7901047338474971
21,4,3.1,1.5865234094396028
21,4,3.2,1.375298800202977
21,4,3.3,1.1799182480542094
21,4,3.4,1.0215263157929553
21,4,3.5,0.9156364209327135
21,4,3.6,0.8678644829847042
21,4,3.7,0.8717045541095385
21,4,3.8,0.912789551876508
21,4,3.9,0.9764407324183979
21,4,4.0,1.0519164911706198
21,4,4.1,1.132646022886304
21,4,4.2,1.2149766219040468
21,4,4.3,1.296980467071444
21,4,4.4,1.3776710094990148
21,4,4.5,1.4565547009687296
21,4,4.6,1.5333906623401359
21,4,4.7,1.6080664127849174
21,4,4.8,1.6805351416154546
21,4,4.9,1.7507846171390873
21,4,5.0,1.8188219768362457
21,4,5.1,1.8846663127933596
21,4,5.2,1.9483449923232574
21,4,5.3,2.009891720824568
21,4,5.4,2.069345394822401
21,4,5.5,2.1267493063578744
21,4,5.6,2.182150506400482
21,4,5.7,2.235599249154133
21,4,5.8,2.287148489225586
21,4,5.9,2.336853423684375
21,4,6.0,2.3847710777052042
21,4,6.1,2.4309599336691217
21,4,6.2,2.4754796029040977
21,4,6.3,2.518390538187961
21,4,6.4,2.559753784287089
21,4,6.5,2.5996307632935545
21,4,6.6,2.6380830913191096
21,4,6.7,2.675172423151102
21,4,6.8,2.710960321661905
21,4,6.9,2.745508149045698
21,4,7.0,2.7788769772822386
21,4,7.1,2.811127515563593
21,4,7.2,2.842320052736807
21,4,7.3,2.872514413121385
21,4,7.4,2.901769924331635
21,4,7.5,2.93014539598386
21,4,7.6,2.9576991083775397
21,4,7.7,2.98448881044458
21,4,7.8,3.0105717264172305
21,4,7.9,3.036004570824949
21,4,8.0,3.060843571565826
21,4,8.1,3.0851445009127056
21,4,8.2,3.1089627144335354
21,4,8.3,3.1323531979053487
21,4,8.4,3.1553706224039564
21,4,8.5,3.1780694078414236
21,4,8.6,3.200503795328493
21,4,8.7,3.2227279288237356
21,4,8.8,3.2447959466413048
21,4,8.9,3.2667620834799194
21,4,9.0,3.288680783761653
21,4,9.1,3.3106068271668474
21,4,9.2,3.3325954673962173
21,4,9.3,3.3547025853179724
21,4,9.4,3.3769848578197212
21,4,9.5,3.399499943839167
21,4,9.6,3.4223066892514358
21,4,9.7,3.4454653524852574
21,4,9.8,3.4690378529781816
21,4,9.9,3.4930880448313597
21,4,10.0,3.5176820183268656
21,5,0.0,0.0
21,5,0.1,0.02872319332294735
21,5,0.2,0.05807288574974556
21,5,0.3,0.08821029104943308
21,5,0.4,0.11931166407478767
21,5,0.5,0.15156993330657603
21,5,0.6,0.18519621868207756
21,5,0.7,0.22042107639846945
21,5,0.8,0.2574952251284063
21,5,0.9,0.2966893812666798
21,5,1.0,0.3382926491148391
21,5,1.1,0.3826086560316274
21,5,1.2,0.42994827068709895
21,5,1.3,0.4806172745541461
21,5,1.4,0.5348967654015353
21,5,1.5,0.593013385751005
21,5,1.6,0.6550957992369182
21,5,1.7,0.7211134530497448
21,5,1.8,0.7907941132105906
21,5,1.9,0.8635189133325095
21,5,2.0,0.9381992013224645
21,5,2.1,1.0131500989373297
21,5,2.2,1.0859925648490432
21,5,2.3,1.153637093552885
21,5,2.4,1.2124195692763466
21,5,2.5,1.2584552681972532
21,5,2.6,1.2882273622447054
21,5,2.7,1.2993226059995922
21,5,2.8,1.291105351706131
21,5,2.9,1.2650711663368037
21,5,3.0,1.224725754926559
21,5,3.1,1.1750624413023663
21,5,3.2,1.1218944460647895
21,5,3.3,1.0712802977882017
21,5,3.4,1.0290886354876818
21,5,3.5,1.0005708558188022
21,5,3.6,0.9898191174391003
21,5,3.7,0.9991948588745102
21,5,3.8,1.0290238219071084
21,5,3.9,1.0777986507786304
21,5,4.0,1.14280997860058
21,5,4.1,1.220880129882854
21,5,4.2,1.3089195251080599
21,5,4.3,1.4042232310777492
21,5,4.4,1.5045642751977355
21,5,4.5,1.6081731888134823
21,5,4.6,1.7136711939792009
21,5,4.7,1.8199943283235234
21,5,4.8,1.9263247647790085
21,5,4.9,2.0320343135122636
21,5,5.0,2.1366400833602666
21,5,5.1,2.2397705037071685
21,5,5.2,2.341139574268373
21,5,5.3,2.4405274246789475
21,5,5.4,2.5377656294297584
21,5,5.5,2.632726079164841
21,5,5.6,2.7253125063608543
21,5,5.7,2.8154539951267963
21,5,5.8,2.903099979510717
21,5,5.9,2.9882163640687245
21,5,6.0,3.070782495484028
21,5,6.1,3.150788783615462
21,5,6.2,3.228234821377207
21,5,6.3,3.3031278903181986
21,5,6.4,3.375481766432993
21,5,6.5,3.4453157612302108
21,5,6.6,3.5126539483723835
21,5,6.7,3.577524537667284
21,5,6.8,3.6399593668178194
21,5,6.9,3.6999934879261485
21,5,7.0,3.7576648307367457
21,5,7.1,3.813013928460495
21,5,7.2,3.8660836949944315
21,5,7.3,3.916919244666246
21,5,7.4,3.965567747437052
21,5,7.5,4.012078313911594
21,5,7.6,4.056501905637159
21,5,7.7,4.098891267058359
21,5,7.8,4.13930087620182
21,5,7.9,4.177786911755915
21,5,8.0,4.21440723464328
21,5,8.1,4.24922138259135
21,5,8.2,4.282290576486679
21,5,8.3,4.3136777375670645
21,5,8.4,4.343447514705548
21,5,8.5,4.371666321216864
21,5,8.6,4.39840238076858
21,5,8.7,4.4237257820973515
21,5,8.8,4.447708542337256
21,5,8.9,4.470424678877004
21,5,9.0,4.49195028972738
21,5,9.1,4.512363642467323
21,5,9.2,4.531745271915767
21,5,9.3,4.550178086734464
21,5,9.4,4.567747485241349
21,5,9.5,4.584541480792061
21,5,9.6,4.600650837147512
21,5,9.7,4.616169214344786
21,5,9.8,4.6311933256629665
21,5,9.9,4.645823106386213
21,5,10.0,4.6601618951823855
21,6,0.0,0.0
21,6,0.1,0.018986210224744882
21,6,0.2,0.03854954304834057
21,6,0.3,0.05894417230647499
21,6,0.4,0.08045504878224648
21,6,0.5,0.10340232560447807
21,6,0.6,0.12814632926994907
21,6,0.7,0.15509309455213255
21,6,0.8,0.18470039742194994
21,6,0.9,0.217484065588802
21,6,1.0,0.25402408421411116
21,6,1.1,0.2949695911871082
21,6,1.2,0.34104119638629654
21,6,1.3,0.3930280604853813
21,6,1.4,0.4517757047878207
21,6,1.5,0.5181584643355407
21,6,1.6,0.5930277703042718
21,6,1.7,0.6771241853243846
21,6,1.8,0.7709379404232208
21,6,1.9,0.8745012561581782
21,6,2.0,0.9870993145372452
21,6,2.1,1.1069011148601036
21,6,2.2,1.230544402116724
21,6,2.3,1.3527669223663528
21,6,2.4,1.4662554561525425
21,6,2.5,1.5619545138579796
21,6,2.6,1.6300708095665228
21,6,2.7,1.6618419513197504
21,6,2.8,1.6517821827031989
21,6,2.9,1.5997138896737508
21,6,3.0,1.5117434460923638
21,6,3.1,1.399675898410548
21,6,3.2,1.2790345980231281
21,6,3.3,1.166346386658001
21,6,3.4,1.0762990149821692
21,6,3.5,1.019088689191231
21,6,3.6,0.9985310085316476
21,6,3.7,1.0120880816213946
21,6,3.8,1.0531847464601891
21,6,3.9,1.1142902197835016
21,6,4.0,1.1889666967089738
21,6,4.1,1.272509431557897
21,6,4.2,1.3617674808370757
21,6,4.3,1.4547241416023275
21,6,4.4,1.5501118451094473
21,6,4.5,1.6471323546575707
21,6,4.6,1.7452731836081827
21,6,4.7,1.8441931893308172
21,6,4.8,1.9436532394477444
21,6,4.9,2.043474870431495
21,6,5.0,2.1435159001310162
21,6,5.1,2.243656167737631
21,6,5.2,2.3437892729537695
21,6,5.3,2.4438178465613363
21,6,5.4,2.543650886145822
21,6,5.5,2.6432022890629345
21,6,5.6,2.742390070618445
21,6,5.7,2.8411359667906426
21,6,5.8,2.9393652462336264
21,6,5.9,3.037006630611241
21,6,6.0,3.1339922662323345
21,6,6.1,3.2302577157564967
21,6,6.2,3.3257419537493047
21,6,6.3,3.4203873584580884
21,6,6.4,3.5141396969632717
21,6,6.5,3.606948103417756
21,6,6.6,3.6987650513495973
21,6,6.7,3.7895463215265037
21,6,6.8,3.879250967012179
21,6,6.9,3.9678412769735454
21,6,7.0,4.055282740625802
21,6,7.1,4.141544012514924
21,6,7.2,4.22659688014001
21,6,7.3,4.310416234761118
21,6,7.4,4.392980046083732
21,6,7.5,4.474269341412281
21,6,7.6,4.554268189773373
21,6,7.7,4.632963691450999
21,6,7.8,4.71034597333698
21,6,7.9,4.786408190479955
21,6,8.0,4.8611465342059335
21,6,8.1,4.934560247195578
21,6,8.2,5.006651645918654
21,6,8.3,5.07742615085423
21,6,8.4,5.1468923249605885
21,6,8.5,5.215061920907355
21,6,8.6,5.281949937626433
21,6,8.7,5.3475746868105185
21,6,8.8,5.411957870038484
21,6,8.9,5.4751246672999265
21,6,9.0,5.537103837759362
21,6,9.1,5.597927833704107
21,6,9.2,5.657632928714493
21,6,9.3,5.7162593612204855
21,6,9.4,5.773851494716741
21,6,9.5,5.830457996070891
21,6,9.6,5.8861320334974545
21,6,9.7,5.9409314959521975
21,6,9.8,5.994919235893161
21,6,9.9,6.048163337573814
21,6,10.0,6.100737413268828
41,1,0.0,0.0
41,1,0.1,0.39728836463898143
41,1,0.2,0.7185269794091499
41,1,0.3,0.9923899549108196
41,1,0.4,1.2372222723413078
41,1,0.5,1.4647103035309235
41,1,0.6,1.6821807300108471
41,1,0.7,1.8941051014888985
41,1,0.8,2.1031043636160436
41,1,0.9,2.310620627234493
41,1,1.0,2.5173622139203427
41,1,1.1,2.7235941398832226
41,1,1.2,2.9293244237354603
41,1,1.3,3.1344212767922515
41,1,1.4,3.338685185271321
41,1,1.5,3.5418920215335374
41,1,1.6,3.7438178416453654
41,1,1.7,3.944252300479821
41,1,1.8,4.143005132166657
41,1,1.9,4.339908514877068
41,1,2.0,4.534817084127685
41,1,2.1,4.727606682865161
41,1,2.2,4.918172507461963
41,1,2.3,5.106427038838283
41,1,2.4,5.292297979899464
41,1,2.5,5.475726317251053
41,1,2.6,5.6566645628346555
41,1,2.7,5.835075194458351
41,1,2.8,6.010929293463474
41,1,2.9,6.18420536679425
41,1,3.0,6.354888335656485
41,1,3.1,6.5229686713204345
41,1,3.2,6.688441658932142
41,1,3.3,6.8513067715353975
41,1,3.4,7.011567138292995
41,1,3.5,7.16922909283055
41,1,3.6,7.324301789509393
41,1,3.7,7.476796877178479
41,1,3.8,7.626728221516196
41,1,3.9,7.774111668444262
41,1,4.0,7.91896484227342
41,1,4.1,8.061306973252275
41,1,4.2,8.201158750045296
41,1,4.3,8.33854219338766
41,1,4.4,8.473480547769897
41,1,4.5,8.605998188510222
41,1,4.6,8.7361205420041
41,1,4.7,8.863874017287865
41,1,4.8,8.989285947352256
41,1,4.9,9.112384538890472
41,1,5.0,9.233198829372505
41,1,5.1,9.351758650506127
41,1,5.2,9.468094597295442
41,1,5.3,9.582238002030428
41,1,5.4,9.69422091263339
41,1,5.5,9.804076074888098
41,1,5.6,9.911836918140718
41,1,5.7,10.017537544125481
41,1,5.8,10.12121271862216
41,1,5.9,10.222897865694767
41,1,6.0,10.32262906429992
41,1,6.1,10.420443047084065
41,1,6.2,10.516377201219163
41,1,6.3,10.610469571149734
41,1,6.4,10.70275886314264
41,1,6.5,10.793284451553255
41,1,6.6,10.882086386731636
41,1,6.7,10.969205404515415
41,1,6.8,11.054682937257281
41,1,6.9,11.13856112635482
41,1,7.0,11.220882836257221
41,1,7.1,11.30169166992871
41,1,7.2,11.3810319857649
41,1,7.3,11.45894891595827
41,1,7.4,11.535488386317537
41,1,7.5,11.610697137556533
41,1,7.6,11.684622748069414
41,1,7.7,11.757313658216042
41,1,7.8,11.828819196149949
41,1,7.9,11.899189605223297
41,1,8.0,11.968476073012505
41,1,8.1,12.036730762010372
41,1,8.2,12.104006842037663
41,1,8.3,12.170358524437907
41,1,8.4,12.235841098112951
41,1,8.5,12.300510967477805
41,1,8.6,12.364425692409911
41,1,8.7,12.427644030277605
41,1,8.8,12.49022598014291
41,1,8.9,12.552232829235638
41,1,9.0,12.61372720181147
41,1,9.1,12.674773110508875
41,1,9.2,12.735436010333949
41,1,9.3,12.795782855409893
41,1,9.4,12.855882158643192
41,1,9.5,12.915804054464363
41,1,9.6,12.975620364823262
41,1,9.7,13.035404668620192
41,1,9.8,13.095232374788598
41,1,9.9,13.155180799242641
41,1,10.0,13.215329245935282
41,2,0.0,0.0
41,2,0.1,0.42110827012720925
41,2,0.2,0.8254948947425523
41,2,0.3,1.2171664497615955
41,2,0.4,1.5984289089414225
41,2,0.5,1.9706189466066089
41,2,0.6,2.3345116976661244
41,2,0.7,2.690555583424434
41,2,0.8,3.03901050031648
41,2,0.9,3.380030106560663
41,2,1.0,3.713710940556746
41,2,1.1,4.040121524780888
41,2,1.2,4.359319282357388
41,2,1.3,4.671360020131584
41,2,1.4,4.976302904692975
41,2,1.5,5.2742127457511225
41,2,1.6,5.5651607130885274
41,2,1.7,5.849224182774832
41,2,1.8,6.126486137435991
41,2,1.9,6.397034374819268
41,2,2.0,6.660960671917573
41,2,2.1,6.918359985476573
41,2,2.2,7.169329729039798
41,2,2.3,7.413969142423712
41,2,2.4,7.652378755559724
41,2,2.5,7.884659941120957
41,2,2.6,8.110914546746574
41,2,2.7,8.331244596413523
41,2,2.8,8.545752050560555
41,2,2.9,8.754538615323487
41,2,3.0,8.957705592321878
41,2,3.1,9.155353761609652
41,2,3.2,9.347583291536775
41,2,3.3,9.534493670320126
41,2,3.4,9.716183655040158
41,2,3.5,9.892751234571769
41,2,3.6,10.064293603622216
41,2,3.7,10.23090714560541
41,2,3.8,10.392687422533664
41,2,3.9,10.549729170482019
41,2,4.0,10.702126299473967
41,2,4.1,10.849971896886029
41,2,4.2,10.993358233654483
41,2,4.3,11.132376772723804
41,2,4.4,11.267118179299286
41,2,4.5,11.397672332558372
41,2,4.6,11.52412833855799
41,2,4.7,11.646574544126821
41,2,4.8,11.765098551588526
41,2,4.9,11.879787234185452
41,2,5.0,11.990726752119002
41,2,5.1,12.098002569126086
41,2,5.2,12.20169946954294
41,2,5.3,12.301901575820017
41,2,5.4,12.398692366450085
41,2,5.5,12.49215469430112
41,2,5.6,12.582370805332593
41,2,5.7,12.669422357688362
41,2,5.8,12.753390441168866
41,2,5.9,12.834355597074804
41,2,6.0,12.912397838430557
41,2,6.1,12.987596670590566
41,2,6.2,13.060031112237612
41,2,6.3,13.129779716779447
41,2,6.4,13.196920594160206
41,2,6.5,13.261531433093959
41,2,6.6,13.323689523734606
41,2,6.7,13.383471780804006
41,2,6.8,13.440954767185877
41,2,6.9,13.49621471801272
41,2,7.0,13.549327565257926
41,2,7.1,13.600368962861225
41,2,7.2,13.649414312406279
41,2,7.3,13.696538789377392
41,2,7.4,13.74181737002203
41,2,7.5,13.78532485884438
41,2,7.6,13.827135916771208
41,2,7.7,13.867325090008153
41,2,7.8,13.905966839635884
41,2,7.9,13.943135571976416
41,2,8.0,13.978905669776639
41,2,8.1,14.013351524247623
41,2,8.2,14.046547568013072
41,2,8.3,14.078568309016502
41,2,8.4,14.109488365443148
41,2,8.5,14.139382501714804
41,2,8.6,14.16832566562728
41,2,8.7,14.19639302669562
41,2,8.8,14.223660015784914
41,2,8.9,14.250202366110797
41,2,9.0,14.27609615569209
41,2,9.1,14.301417851358547
41,2,9.2,14.326244354410877
41,2,9.3,14.35065304804882
41,2,9.4,14.374721846688331
41,2,9.5,14.398529247300305
41,2,9.6,14.42215438291066
41,2,9.7,14.44567707841882
41,2,9.8,14.469177908904756
41,2,9.9,14.492738260601584
41,2,10.0,14.516440394738265
41,3,0.0,0.0
41,3,0.1,0.21198604225680387
41,3,0.2,0.373065237156592
41,3,0.3,0.49828103655271533
41,3,0.4,0.5975713845958378
41,3,0.5,0.6776869226864607
41,3,0.6,0.7433193465851239
41,3,0.7,0.7977927594671933
41,3,0.8,0.8435020011572696
41,3,0.9,0.8821986397987719
41,3,1.0,0.9151821048577069
41,3,1.1,0.9434300173812029
41,3,1.2,0.9676885684687091
41,3,1.3,0.9885360861081735
41,3,1.4,1.0064282830442688
41,3,1.5,1.0217307963055304
41,3,1.6,1.0347427957049744
41,3,1.7,1.045714245849361
41,3,1.8,1.0548586146447774
41,3,1.9,1.062362286772829
41,3,2.0,1.0683915742354875
41,3,2.1,1.0730979615701048
41,3,2.2,1.0766220445147787
41,3,2.3,1.0790964939638674
41,3,2.4,1.0806482860890778
41,3,2.5,1.0814003738227869
41,3,2.6,1.0814729270894645
41,3,2.7,1.0809842342197544
41,3,2.8,1.0800513312671176
41,3,2.9,1.0787904071103003
41,3,3.0,1.0773170184604697
41,3,3.1,1.075746139037892
41,3,3.2,1.0741920604160327
41,3,3.3,1.072768157733695
41,3,3.4,1.0715865312735047
41,3,3.5,1.0707575344497704
41,3,3.6,1.0703891997660073
41,3,3.7,1.0705865765195526
41,3,3.8,1.071450997123436
41,3,3.9,1.073079292508854
41,3,4.0,1.0755629807027731
41,3,4.1,1.0789874559336048
41,3,4.2,1.0834312078992885
41,3,4.3,1.0889651017998583
41,3,4.4,1.0956517489740072
41,3,4.5,1.103544995304866
41,3,4.6,1.1126895500366076
41,3,4.7,1.1231207714500608
41,3,4.8,1.1348646184726514
41,3,4.9,1.147937769335391
41,3,5.0,1.16234790046826
41,3,5.1,1.178094111661937
41,3,5.2,1.195167477619116
41,3,5.3,1.2135517017928494
41,3,5.4,1.2332238460001521
41,3,5.5,1.2541551087561982
41,3,5.6,1.2763116263222498
41,3,5.7,1.2996552728485675
41,3,5.8,1.324144439302871
41,3,5.9,1.34973477470549
41,3,6.0,1.376379877225282
41,3,6.1,1.4040319265617036
41,3,6.2,1.4326422525878073
41,3,6.3,1.4621618382812012
41,3,6.4,1.4925417574698785
41,3,6.5,1.5237335498488906
41,3,6.6,1.5556895371251294
41,3,6.7,1.588363085070212
41,3,6.8,1.6217088167852138
41,3,6.9,1.6556827826875296
41,3,7.0,1.6902425926781617
41,3,7.1,1.7253475157377454
41,3,7.2,1.7609585518480682
41,3,7.3,1.7970384807256803
41,3,7.4,1.8335518914028792
41,3,7.5,1.8704651962319125
41,3,7.6,1.9077466324425514
41,3,7.7,1.9453662539575933
41,3,7.8,1.9832959157867953
41,3,7.9,2.0215092529646297
41,3,8.0,2.059981655686346
41,3,8.1,2.098690242022135
41,3,8.2,2.1376138293518854
41,3,8.3,2.176732905458938
41,3,8.4,2.2160296000475745
41,3,8.5,2.255487657303634
41,3,8.6,2.2950924099951684
41,3,8.7,2.3348307555094827
41,3,8.8,2.374691134139973
41,3,8.9,2.4146635098687974
41,3,9.0,2.454739353837657
41,3,9.1,2.494911630655806
41,3,9.2,2.5351747876613104
41,3,9.3,2.5755247472256153
41,3,9.4,2.6159589021726424
41,3,9.5,2.65647611437043
41,3,9.6,2.697076716544321
41,3,9.7,2.7377625173556144
41,3,9.8,2.7785368097865066
41,3,9.9,2.8194043828760416
41,3,10.0,2.8603715368499585
41,4,0.0,0.0
41,4,0.1,0.31967706951683644
41,4,0.2,0.6282523720668668
41,4,0.3,0.9284110012214116
41,4,0.4,1.2218061420811634
41,4,0.5,1.5094654799879041
41,4,0.6,1.7920306515224793
41,4,0.7,2.069903015624036
41,4,0.8,2.343334347513873
41,4,0.9,2.6124839939192404
41,4,1.0,2.8774550880107936
41,4,1.1,3.138317472338323
41,4,1.2,3.395122104106295
41,4,1.3,3.6479099823899204
41,4,1.4,3.896717557386857
41,4,1.5,4.141579894724777
41,4,1.6,4.382532423602754
41,4,1.7,4.619611807415901
41,4,1.8,4.852856285048051
41,4,1.9,5.082305705757286
41,4,2.0,5.308001398391802
41,4,2.1,5.529985961964323
41,4,2.2,5.748303029832356
41,4,2.3,5.962997037428755
41,4,2.4,6.174113009443906
41,4,2.5,6.381696373691522
41,4,2.6,6.585792803728918
41,4,2.7,6.786448089363551
41,4,2.8,6.983708032659218
41,4,2.9,7.177618366393397
41,4,3.0,7.3682246917625545
41,4,3.1,7.555572432275523
41,4,3.2,7.739706801052374
41,4,3.3,7.920672779097353
41,4,3.4,8.098515102458304
41,4,3.5,8.273278256526284
41,4,3.6,8.445006476023645
41,4,3.7,8.613743749498807
41,4,3.8,8.779533827366262
41,4,3.9,8.942420232719481
41,4,4.0,9.102446274304183
41,4,4.1,9.259655061164159
41,4,4.2,9.414089518576558
41,4,4.3,9.565792404983195
41,4,4.4,9.714806329683585
41,4,4.5,9.861173771117901
41,4,4.6,10.004937095606621
41,4,4.7,10.146138576449193
41,4,4.8,10.284820413308925
41,4,4.9,10.421024751839468
41,4,5.0,10.554793703512393
41,4,5.1,10.686169365635788
41,4,5.2,10.815193841548055
41,4,5.3,10.941909260986193
41,4,5.4,11.066357800640986
41,4,5.5,11.188581704899153
41,4,5.6,11.308623306797491
41,4,5.7,11.426525049199846
41,4,5.8,11.542329506221016
41,4,5.9,11.656079404922293
41,4,6.0,11.767817647298177
41,4,6.1,11.877587332586586
41,4,6.2,11.985431779927502
41,4,6.3,12.091394551402697
41,4,6.4,12.19551947548276
41,4,6.5,12.297850670919926
41,4,6.6,12.39843257111515
41,4,6.7,12.497309949000213
41,4,6.8,12.594527942464005
41,4,6.9,12.69013208037013
41,4,7.0,12.784168309198126
41,4,7.1,12.876683020355356
41,4,7.2,12.967723078198466
41,4,7.3,13.057335848814676
41,4,7.4,13.145569229603836
41,4,7.5,13.232471679721204
41,4,7.6,13.318092251419213
41,4,7.7,13.4024806223568
41,4,7.8,13.485687128925049
41,4,7.9,13.56776280065292
41,4,8.0,13.648759395757018
41,4,8.1,13.728729437902222
41,4,8.2,13.807726254243304
41,4,8.3,13.885804014826261
41,4,8.4,13.9630177734243
41,4,8.5,14.039423509896183
41,4,8.6,14.115078174156274
41,4,8.7,14.190039731848742
41,4,8.8,14.264367211830395
41,4,8.9,14.338120755568271
41,4,9.0,14.411361668564757
41,4,9.1,14.484152473935266
41,4,9.2,14.556556968268149
41,4,9.3,14.628640279905978
41,4,9.4,14.700468929795369
41,4,9.5,14.772110895071432
41,4,9.6,14.843635675538021
41,4,9.7,14.91511436323843
41,4,9.8,14.986619715305107
41,4,9.9,15.058226230305861
41,4,10.0,15.130010228310564
41,5,0.0,0.0
41,5,0.1,0.27933723741399147
41,5,0.2,0.5430384144008473
41,5,0.3,0.7950236063379053
41,5,0.4,1.0378453402508512
41,5,0.5,1.2732214264750354
41,5,0.6,1.502339828932713
41,5,0.7,1.7260413738481426
41,5,0.8,1.9449335454574683
41,5,0.9,2.159463647298059
41,5,1.0,2.3699670813550444
41,5,1.1,2.576699898120608
41,5,1.2,2.779861136088478
41,5,1.3,2.979608385446499
41,5,1.4,3.176068772384817
41,5,1.5,3.369346800808641
41,5,1.6,3.5595300093244555
41,5,1.7,3.7466930922585187
41,5,1.8,3.9309009299840474
41,5,1.9,4.112210837646171
41,5,2.0,4.290674248972706
41,5,2.1,4.466337988398586
41,5,2.2,4.639245240751162
41,5,2.3,4.809436296964845
41,5,2.4,4.976949132605872
41,5,2.5,5.141819860596292
41,5,2.6,5.304083088514272
41,5,2.7,5.46377220293836
41,5,2.8,5.6209195975737565
41,5,2.9,5.7755568577262455
41,5,3.0,5.927714910624109
41,5,3.1,6.0774241488319065
41,5,3.2,6.224714532319849
41,5,3.3,6.369615673498566
41,5,3.4,6.512156908570684
41,5,3.5,6.652367357847376
41,5,3.6,6.7902759771080845
41,5,3.7,6.925911601675325
41,5,3.8,7.059302984532262
41,5,3.9,7.1904788295641096
41,5,4.0,7.319467820793963
41,5,4.1,7.446298648326824
41,5,4.2,7.5710000315885475
41,5,4.3,7.6936007403387014
41,5,4.4,7.814129613859431
41,5,4.5,7.9326155786513874
41,5,4.6,8.049087664914934
41,5,4.7,8.163575022049908
41,5,4.8,8.276106933370523
41,5,4.9,8.386712830201308
41,5,5.0,8.495422305496248
41,5,5.1,8.602265127103998
41,5,5.2,8.707271250783556
41,5,5.3,8.81047083305553
41,5,5.4,8.91189424397809
41,5,5.5,9.011572079908326
41,5,5.6,9.109535176312662
41,5,5.7,9.205814620685828
41,5,5.8,9.30044176562037
41,5,5.9,9.39344824208046
41,5,6.0,9.484865972913887
41,5,6.1,9.574727186647262
41,5,6.2,9.663064431599015
41,5,6.3,9.749910590343829
41,5,6.4,9.83529889456642
41,5,6.5,9.919262940332395
41,5,6.6,10.001836703814545
41,5,6.7,10.083054557502996
41,5,6.8,10.162951286932133
41,5,6.9,10.241562107960213
41,5,7.0,10.318922684630657
41,5,7.1,10.39506914765256
41,5,7.2,10.470038113535002
41,5,7.3,10.54386670440943
41,5,7.4,10.616592568580923
41,5,7.5,10.68825390184756
41,5,7.6,10.758889469621806
41,5,7.7,10.828538629911145
41,5,7.8,10.897241357189207
41,5,7.9,10.965038267211552
