t,v,w,lognorm_local,opnorm_local
3.6000000000000014,-1.7267149571208733,0.4336994882445114,0.04063934616368877,2.2199854889166852
3.6499999999999986,-1.7239315950360368,0.4282191333516519,0.04111391816956013,2.211413399790167
3.700000000000003,-1.7211493094969197,0.4227674010646067,0.04159163694531512,2.2028669241104044
3.75,-1.7183680904082117,0.4173441956582644,0.042072530829532134,2.19434606279745
3.799999999999997,-1.715587927576692,0.4119494217538577,0.042556628477955896,2.1858508172222653
3.8500000000000014,-1.7128088107130126,0.4065829843182437,0.043043958867024515,2.1773811892207755
3.8999999999999986,-1.7100307294331616,0.4012447886631806,0.04353455129748178,2.168937181106932
3.950000000000003,-1.7072536732596388,0.3959347404446015,0.04402843539807146,2.1605187956848777
4.0,-1.7044776316223749,0.3906527456618862,0.04452564112931041,2.1521260362603427
4.049999999999997,-1.7017025938594212,0.3853987106571323,0.045026198787337345,2.1437589066513563
4.100000000000001,-1.6989285492174342,0.3801725421144258,0.045530139007835375,2.135417411198358
4.149999999999999,-1.696155486851973,0.3749741470591133,0.04603749277002614,2.12710155477379
4.200000000000003,-1.6933833958276343,0.3698034328570747,0.04654829140073332,2.118811342791225
4.25,-1.6906122651180333,0.364660307213999,0.04706256657851447,2.1105467812141026
4.299999999999997,-1.687842083605651,0.3595446781746619,0.04758035033785986,2.1023078765640997
4.350000000000001,-1.6850728400815589,0.3544564541222068,0.04810167507345644,2.0940946359292196
4.399999999999999,-1.6823045232450309,0.3493955437774302,0.048626573544517014,2.085907066971597
4.450000000000003,-1.6795371217030546,0.3443618561980696,0.049155078879172795,2.0777451779350837
4.5,-1.6767706239697475,0.3393553007780975,0.049687224578929594,2.0696089776526367
4.549999999999997,-1.6740050184656905,0.334375787247019,0.05022304452318614,2.061498475553533
4.600000000000001,-1.6712402935171784,0.3294232256691747,0.05076257297381516,2.053413681670433
4.649999999999999,-1.668476437355403,0.3244975264430491,0.05130584457980538,2.045354606646338
4.700000000000003,-1.665713438115566,0.3195986003005849,0.05185289438196522,2.03732126174143
4.75,-1.6629512838359266,0.314726358306503,0.05240375781768823,2.029313658839817
4.799999999999997,-1.660189962456795,0.3098807118576277,0.05295847072577864,2.0213318104562275
4.850000000000001,-1.6574294618194667,0.3050615726822197,0.0535170693513385,2.013375729742623
4.899999999999999,-1.6546697696651065,0.3002688528393144,0.05407959035071494,2.0054454304947815
4.950000000000003,-1.6519108736335806,0.2955024647180675,0.054646070796509065,1.9975409271588271
5.0,-1.6491527612622463,0.2907623210371073,0.05521654818264424,1.9896622348377508
5.049999999999997,-1.646395419984689,0.2860483348438937,0.05579106042949645,1.981809369297892
5.100000000000001,-1.6436388371294226,0.2813604195140851,0.05636964588908458,1.973982346975424
5.149999999999999,-1.6408829999185433,0.2766984887509115,0.05695234335032151,1.9661811849828263
5.200000000000003,-1.6381278954663443,0.2720624565845562,0.057539192044326386,1.9584059011153572
5.25,-1.6353735107778906,0.2674522373715444,0.0581302316497976,1.9506565138575267
5.299999999999997,-1.6326198327475532,0.2628677457941397,0.058725502298446954,1.9429330423895879
5.350000000000001,-1.6298668481575085,0.2583088968597484,0.05932504458049415,1.9352355065940368
5.399999999999999,-1.6271145436761951,0.2537756059003321,0.059928899550223534,1.9275639270621203
5.450000000000003,-1.624362905856739,0.2492677885718276,0.060537108731600765,1.91991832510038
5.5,-1.6216119211353357,0.2447853608535763,0.06114971412395193,1.9122987227371988
5.549999999999997,-1.6188615758296,0.2403282390477607,0.061766758207703165,1.904705142729382
5.600000000000001,-1.6161118561368768,0.2358963397788498,0.06238828395018182,1.8971376085687597
5.649999999999999,-1.6133627481325177,0.2314895799930538,0.06301433481147861,1.8895961444888252
5.700000000000003,-1.6106142377681147,0.2271078769577861,0.06364495475037263,1.8820807754713749
5.75,-1.6078663108697069,0.2227511482611356,0.06428018823031521,1.8745915272532145
5.799999999999997,-1.6051189531359376,0.2184193118113467,0.06492008022547802,1.8671284263328576
5.850000000000001,-1.6023721501361865,0.2141122858363092,0.0655646762268597,1.8596914999772858
5.899999999999999,-1.599625887308653,0.2098299888830573,0.06621402224845624,1.8522807762287095
5.950000000000003,-1.5968801499584102,0.2055723398172774,0.06686816483349044,1.8448962839113878
6.0,-1.5941349232554127,0.2013392578228256,0.06752715106070391,1.8375380526384537
6.049999999999997,-1.5913901922324705,0.1971306624012553,0.0681910285507093,1.8302061128187863
6.100000000000001,-1.5886459417831809,0.1929464733713535,0.06885984547240284,1.8229004956639046
6.149999999999999,-1.5859021566598193,0.1887866108686878,0.0695336505494387,1.815621233194891
6.200000000000003,-1.5831588214711914,0.1846509953451627,0.07021249306676204,1.8083683582493468
6.25,-1.580415920680441,0.1805395475685866,0.07089642287720314,1.8011419044883725
6.299999999999997,-1.577673438602816,0.1764521886222484,0.07158549040813125,1.7939419064035742
6.350000000000001,-1.5749313594033931,0.1723888399045047,0.07227974666816674,1.7867683993241
6.399999999999999,-1.5721896670947568,0.1683494231283779,0.07297924325395336,1.7796214194236977
6.450000000000003,-1.5694483455346322,0.1643338603211643,0.07368403235698863,1.7725010037277924
6.5,-1.5667073784234749,0.1603420738240534,0.0743941667705119,1.7654071901205988
6.549999999999997,-1.5639667493020133,0.1563739862917578,0.07510969989645046,1.758340017352238
6.600000000000001,-1.5612264415487425,0.1524295206921547,0.07583068575242222,1.7512995250458856
6.649999999999999,-1.5584864383773709,0.1485086003059382,0.07655717897879494,1.744285753704933
6.700000000000003,-1.555746722834215,0.1446111487262833,0.07728923484580143,1.7372987447201609
6.75,-1.5530072777955477,0.1407370898585211,0.0780269092607087,1.7303385403769336
6.799999999999997,-1.5502680859648903,0.136886347919826,0.07877025877504269,1.7234051838623972
6.850000000000001,-1.5475291298702554,0.1330588474389152,0.07951934059186505,1.7164987192726953
6.899999999999999,-1.544790391861333,0.1292545132557594,0.08027421257310344,1.7096191916201846
6.950000000000003,-1.542051854106624,0.1254732705213063,0.08103493324693285,1.702766646840659
7.0,-1.5393134985905166,0.1217150446972169,0.08180156181520687,1.6959411318005817
7.049999999999997,-1.5365753071103034,0.1179797615556134,0.08257415816093999,1.6891426943043022
7.100000000000001,-1.5338372612731428,0.114267347178841,0.08335278285583661,1.682371383101288
7.149999999999999,-1.5310993424929575,0.1105777279592423,0.08413749716786771,1.6756272478933418
7.200000000000003,-1.528361531987272,0.1069108305989444,0.08492836306889431,1.6689103393418072
7.25,-1.5256238107739892,0.1032665821096606,0.08572544324233354,1.6622207090747718
7.299999999999997,-1.5228861596680994,0.0996449098125044,0.08652880109086981,1.6555584096942486
7.350000000000001,-1.5201485592783262,0.0960457413378186,0.0873385007442057,1.648923494783347
7.399999999999999,-1.517410990003704,0.0924690046250177,0.08815460706685448,1.642316018913414
7.450000000000003,-1.514673432030085,0.0889146279224447,0.08897718566597032,1.6357360376511545
7.5,-1.5119358653265782,0.0853825397872426,0.08980630289921504,1.6291836075657278
7.549999999999997,-1.509198269641914,0.0818726690852408,0.09064202588266031,1.6226587862358037
7.600000000000001,-1.506460624500736,0.0783849449908564,0.09148442249872213,1.6161616322565908
7.649999999999999,-1.503722909199818,0.0749192969870105,0.09233356140412669,1.6096922052468232
7.700000000000003,-1.5009851028041992,0.0714756548650605,0.09318951203790607,1.603250565855691
7.75,-1.4982471841432463,0.0680539487247476,0.09405234462941883,1.596836775769748
7.799999999999997,-1.4955091318066296,0.0646541089741614,0.09492213020639712,1.5904508977197422
7.850000000000001,-1.4927709241402158,0.0612760663297197,0.09579894060301544,1.5840929954874008
7.899999999999999,-1.4900325392418796,0.0579197518161655,0.09668284846797862,1.577763133912153
7.950000000000003,-1.4872939549572233,0.0545850967665809,0.0975739272726284,1.5714613788977816
8.0,-1.484555148875209,0.0512720328224183,0.09847225131906387,1.5651877974190105
8.049999999999997,-1.4818160983236992,0.0479804919335486,0.0993778957482746,1.5589424575280078
8.100000000000001,-1.479076780364905,0.0447104063583281,0.1002909365482821,1.5527254283608143
8.149999999999999,-1.476337171790732,0.0414617086636827,0.10121145056228972,1.5465367801436758
8.200000000000003,-1.4735972491180345,0.0382343317252114,0.10213951549683396,1.5403765841992902
8.25,-1.470856988583766,0.0350282087273076,0.10307520992993675,1.5342449129529583
8.299999999999997,-1.4681163661400234,0.031843273163301,0.10401861331925598,1.5281418399386195
8.350000000000001,-1.4653753574489898,0.0286794588356178,0.1049698060102285,1.5220674398047873
8.399999999999999,-1.4626339378777642,0.0255366998559612,0.10592886924420454,1.516021788320368
8.450000000000003,-1.4598920824930808,0.0224149306455124,0.10689588516656927,1.5100049623803495
8.5,-1.457149766055915,0.0193140859351523,0.10787093683484739,1.504017040011371
8.549999999999997,-1.4544069630159702,0.0162341007657038,0.10885410822678815,1.4980581003771514
8.600000000000001,-1.4516636475060454,0.013174910488196,0.1098454842484258,1.4921282237837774
8.649999999999999,-1.4489197933362776,0.0101364507641502,0.11084515074211358,1.4862274916848444
8.700000000000003,-1.44617537398826,0.0071186575658882,0.11185319449452423,1.4803559866864415
8.75,-1.4434303626090277,0.0041214671768635,0.11286970324461627,1.4745137925519725
8.799999999999997,-1.4406847320049112,0.0011448161920151,0.11389476569155992,1.4687009942068094
8.850000000000001,-1.437938454635252,-0.0018113584818535,0.11492847150261931,1.4629176777427664
8.899999999999999,-1.4351915026059798,-0.0047471196256737,0.1159709113209856,1.4571639304223913
8.950000000000003,-1.4324438476630434,-0.0076625297076833,0.11702217677355796,1.4514398406830706
9.0,-1.4296954611856951,-0.0105576508829756,0.1180823604786676,1.4457454981409208
9.049999999999995,-1.426946314179622,-0.0134325449930215,0.11915155605373946,1.44008099359449
9.1,-1.4241963772699224,-0.0162872735651655,0.12022985812288826,1.4344464190282302
9.15,-1.4214456206939217,-0.0191218978120953,0.12131736232444373,1.4288418676157544
9.200000000000005,-1.4186940142938234,-0.0219364786312836,0.12241416531839935,1.42326743372286
9.25,-1.4159415275091938,-0.0247310766044025,0.12352036479378134,1.4177232129103179
9.299999999999995,-1.41318812936927,-0.0275057519967088,0.12463605947593279,1.412209301936405
9.35,-1.4104337884850926,-0.0302605647564011,0.12576134913370687,1.4067257987591921
9.4,-1.4076784730414535,-0.0329955745139462,0.1268963345865663,1.4012728025385572
9.450000000000005,-1.4049221507886578,-0.0357108405813757,0.12804111771158194,1.395850413637935
9.5,-1.4021647890340918,-0.0384064219515514,0.12919580145032736,1.390458733625786
9.549999999999995,-1.3994063546335929,-0.041082377297399,0.13036048981566378,1.3850978652767665
9.6,-1.396646813982616,-0.0437387649711092,0.13153528789841018,1.3797679125726157
9.65,-1.3938861330071903,-0.0463756430033063,0.1327203018738947,1.3744689807027262
9.700000000000005,-1.3911242771546608,-0.0489930691021818,0.13391563900838147,1.369201176064405
9.75,-1.3883612113842094,-0.0515911006525947,0.13512140766536843,1.3639646062628088
9.799999999999995,-1.3855969001571484,-0.0541697947151348,0.1363377173117517,1.3587593801105582
9.85,-1.3828313074269794,-0.0567292080251516,0.13756467852385185,1.3535856076269963
9.9,-1.3800643966292132,-0.0592693969917444,0.13880240299329666,1.3484434000371157
9.950000000000005,-1.3772961306709426,-0.0617904176967155,0.14005100353275662,1.343332869770123
10.0,-1.3745264719201584,-0.0642923258934844,0.1413105940815306,1.3382541304576385
10.049999999999995,-1.3717553821948083,-0.0667751770059621,0.1425812897109723,1.3332072969315323
10.1,-1.368982822751584,-0.069239026127385,0.1438632066297601,1.3281924852213745
10.15,-1.3662087542744323,-0.0716839280191068,0.1451564621890012,1.3232098125515053
10.200000000000005,-1.3634331368627808,-0.0741099371093484,0.14646117488717048,1.3182593973377044
10.25,-1.360655930019473,-0.0765171074919037,0.14777746437487652,1.3133413591834715
10.299999999999995,-1.3578770926384,-0.0789054929248009,0.14910545145945525,1.3084558188758917
10.35,-1.355096582991823,-0.0812751468289183,0.15044525810938733,1.3036028983810888
10.4,-1.3523143587173747,-0.0836261222865529,0.15179700745853567,1.298782720839264
10.450000000000005,-1.3495303768047362,-0.0859584720399409,0.15316082381020146,1.2939954105593081
10.5,-1.3467445935819695,-0.08827224848973,0.15453683264099918,1.2892410930129803
10.549999999999995,-1.3439569647015068,-0.0905675036933998,0.15592516060454445,1.2845198948286576
10.6,-1.3411674451257776,-0.0928442893636319,0.15732593553495877,1.2798319437846424
10.65,-1.338375989112469,-0.0951026568666266,0.15873928645018653,1.275177368802033
10.700000000000005,-1.3355825501994016,-0.097342657220365,0.160165343555128,1.2705562999371371
10.75,-1.3327870811890168,-0.099564341092816,0.16160423824458614,1.2659688683734474
10.799999999999995,-1.329989534132457,-0.101767758800086,0.16305610310602892,1.261415206413164
10.85,-1.3271898603132313,-0.1039529603045101,0.16452107192217016,1.2568954474682605
10.9,-1.3243880102304526,-0.1061199952126838,0.16599927967336933,1.252409726051107
10.950000000000005,-1.3215839335816286,-0.1082689127734321,0.16749086253985632,1.24795817776463
11.0,-1.3187775792450025,-0.1103997618757165,0.168995957903781,1.2435409392920325
11.049999999999995,-1.3159688952614164,-0.1125125910464769,0.17051470435109792,1.2391581483860534
11.1,-1.3131578288156995,-0.1146074484484068,0.17204724167328334,1.234809943857796
11.15,-1.3103443262175467,-0.1166843818776603,0.1735937108689019,1.2304964655650974
11.200000000000005,-1.3075283328818872,-0.1187434387614894,0.1751542541450206,1.2262178544004718
11.25,-1.3047097933087206,-0.120784666155809,0.17672901491848356,1.22197425227862
11.299999999999995,-1.3018886510624046,-0.1228081107426882,0.17831813781705558,1.217765802123514
11.35,-1.299064848750375,-0.124813818827766,0.1799217686804458,1.2135926478550665
11.4,-1.296238328001284,-0.1268018363375886,0.18154005456122257,1.2094549343753938
11.450000000000005,-1.2934090294425342,-0.1287722088168673,0.1831731437256317,1.2053528075546867
11.5,-1.29057689267719,-0.1307249814256535,0.1848211856543358,1.2012864142166921
11.549999999999995,-1.2877418562602494,-0.1326601989364302,0.1864843310430839,1.1972559021238371
11.6,-1.2849038576742509,-0.1345779057311156,0.18816273180333565,1.1932614199619898
11.65,-1.2820628333041957,-0.1364781457979785,0.18985654106285277,1.1893031173248936
11.700000000000005,-1.279218718411763,-0.1383609627284613,0.19156591316628224,1.1853811446982758
11.75,-1.2763714471087952,-0.140226399713909,0.19329100367574883,1.1814956534436658
11.799999999999995,-1.2735209523300297,-0.1420744995422016,0.19503196937148287,1.1776467957819399
11.85,-1.27066716580505,-0.1439053045942857,0.1967889682525071,1.1738347247766148
11.9,-1.2678100180294307,-0.1457188568406053,0.19856215953741133,1.1700595943169156
11.950000000000005,-1.2649494382350537,-0.1475151978374251,0.20035170366523963,1.1663215591006575
12.0,-1.2620853543595596,-0.1492943687230472,0.20215776229652563,1.1626207746169535
12.049999999999995,-1.2592176930149128,-0.1510564102139148,0.20398049831450468,1.1589573971287987
12.1,-1.2563463794550471,-0.1528013626006015,0.2058200758265392,1.1553315836555524
12.15,-1.253471337542558,-0.1545292657436823,0.2076766601657953,1.1517434919553682
12.200000000000005,-1.2505924897144156,-0.1562401590694826,0.20955041789320591,1.148193280507599
12.25,-1.2477097569466566,-0.1579340815657024,0.21144151679976766,1.1446811084952269
12.299999999999995,-1.2448230587180265,-0.1596110717769105,0.21335012590921,1.1412071357873657
12.35,-1.2419323129725326,-0.1612711677999065,0.21527641548108478,1.137771522921875
12.4,-1.2390374360808685,-0.1629144072789454,0.2172205570143281,1.1343744310881405
12.450000000000005,-1.2361383428006767,-0.1645408274008215,0.21918272325133836,1.1310160221100796
12.5,-1.2332349462355996,-0.1661504648898063,0.22116308818263325,1.127696458429416
12.549999999999995,-1.230327157793083,-0.1677433560024369,0.22316182705213664,1.1244159030892935
12.6,-1.2274148871408854,-0.1693195365221505,0.2251791163631569,1.1211745197182863
12.65,-1.2244980421622464,-0.1708790417537584,0.22721513388511835,1.1179724725148714
12.700000000000005,-1.2215765289096674,-0.1724219065177573,0.2292700586611128,1.1148099262324307
12.75,-1.2186502515572533,-0.1739481651444701,0.23134407101633764,1.1116870461648598
12.799999999999995,-1.2157191123515652,-0.1754578514680131,0.23343735256749273,1.1086039981328486
12.85,-1.212783011560928,-0.1769509988200824,0.235550086233211,1.1055609484709255
12.9,-1.2098418474231347,-0.1784276400235553,0.23768245624560147,1.1025580640153312
12.950000000000005,-1.2068955160914965,-0.1798878073858987,0.23983464816298244,1.099595512092826
13.0,-1.203943911579166,-0.1813315326923816,0.242006848883893,1.0966734605105002
13.049999999999995,-1.2009869257016803,-0.1827588471990816,0.24419924666246837,1.0937920775466992
13.1,-1.198024448017652,-0.1841697816256813,0.24641203112527066,1.0909515319431438
13.15,-1.1950563657675382,-0.1855643661480477,0.2486453932896714,1.0881519928983567
13.200000000000005,-1.1920825638104182,-0.1869426303905855,0.250899525583881,1.0853936300624956
13.25,-1.1891029245587057,-0.1883046034183592,0.25317462186872924,1.0826766135336976
13.299999999999995,-1.1861173279107105,-0.1896503137289753,0.25547087746130254,1.0800011138560544
13.35,-1.1831256511809751,-0.1909797892442161,0.2577884891605456,1.077367302019327
13.4,-1.180127769028299,-0.1922930573014183,0.26012765527493986,1.0747753494605268
13.450000000000005,-1.177123553381354,-0.193590144644586,0.2624885756523816,1.0722254280674748
13.5,-1.1741128733618127,-0.1948710774152309,0.26487145171236803,1.0697177101844868
13.549999999999995,-1.1710955952048774,-0.1961358811429288,0.2672764864806302,1.0672523686202993
13.6,-1.1680715821771173,-0.1973845807355847,0.2697038846263294,1.0648295766583784
13.65,-1.165040694491505,-0.1986172004693938,0.27215385250195706,1.062449508069759
13.700000000000005,-1.1620027892195428,-0.1998337639784909,0.27462659818606955,1.060112337128547
13.75,-1.1589577202003618,-0.2010342942442752,0.27712233152900045,1.0578182386302504
13.799999999999995,-1.155905337946674,-0.2022188135844,0.2796412642016956,1.0555673879130756
13.85,-1.15284548954745,-0.2033873436414153,0.2821836097478169,1.0533599608823605
13.9,-1.1497780185671929,-0.2045399053710521,0.2847495836392694,1.0511961340383014
13.950000000000005,-1.1467027649416666,-0.2056765190301338,0.28733940333530744,1.0490760845071458
14.0,-1.1436195648699368,-0.2067972041641031,0.28995328834538264,1.046999990076017
14.049999999999995,-1.140528250702573,-0.2079019795941497,0.2925914602958958,1.044968029231547
14.099999999999994,-1.1374286508258515,-0.208990863403925,0.2952541430010266,1.0429803812025153
14.150000000000006,-1.134320589541798,-0.2100638729258284,0.29794156253781096,1.0410372260066485
14.200000000000005,-1.1312038869438912,-0.2111210247268496,0.3006539473256473,1.0391387445018057
14.25,-1.1280783587882508,-0.2121623345939507,0.30339152821041176,1.0372851184417229
14.299999999999995,-1.124943816360117,-0.2131878175189719,0.30615453855337227,1.035476530536525
14.349999999999994,-1.1218000663354233,-0.2141974876830416,0.30894321432509153,1.033713164518209
14.400000000000006,-1.1186469106372516,-0.2151913584404741,0.3117577942045155,1.0319952052113102
14.450000000000005,-1.1154841462869582,-0.216169442302134,0.3145985196834469,1.0303228386089722
14.5,-1.1123115652497302,-0.2171317509182494,0.31746563517661197,1.0286962519546292
14.549999999999995,-1.1091289542743406,-0.2180782950606502,0.32035938813753007,1.027115633829539
14.599999999999994,-1.1059360947268475,-0.2190090846044127,0.32328002918039694,1.0255811742463945
14.650000000000006,-1.102732762417973,-0.2199241285088851,0.3262278122082058,1.024093064749248
14.700000000000005,-1.0995187274238774,-0.2208234347980714,0.3292029945473352,1.0226514985199957
14.75,-1.0962937539000512,-0.2217070105403491,0.3322058370888193,1.0212566704916701
14.799999999999995,-1.0930575998880043,-0.2225748618274932,0.33523660443655273,1.0199087774687916
14.849999999999994,-1.0898100171144391,-0.2234269937529812,0.3382955650626568,1.0186080182550457
14.900000000000006,-1.086550750782568,-0.2242634103895492,0.34138299147025936,1.0173545937885486
14.950000000000005,-1.0832795393552177,-0.2250841147659704,0.3444991603639381,1.0161487072849753
15.0,-1.07999611432935,-0.2258891088430245,0.3476443528280816,1.0149905643888297
15.049999999999995,-1.076700200001608,-0.2266783934886252,0.3508188545134294,1.013880373333149
15.099999999999994,-1.0733915132244665,-0.2274519684520732,0.35402295583206544,1.012818345107926
15.150000000000006,-1.070069763152566,-0.2282098323373968,0.3572569521611259,1.0118046936375573
15.200000000000005,-1.0667346509787603,-0.2289519825757452,0.3605211440555137,1.0108396359676266
15.25,-1.063385869659406,-0.2296784153967948,0.363815837469894,1.009923392461335
15.299999999999995,-1.060023103628381,-0.2303891257991258,0.36714134399027065,1.0090561870059003
15.349999999999994,-1.056646028499304,-0.2310841075195304,0.37049798107543375,1.00823824722927
15.400000000000006,-1.0532543107553909,-0.2317633530012031,0.37388607230858684,1.0074698047274662
15.450000000000005,-1.049847607426353,-0.2324268533607693,0.37730594765946196,1.006751095302937
15.5,-1.04642556575172,-0.2330745983541025,0.380757943757239,1.0060823592142518
15.549999999999995,-1.042987822829922,-0.2337065763408769,0.38424240417459393,1.0054638414375214
15.599999999999994,-1.0395340052524429,-0.2343227742478028,0.3877596797232009,1.0048957919399097
15.650000000000006,-1.0360637287223062,-0.2349231775304873,0.39131012876103144,1.00437846596563
15.700000000000005,-1.032576597656128,-0.2355077701338608,0.3948941175117849,1.0039121243348226
15.75,-1.0290722047689134,-0.236076534451106,0.39851202039680717,1.0034970337557156
15.799999999999995,-1.0255501306407415,-0.2366294512810246,0.4021642203798428,1.0031334671504897
15.849999999999994,-1.022009943264422,-0.2371664997837719,0.4058511093249936,1.0028217039952732
15.900000000000006,-1.0184511975731676,-0.2376876574348863,0.4095730883682389,1.00256203067471
