window_size,dp_x,dp_xy,J
2,-0.05,0.0,0.031246195163173965
2,-0.05,0.03333333333333333,0.029593304893194505
2,-0.05,0.06666666666666667,0.041331133203064044
2,-0.05,0.1,0.0681842558580058
2,-0.05,0.13333333333333333,0.11210811233106488
2,-0.05,0.16666666666666666,0.17532512095346114
2,-0.05,0.2,0.26036746436204117
2,-0.05,0.23333333333333334,0.37012798790177537
2,-0.05,0.26666666666666666,0.5079210150129847
2,-0.05,0.3,0.6775553487695605
2,-0.05,0.3333333333333333,0.8834223314925445
2,-0.05,0.36666666666666664,1.1306026210616502
2,-0.05,0.4,1.424996377109503
2,-0.05,0.43333333333333335,1.773482921751163
2,-0.05,0.4666666666666667,2.1841177731287793
2,-0.05,0.5,2.666388976319743
2,-0.05,0.5333333333333333,3.231743384255336
2,-0.05,0.5666666666666667,3.893254981450772
2,-0.05,0.6,4.666833527447735
2,-0.05,0.6333333333333333,5.571634002711625
2,-0.05,0.6666666666666666,6.630860034202672
2,-0.05,0.7,7.872830028953926
2,-0.05,0.7333333333333333,9.33238762352338
2,-0.05,0.7666666666666667,11.052790667959538
2,-0.05,0.8,13.08827530988038
2,-0.05,0.8333333333333334,15.507588270071771
2,-0.05,0.8666666666666667,18.39893306222916
2,-0.05,0.9,21.877023110272518
2,-0.05,0.9333333333333333,26.09334563251905
2,-0.05,0.9666666666666667,31.25144354583833
2,-0.05,1.0,37.630267120650274
2,0.0,-1.0,2.2481873197886113
2,0.0,-0.9666666666666667,2.155312529671828
2,0.0,-0.9333333333333333,2.062083354916878
2,0.0,-0.9,1.968572778571862
2,0.0,-0.8666666666666667,1.8748618515892572
2,0.0,-0.8333333333333334,1.7810405013982296
2,0.0,-0.8,1.6872084285602433
2,0.0,-0.7666666666666667,1.5934761022749189
2,0.0,-0.7333333333333333,1.4999658669847828
2,0.0,-0.7,1.406813174037853
2,0.0,-0.6666666666666666,1.3141679543455111
2,0.0,-0.6333333333333333,1.222196150266312
2,0.0,-0.6,1.131081427610648
2,0.0,-0.5666666666666667,1.041027091763223
2,0.0,-0.5333333333333333,0.9522582355405073
2,0.0,-0.5,0.8650241506358297
2,0.0,-0.4666666666666667,0.7796010394719246
2,0.0,-0.43333333333333335,0.6962950701216603
2,0.0,-0.4,0.6154458238438502
2,0.0,-0.36666666666666664,0.5374301929224921
2,0.0,-0.3333333333333333,0.4626667961506592
2,0.0,-0.3,0.39162099077939516
2,0.0,-0.26666666666666666,0.3248105734449986
2,0.0,-0.23333333333333334,0.26281227897428083
2,0.0,-0.2,0.20626920564190557
2,0.0,-0.16666666666666666,0.15589931915822947
2,0.0,-0.13333333333333333,0.11250521632852388
2,0.0,-0.1,0.07698536411198112
2,0.0,-0.06666666666666667,0.050347072195228534
2,0.0,-0.03333333333333333,0.03372150905031227
2,0.0,0.0,0.02838113515606619
2,0.0,0.03333333333333333,0.03576000568144571
2,0.0,0.06666666666666667,0.05747749239964928
2,0.0,0.1,0.09536609602918349
2,0.0,0.13333333333333333,0.1515041722403233
2,0.0,0.16666666666666666,0.22825458595720033
2,0.0,0.2,0.32831055086065336
2,0.0,0.23333333333333334,0.45475021948909483
2,0.0,0.26666666666666666,0.6111019845778054
2,0.0,0.3,0.8014229619765291
2,0.0,0.3333333333333333,1.0303937873216775
2,0.0,0.36666666666666664,1.3034337242934904
2,0.0,0.4,1.6268412232764637
2,0.0,0.43333333333333335,2.0079665854653252
2,0.0,0.4666666666666667,2.4554254198782526
2,0.0,0.5,2.9793758828115173
2,0.0,0.5333333333333333,3.5920718042107236
2,0.0,0.5666666666666667,4.307565794528051
2,0.0,0.6,5.142963398473795
2,0.0,0.6333333333333333,6.118892716482444
2,0.0,0.6666666666666666,7.260388306051267
2,0.0,0.7,8.5980662724613
2,0.0,0.7333333333333333,10.169684223731545
2,0.0,0.7666666666666667,12.022238415367582
2,0.0,0.8,14.214822335583973
2,0.0,0.8333333333333334,16.822583033707705
2,0.0,0.8666666666666667,19.942289939624892
2,0.0,0.9,23.700322103011136
2,0.0,0.9333333333333333,28.26436798366518
2,0.0,0.9666666666666667,33.8609757382373
2,0.0,1.0,40.802601397333454
2,0.05,-1.0,2.1670571010378685
2,0.05,-0.9666666666666667,2.0743457465797857
2,0.05,-0.9333333333333333,1.9813521962595912
2,0.05,-0.9,1.8881553530993038
2,0.05,-0.8666666666666667,1.7948426796443848
2,0.05,-0.8333333333333334,1.7015110531541275
2,0.05,-0.8,1.608267713999714
2,0.05,-0.7666666666666667,1.5152313186856465
2,0.05,-0.7333333333333333,1.4225331104857728
2,0.05,-0.7,1.330318222504403
2,0.05,-0.6666666666666666,1.238747130078488
2,0.05,-0.6333333333333333,1.1479972718786875
2,0.05,-0.6,1.0582648619052348
2,0.05,-0.5666666666666667,0.9697669178809472
2,0.05,-0.5333333333333333,0.8827435354046587
2,0.05,-0.5,0.7974604417479001
2,0.05,-0.4666666666666667,0.7142118684815257
2,0.05,-0.43333333333333335,0.6333237883595674
2,0.05,-0.4,0.5551575692501061
2,0.05,-0.36666666666666664,0.48011410661357684
2,0.05,-0.3333333333333333,0.4086385063643196
2,0.05,-0.3,0.34122540225138037
2,0.05,-0.26666666666666666,0.2784250065788745
2,0.05,-0.23333333333333334,0.2208500106735413
2,0.05,-0.2,0.1691834726423786
2,0.05,-0.16666666666666666,0.12418785545123685
2,0.05,-0.13333333333333333,0.08671540920435744
2,0.05,-0.1,0.05772012898454163
2,0.05,-0.06666666666666667,0.038271565329133145
2,0.05,-0.03333333333333333,0.02957082040807675
2,0.05,0.0,0.032969131841942355
2,0.05,0.03333333333333333,0.04998953119422548
2,0.05,0.06666666666666667,0.08235216981042523
2,0.05,0.1,0.13200403646098116
2,0.05,0.13333333333333333,0.20115395649632176
2,0.05,0.16666666666666666,0.29231397056119746
2,0.05,0.2,0.40834845507140993
2,0.05,0.23333333333333334,0.5525326835874477
2,0.05,0.26666666666666666,0.7286229606847587
2,0.05,0.3,0.940941018696681
2,0.05,0.3333333333333333,1.1944760947538746
2,0.05,0.36666666666666664,1.4950090585625697
2,0.05,0.4,1.8492642204160625
2,0.05,0.43333333333333335,2.265096126186777
2,0.05,0.4666666666666667,2.751720900255526
2,0.05,0.5,3.320016308085804
2,0.05,0.5333333333333333,3.983104259504422
2,0.05,0.5666666666666667,4.756092081519264
2,0.05,0.6,5.6573767547451315
2,0.05,0.6333333333333333,6.709180966912242
2,0.05,0.6666666666666666,7.938526164998802
2,0.05,0.7,9.378528805416014
2,0.05,0.7333333333333333,11.07012724802584
2,0.05,0.7666666666666667,13.06441239655945
2,0.05,0.8,15.425818295134045
2,0.05,0.8333333333333334,18.236559197705976
2,0.05,0.8666666666666667,21.602908627296696
2,0.05,0.9,25.664259698591913
2,0.05,0.9333333333333333,30.60648748267001
2,0.05,0.9666666666666667,36.682149423812795
2,0.05,1.0,44.24189680365522
2,0.1,-1.0,2.0865286196788193
2,0.1,-0.9666666666666667,1.994059879037107
2,0.1,-0.9333333333333333,1.9013861249720756
2,0.1,-0.9,1.8085925163137302
2,0.1,-0.8666666666666667,1.7157732898544367
2,0.1,-0.8333333333333334,1.6230326647332805
2,0.1,-0.8,1.530485845446076
2,0.1,-0.7666666666666667,1.4382601355847093
2,0.1,-0.7333333333333333,1.3464961760846337
2,0.1,-0.7,1.2553493236945994
2,0.1,-0.6666666666666666,1.1649911876235912
2,0.1,-0.6333333333333333,1.0756113449198594
2,0.1,-0.6,0.9874192581606921
2,0.1,-0.5666666666666667,0.9006464225559103
2,0.1,-0.5333333333333333,0.8155487736859183
2,0.1,-0.5,0.7324093919183923
2,0.1,-0.4666666666666667,0.6515415452112915
2,0.1,-0.43333333333333335,0.5732921186782441
2,0.1,-0.4,0.49804548716479874
2,0.1,-0.36666666666666664,0.4262278964046448
2,0.1,-0.3333333333333333,0.35831242939225577
2,0.1,-0.3,0.29482464779005235
2,0.1,-0.26666666666666666,0.23634901393752186
2,0.1,-0.23333333333333334,0.18353621790885558
2,0.1,-0.2,0.1371115567736007
2,0.1,-0.16666666666666666,0.09788454062510533
2,0.1,-0.13333333333333333,0.06675993314995445
2,0.1,-0.1,0.04475047489939322
2,0.1,-0.06666666666666667,0.03299158673984552
2,0.1,-0.03333333333333333,0.032758411429525486
2,0.1,0.0,0.04548562573811223
2,0.1,0.03333333333333333,0.07279054765618405
2,0.1,0.06666666666666667,0.11650017776238171
2,0.1,0.1,0.17868295688265118
2,0.1,0.13333333333333333,0.2616862018389151
2,0.1,0.16666666666666666,0.3681804079463922
2,0.1,0.2,0.5012118950344927
2,0.1,0.23333333333333334,0.664265641899548
2,0.1,0.26666666666666666,0.8613406274852163
2,0.1,0.3,1.0970406099365522
2,0.1,0.3333333333333333,1.3766840737399904
2,0.1,0.36666666666666664,1.7064381249023366
2,0.1,0.4,2.0934825042284526
2,0.1,0.43333333333333335,2.5462117452582307
2,0.1,0.4666666666666667,3.074486005256129
2,0.1,0.5,3.6899560541359246
2,0.1,0.5333333333333333,4.406677943796812
2,0.1,0.5666666666666667,5.240896186021733
2,0.1,0.6,6.212403143021679
2,0.1,0.6333333333333333,7.345148478445542
2,0.1,0.6666666666666666,8.668311057889364
2,0.1,0.7,10.217730060091162
2,0.1,0.7333333333333333,12.037818481243796
2,0.1,0.7666666666666667,14.18415601149638
2,0.1,0.8,16.727054447668237
2,0.1,0.8333333333333334,19.756540619966934
2,0.1,0.8666666666666667,23.38944710050452
2,0.1,0.9,27.779707729700277
2,0.1,0.9333333333333333,33.133649464849896
2,0.1,0.9666666666666667,39.7332972215983
2,0.1,1.0,47.972951790941075
2,0.15,-1.0,2.006696861131953
2,0.15,-0.9666666666666667,1.914554730183972
2,0.15,-0.9333333333333333,1.8222900232548311
2,0.15,-0.9,1.7299945079124546
2,0.15,-0.8666666666666667,1.6377695763341202
2,0.15,-0.8333333333333334,1.545727201599201
2,0.15,-0.8,1.4539909983359207
2,0.15,-0.7666666666666667,1.3626974005552035
2,0.15,-0.7333333333333333,1.2719969712858163
2,0.15,-0.7,1.18205586068379
2,0.15,-0.6666666666666666,1.0930574316740995
2,0.15,-0.6333333333333333,1.0052040749511248
2,0.15,-0.6,0.9187192383859193
2,0.15,-0.5666666666666667,0.8338496996453008
2,0.15,-0.5333333333333333,0.7508681152199318
2,0.15,-0.5,0.6700758842061573
2,0.15,-0.4666666666666667,0.5918063712347452
2,0.15,-0.43333333333333335,0.5164285400656503
2,0.15,-0.4,0.44435105778646966
2,0.15,-0.36666666666666664,0.37602693952657046
2,0.15,-0.3333333333333333,0.31195881545137244
2,0.15,-0.3,0.2527049159291901
2,0.15,-0.26666666666666666,0.19888588765690451
2,0.15,-0.23333333333333334,0.15119257379939813
2,0.15,-0.2,0.11039491559902324
2,0.15,-0.16666666666666666,0.07735216239375882
2,0.15,-0.13333333333333333,0.05302461273716722
2,0.15,-0.1,0.03848715284304435
2,0.15,-0.06666666666666667,0.034944911788780834
2,0.15,-0.03333333333333333,0.04375141823268522
2,0.15,0.0,0.06642972394278131
2,0.15,0.03333333333333333,0.10469705920404987
2,0.15,0.06666666666666667,0.16049370935596335
2,0.15,0.1,0.23601695707123585
2,0.15,0.13333333333333333,0.3337611303793144
2,0.15,0.16666666666666666,0.4565650435525297
2,0.15,0.2,0.6076684323346939
2,0.15,0.23333333333333334,0.7907793873724794
2,0.15,0.26666666666666666,1.0101553081082288
2,0.15,0.3,1.2707005718515303
2,0.15,0.3333333333333333,1.5780849913909103
2,0.15,0.36666666666666664,1.9388882913909653
2,0.15,0.4,2.3607773694901346
2,0.15,0.43333333333333335,2.852725164175906
2,0.15,0.4666666666666667,3.4252827300119084
2,0.15,0.5,4.090931464830007
2,0.15,0.5333333333333333,4.864733020299212
2,0.15,0.5666666666666667,5.764158520969325
2,0.15,0.6,6.8105087386478385
2,0.15,0.6333333333333333,8.029604702898459
2,0.15,0.6666666666666666,9.452969301773734
2,0.15,0.7,11.1194086566405
2,0.15,0.7333333333333333,13.077134461325839
2,0.15,0.7666666666666667,15.386651745170708
2,0.15,0.8,18.12474802774371
2,0.15,0.8333333333333334,21.39009703624435
2,0.15,0.8666666666666667,25.311278648280755
2,0.15,0.9,30.058499207895174
2,0.15,0.9333333333333333,35.86112800682618
2,0.15,0.9666666666666667,43.03464888284608
2,0.15,1.0,52.02337563016218
2,0.2,-1.0,1.9276620083617408
2,0.2,-0.9666666666666667,1.835935530987056
2,0.2,-0.9333333333333333,1.744174443574344
2,0.2,-0.9,1.6524774932643873
2,0.2,-0.8666666666666667,1.5609536281190113
2,0.2,-0.8333333333333334,1.4697230081824997
2,0.2,-0.8,1.37891812695331
2,0.2,-0.7666666666666667,1.2886850568724917
2,0.2,-0.7333333333333333,1.1991848343291263
2,0.2,-0.7,1.1105950018733681
2,0.2,-0.6666666666666666,1.0231113278660577
2,0.2,-0.6333333333333333,0.9369497267422247
2,0.2,-0.6,0.8523484064981256
2,0.2,-0.5666666666666667,0.7695702740166884
2,0.2,-0.5333333333333333,0.6889056335312512
2,0.2,-0.5,0.6106752190217192
2,0.2,-0.4666666666666667,0.5352336077969914
2,0.2,-0.43333333333333335,0.462973070133188
2,0.2,-0.4,0.3943279188406341
2,0.2,-0.36666666666666664,0.3297794333074623
2,0.2,-0.3333333333333333,0.2698614452625391
2,0.2,-0.3,0.21516668864431138
2,0.2,-0.26666666666666666,0.16635403408621594
2,0.2,-0.23333333333333334,0.12415675029274964
2,0.2,-0.2,0.0893919608053984
2,0.2,-0.16666666666666666,0.06297149637394452
2,0.2,-0.13333333333333333,0.0459143816511751
2,0.2,-0.1,0.039361241854165945
2,0.2,-0.06666666666666667,0.04459097246082835
2,0.2,-0.03333333333333333,0.06304008558770981
2,0.2,0.0,0.09632523382532181
2,0.2,0.03333333333333333,0.1462695203773917
2,0.2,0.06666666666666667,0.21493333905108733
2,0.2,0.1,0.30465065640267464
2,0.2,0.13333333333333333,0.4180718609093341
2,0.2,0.16666666666666666,0.5582145733038603
2,0.2,0.2,0.7285241553328098
2,0.2,0.23333333333333334,0.9329460941847774
2,0.2,0.26666666666666666,1.1760130077637487
2,0.2,0.3,1.462949754183302
2,0.2,0.3333333333333333,1.7998010954782584
2,0.2,0.36666666666666664,2.1935876411693744
2,0.2,0.4,2.6524974947648916
2,0.2,0.43333333333333335,3.1861233049922366
2,0.2,0.4666666666666667,3.8057575113890696
2,0.2,0.5,4.524774352684097
2,0.2,0.5333333333333333,5.359318411513729
2,0.2,0.5666666666666667,6.328184453300712
2,0.2,0.6,7.454304639254355
2,0.2,0.6333333333333333,8.765528954174739
2,0.2,0.6666666666666666,10.295928663724052
2,0.2,0.7,12.087545288135244
2,0.2,0.7333333333333333,14.192746918461136
2,0.2,0.7666666666666667,16.677448013353228
2,0.2,0.8,19.625578310610035
2,0.2,0.8333333333333334,23.145393728030687
2,0.2,0.8666666666666667,27.37856217249893
2,0.2,0.9,32.51353089262398
2,0.2,0.9333333333333333,38.80568075017555
2,0.2,0.9666666666666667,46.60857413275852
2,0.2,1.0,56.42398639382597
2,0.25,-1.0,1.8495296658740612
2,0.25,-0.9666666666666667,1.75831317372037
2,0.25,-0.9333333333333333,1.6671558521305025
2,0.25,-0.9,1.5761638174019639
2,0.25,-0.8666666666666667,1.4854539942579938
2,0.25,-0.8333333333333334,1.3951551846913377
2,0.25,-0.8,1.3054092536211255
2,0.25,-0.7666666666666667,1.2163724457891212
2,0.25,-0.7333333333333333,1.1282168503356047
2,0.25,-0.7,1.04113203182528
2,0.25,-0.6666666666666666,0.9553268491955025
2,0.25,-0.6333333333333333,0.8710314872389378
2,0.25,-0.6,0.7884997288900348
2,0.25,-0.5666666666666667,0.7080115008547165
2,0.25,-0.5333333333333333,0.6298757301205404
2,0.25,-0.5,0.554433554749084
2,0.25,-0.4666666666666667,0.48206193925201624
2,0.25,-0.43333333333333335,0.41317775299206655
2,0.25,-0.4,0.3482423796798358
2,0.25,-0.36666666666666664,0.28776693746346954
2,0.25,-0.3333333333333333,0.23231820270660472
2,0.25,-0.3,0.18252534678506446
2,0.25,-0.26666666666666666,0.13908761467900976
2,0.25,-0.23333333333333334,0.10278309750916795
2,0.25,-0.2,0.07447877935520059
2,0.25,-0.16666666666666666,0.05514207281945745
2,0.25,-0.13333333333333333,0.0458540992685343
2,0.25,-0.1,0.047825020280076
2,0.25,-0.06666666666666667,0.06241178880874689
2,0.25,-0.03333333333333333,0.09113876485849286
2,0.25,0.0,0.13572173472783028
2,0.25,0.03333333333333333,0.19809598998626515
2,0.25,0.06666666666666667,0.28044926848701407
2,0.25,0.1,0.38526054308665236
2,0.25,0.13333333333333333,0.5153458750651982
2,0.25,0.16666666666666666,0.6739128427438231
2,0.25,0.2,0.8646254304525262
2,0.25,0.23333333333333334,1.0916817442970388
2,0.25,0.26666666666666666,1.3599075436305441
2,0.25,0.3,1.6748693878792729
2,0.25,0.3333333333333333,2.043012262306663
2,0.25,0.36666666666666664,2.4718279536412857
2,0.25,0.4,2.9700623238551485
2,0.25,0.43333333333333335,3.547972157316236
2,0.25,0.4666666666666667,4.217645690502103
2,0.25,0.5,4.993417200384089
2,0.25,0.5333333333333333,5.892597929446816
2,0.25,0.5666666666666667,6.935411617086905
2,0.25,0.6,8.146555706588396
2,0.25,0.6333333333333333,9.556081256650534
2,0.25,0.6666666666666666,11.200831887508235
2,0.25,0.7,13.12637988743581
2,0.25,0.7333333333333333,15.389644987551742
2,0.25,0.7666666666666667,18.06248851959532
2,0.25,0.8,21.236726325066794
2,0.25,0.8333333333333334,25.03124663731782
2,0.25,0.8666666666666667,29.60232087261408
2,0.25,0.9,35.15887921580368
2,0.25,0.9333333333333333,41.98572582308963
2,0.25,0.9666666666666667,50.47986369795576
2,0.25,1.0,61.20927831438703
2,0.3,-1.0,1.772411091459749
2,0.3,-0.9666666666666667,1.681804453504539
2,0.3,-0.9333333333333333,1.5913568807114384
2,0.3,-0.9,1.501182267747544
2,0.3,-0.8666666666666667,1.4114059580065377
2,0.3,-0.8333333333333334,1.3221658734099102
2,0.3,-0.8,1.2336137677901848
2,0.3,-0.7666666666666667,1.1459166191516508
2,0.3,-0.7333333333333333,1.0592581782458592
2,0.3,-0.7,0.973840693378198
2,0.3,-0.6666666666666666,0.889886834237864
2,0.3,-0.6333333333333333,0.8076418408875072
2,0.3,-0.6,0.7273759279458951
2,0.3,-0.5666666666666667,0.6493869785496265
2,0.3,-0.5333333333333333,0.5740035680117623
2,0.3,-0.5,0.5015883633554779
2,0.3,-0.4666666666666667,0.43254195227105907
2,0.3,-0.43333333333333335,0.36730716374516575
2,0.3,-0.4,0.30637395291199043
2,0.3,-0.36666666666666664,0.2502849349071551
2,0.3,-0.3333333333333333,0.19964166707323608
2,0.3,-0.3,0.15511179627267402
2,0.3,-0.26666666666666666,0.11743720893152641
2,0.3,-0.23333333333333334,0.08744334654033029
2,0.3,-0.2,0.06604987964393007
2,0.3,-0.16666666666666666,0.05428297007525075
2,0.3,-0.13333333333333333,0.05328939586038591
2,0.3,-0.1,0.06435286778483341
2,0.3,-0.06666666666666667,0.08891293353426526
2,0.3,-0.03333333333333333,0.12858694777040053
2,0.3,0.0,0.18519568854261048
2,0.3,0.03333333333333333,0.2607933273342707
2,0.3,0.06666666666666667,0.3577026186530568
2,0.3,0.1,0.47855637437182025
2,0.3,0.13333333333333333,0.6263465398421055
2,0.3,0.16666666666666666,0.8044825088359407
2,0.3,0.2,1.0168607236078726
2,0.3,0.23333333333333334,1.2679481330666484
2,0.3,0.26666666666666666,1.56288276456071
2,0.3,0.3,1.907595555611952
2,0.3,0.3333333333333333,2.3089587635701743
2,0.3,0.36666666666666664,2.7749678246467457
2,0.3,0.4,3.3149656113555497
2,0.3,0.43333333333333335,3.9399208413898426
2,0.3,0.4666666666666667,4.6627762125094145
2,0.3,0.5,5.498898653414409
2,0.3,0.5333333333333333,6.4668567682501825
2,0.3,0.5666666666666667,7.588417685034675
2,0.3,0.6,8.8901899979038
2,0.3,0.6333333333333333,10.404613965605977
2,0.3,0.6666666666666666,12.171551250917526
2,0.3,0.7,14.240430198603603
2,0.3,0.7333333333333333,16.673159377639294
2,0.3,0.7666666666666667,19.548144404972312
2,0.3,0.8,22.965918656873818
2,0.3,0.8333333333333334,27.057183646032946
2,0.3,0.8666666666666667,31.994530518005124
2,0.3,0.9,38.009931650565214
2,0.3,0.9333333333333333,45.421544646212794
2,0.3,0.9666666666666667,54.676055726290755
2,0.3,1.0,66.41797304019164
2,0.35,-1.0,1.6964234358365198
2,0.35,-0.9666666666666667,1.606532318061265
2,0.35,-0.9333333333333333,1.5169065870973897
2,0.35,-0.9,1.4276683457408557
2,0.35,-0.8666666666666667,1.3389518202926687
2,0.35,-0.8333333333333334,1.250904554662434
2,0.35,-0.8,1.163688735209513
2,0.35,-0.7666666666666667,1.0774826625389868
2,0.35,-0.7333333333333333,0.9924823887471371
2,0.35,-0.7,0.9089035412488408
2,0.35,-0.6666666666666666,0.8269833573807129
2,0.35,-0.6333333333333333,0.7469829575353313
2,0.35,-0.6,0.6691898887347415
2,0.35,-0.5666666666666667,0.5939209754057678
2,0.35,-0.5333333333333333,0.5215255198081012
2,0.35,-0.5,0.4523889012494509
2,0.35,-0.4666666666666667,0.3869366310953028
2,0.35,-0.43333333333333335,0.32563892988188303
2,0.35,-0.4,0.2690159038603262
2,0.35,-0.36666666666666664,0.21764341139451138
2,0.35,-0.3333333333333333,0.172159725243642
2,0.35,-0.3,0.13327311542619144
2,0.35,-0.26666666666666666,0.10177049975784731
2,0.35,-0.23333333333333334,0.07852733612188086
2,0.35,-0.2,0.0645189631159869
2,0.35,-0.16666666666666666,0.06083363524508349
2,0.35,-0.13333333333333333,0.06868754696128089
2,0.35,-0.1,0.08944219870462303
2,0.35,-0.06666666666666667,0.12462453036716543
2,0.35,-0.03333333333333333,0.17595033674388613
2,0.35,0.0,0.2453515899999237
2,0.35,0.03333333333333333,0.3350084317462015
2,0.35,0.06666666666666667,0.44738676949978157
2,0.35,0.1,0.5852826289842497
2,0.35,0.13333333333333333,0.7518746879376015
2,0.35,0.16666666666666666,0.9507867661785349
2,0.35,0.2,1.1861624938594284
2,0.35,0.23333333333333334,1.4627549564487536
2,0.35,0.26666666666666666,1.786034863680952
2,0.35,0.3,2.1623217690027476
2,0.35,0.3333333333333333,2.5989441569469065
2,0.35,0.36666666666666664,3.1044359316209618
2,0.35,0.4,3.688779140005024
2,0.35,0.43333333333333335,4.36370587721874
2,0.35,0.4666666666666667,5.143076576799814
2,0.35,0.5,6.0433693212535315
2,0.35,0.5333333333333333,7.084508382882911
2,0.35,0.5666666666666667,8.289928630738665
2,0.35,0.6,9.688308832057345
2,0.35,0.6333333333333333,11.314684223767035
2,0.35,0.6666666666666666,13.212204246375693
2,0.35,0.7,15.434511889536372
2,0.35,0.7333333333333333,18.04898870451745
2,0.35,0.7666666666666667,21.14124950940758
2,0.35,0.8,24.82147584919159
2,0.35,0.8333333333333334,29.233512849342567
2,0.35,0.8666666666666667,34.56821871232101
2,0.35,0.9,41.083535996147376
2,0.35,0.9333333333333333,49.13551516990744
2,0.35,0.9666666666666667,59.22781640190469
2,0.35,1.0,72.09367288190116
2,0.4,-1.0,1.621689990334845
2,0.4,-0.9666666666666667,1.5326261258326785
2,0.4,-0.9333333333333333,1.4439407241674753
2,0.4,-0.9,1.3557645475258195
2,0.4,-0.8666666666666667,1.268241192618671
2,0.4,-0.8333333333333334,1.1815283526106326
2,0.4,-0.8,1.095799217351029
2,0.4,-0.7666666666666667,1.0112440291011382
2,0.4,-0.7333333333333333,0.928071813373999
2,0.4,-0.7,0.8465123073096844
2,0.4,-0.6666666666666666,0.7668181112679399
2,0.4,-0.6333333333333333,0.6892670931134103
2,0.4,-0.6,0.6141650790943993
2,0.4,-0.5666666666666667,0.5418488703923349
2,0.4,-0.5333333333333333,0.4726896304884627
2,0.4,-0.5,0.40709669562968465
2,0.4,-0.4666666666666667,0.3455218690869077
2,0.4,-0.43333333333333335,0.2884642698429518
2,0.4,-0.4,0.23647581813647997
2,0.4,-0.36666666666666664,0.19016745430854912
2,0.4,-0.3333333333333333,0.1502162041237065
2,0.4,-0.3,0.11737322375527662
2,0.4,-0.26666666666666666,0.09247298166396833
2,0.4,-0.23333333333333334,0.07644376357007172
2,0.4,-0.2,0.07031972176219918
2,0.4,-0.16666666666666666,0.07525473253424515
2,0.4,-0.13333333333333333,0.09253837741055462
2,0.4,-0.1,0.12361442731130055
2,0.4,-0.06666666666666667,0.1701022868677681
2,0.4,-0.03333333333333333,0.2338219524971966
2,0.4,0.0,0.3168231574636442
2,0.4,0.03333333333333333,0.42141952631335844
2,0.4,0.06666666666666667,0.5502287480459729
2,0.4,0.1,0.7062200130307938
2,0.4,0.13333333333333333,0.8927702573760999
2,0.4,0.16666666666666666,1.1137311393637404
2,0.4,0.2,1.3735091613832264
2,0.4,0.23333333333333334,1.677161982320519
2,0.4,0.26666666666666666,2.030514787013661
2,0.4,0.3,2.440301656438143
2,0.4,0.3333333333333333,2.9143383053279255
2,0.4,0.36666666666666664,3.4617344499771936
2,0.4,0.4,4.093156617884052
2,0.4,0.43333333333333335,4.821155670266921
2,0.4,0.4666666666666667,5.6605780514754915
2,0.4,0.5,6.629097905789
2,0.4,0.5333333333333333,7.7481017791773015
2,0.4,0.5666666666666667,9.042827516754402
2,0.4,0.6,10.54419753956851
2,0.4,0.6333333333333333,12.290067324361978
2,0.4,0.6666666666666666,14.32717048738905
2,0.4,0.7,16.713760358349642
2,0.4,0.7333333333333333,19.523228218560938
2,0.4,0.7666666666666667,22.84913910651255
2,0.4,0.8,26.81236598054981
2,0.4,0.8333333333333334,31.57139878333442
2,0.4,0.8666666666666667,37.337576795981605
2,0.4,0.9,44.39817051535674
2,0.4,0.9333333333333333,53.15238102759527
2,0.4,0.9666666666666667,64.16938556285788
2,0.4,1.0,78.2856387308893
2,0.45,-1.0,1.5483404427655516
2,0.45,-0.9666666666666667,1.4602219126067832
2,0.45,-0.9333333333333333,1.3726020178543377
2,0.45,-0.9,1.2856206538456345
2,0.45,-0.8666666666666667,1.1994312995514287
2,0.45,-0.8333333333333334,1.1142023510418972
2,0.45,-0.8,1.0301186012503427
2,0.45,-0.7666666666666667,0.9473828842648595
2,0.45,-0.7333333333333333,0.8662179049541936
2,0.45,-0.7,0.786868277720143
2,0.45,-0.6666666666666666,0.709602801638382
2,0.45,-0.6333333333333333,0.6347170032899714
2,0.45,-0.6,0.5625359833025971
2,0.45,-0.5666666666666667,0.49341760814031976
2,0.45,-0.5333333333333333,0.4277560951568743
2,0.45,-0.5,0.3659860465461111
2,0.45,-0.4666666666666667,0.30858699681030227
2,0.45,-0.43333333333333335,0.25608854899871175
2,0.45,-0.4,0.2090761875832445
2,0.45,-0.36666666666666664,0.16819787085077945
2,0.45,-0.3333333333333333,0.13417152361578075
2,0.45,-0.3,0.1077935725272572
2,0.45,-0.26666666666666666,0.08994869205112667
2,0.45,-0.23333333333333334,0.08162096033917243
2,0.45,-0.2,0.08390666188665852
2,0.45,-0.16666666666666666,0.09802901969163724
2,0.45,-0.13333333333333333,0.1253551955341452
2,0.45,-0.1,0.16741596550428306
2,0.45,-0.06666666666666667,0.22592856223612093
2,0.45,-0.03333333333333333,0.3028232795781812
2,0.45,0.0,0.4002745649886896
2,0.45,0.03333333333333333,0.5207374867260637
2,0.45,0.06666666666666667,0.6669906659944012
2,0.45,0.1,0.8421870205598462
2,0.45,0.13333333333333333,1.0499139918329152
2,0.45,0.16666666666666666,1.294265343185857
2,0.45,0.2,1.579927151824051
2,0.45,0.23333333333333334,1.9122813084732786
2,0.45,0.26666666666666666,2.2975307412775057
2,0.45,0.3,2.742851765445588
2,0.45,0.3333333333333333,3.2565805297185197
2,0.45,0.36666666666666664,3.84844262718566
