start_index,direction,t,ratio
21,3,4.2,0.9149788383440695
21,3,4.3,0.9091489818244055
21,3,4.4,0.9089356054838401
21,3,4.5,0.9106181211179034
21,3,4.6,0.912307152472682
21,3,4.7,0.9131554318362128
21,3,4.8,0.9128708122501851
21,3,4.9,0.9114372646001111
21,3,5.0,0.9089626594171671
21,3,5.1,0.9055992476371696
21,3,5.2,0.9015043154866945
21,3,5.3,0.8968223986368329
21,3,5.4,0.8916786972593065
21,3,5.5,0.8861780443826845
21,3,5.6,0.8804064107803344
21,3,5.7,0.8744333779674737
21,3,5.8,0.8683147977871423
21,3,5.9,0.8620952776371189
21,3,6.0,0.8558103497729731
21,3,6.1,0.8494882931118364
21,3,6.2,0.8431516273327451
21,3,6.3,0.8368183197169022
21,3,6.4,0.8305027503228323
21,3,6.5,0.8242164789315575
21,3,6.6,0.8179688520209669
21,3,6.7,0.8117674820361457
21,3,6.8,0.8056186254636957
21,3,6.9,0.7995274810954152
21,3,7.0,0.7934984255617891
21,3,7.1,0.7875351996605172
21,3,7.2,0.7816410561410488
21,3,7.3,0.7758188773190374
21,3,7.4,0.770071269095936
21,3,7.5,0.7644006365264316
21,3,7.6,0.758809244975874
21,3,7.7,0.7532992700253162
21,3,7.8,0.7478728386190558
21,3,7.9,0.742532063404015
21,3,8.0,0.737279071815383
21,3,8.1,0.7321160311212124
21,3,8.2,0.7270451704117308
21,3,8.3,0.7220688003046791
21,3,8.4,0.7171893310002568
21,3,8.5,0.7124092891935766
21,3,8.6,0.707731334271034
21,3,8.7,0.7031582741336594
21,3,8.8,0.6986930809568317
21,3,8.9,0.6943389071312314
21,3,9.0,0.6900991016269076
21,3,9.1,0.685977226979357
21,3,9.2,0.6819770770941319
21,3,9.3,0.678102696054876
21,3,9.4,0.6743583981225338
21,3,9.5,0.6707487890978994
21,3,9.6,0.6672787892472694
21,3,9.7,0.6639536579791806
21,3,9.8,0.6607790204877738
21,3,9.9,0.6577608965793708
21,3,10.0,0.6549057319315453
21,4,0.0,0.9999999999999946
21,4,0.1,1.0452957773752225
21,4,0.2,1.0956263666208794
21,4,0.3,1.1516143279943436
21,4,0.4,1.2139729167173812
21,4,0.5,1.2835186930870794
21,4,0.6,1.3611851146364602
21,4,0.7,1.4480366356403331
21,4,0.8,1.545282416690859
21,4,0.9,1.6542880808059675
21,4,1.0,1.776582922842522
21,4,1.1,1.9138584183143925
21,4,1.2,2.0679515621193643
21,4,1.3,2.2408032204291626
21,4,1.4,2.4343770069790356
21,4,1.5,2.6505180000703277
21,4,1.6,2.890723058889467
21,4,1.7,3.1557866363768685
21,4,1.8,3.4452807615796117
21,4,1.9,3.756831639203903
21,4,2.0,4.0851797351941235
21,4,2.1,4.421073127763275
21,4,2.2,4.750165821126977
21,4,2.3,5.052282408444353
21,4,2.4,5.3016328963152795
21,4,2.5,5.468693689768234
21,4,2.6,5.524287300869102
21,4,2.7,5.445669112166633
21,4,2.8,5.223215423456186
21,4,2.9,4.865211902072723
21,4,3.0,4.398263533323528
21,4,3.1,3.8625067411960887
21,4,3.2,3.3032968151405058
21,4,3.3,2.7626422579271344
21,4,3.4,2.2732783305759607
21,4,3.5,1.8564310848609187
21,4,3.6,1.5224259053563782
21,4,3.7,1.2723810090726686
21,4,3.8,1.0996429820328941
21,4,3.9,0.9911689424449883
21,4,4.0,0.9302052622782903
21,4,4.1,0.9002502460933454
21,4,4.2,0.888187075217583
21,4,4.3,0.8851854425814278
21,4,4.4,0.8859905614285978
21,4,4.5,0.8877685363325186
21,4,4.6,0.8891387886076797
21,4,4.7,0.8895271558523075
21,4,4.8,0.8887784559059725
21,4,4.9,0.8869387389734643
21,4,5.0,0.884138447502362
21,4,5.1,0.8805325958088576
21,4,5.2,0.8762720963880093
21,4,5.3,0.8714915887181115
21,4,5.4,0.8663056883702229
21,4,5.5,0.860809287152178
21,4,5.6,0.8550795965291031
21,4,5.7,0.8491787550048817
21,4,5.8,0.8431564287140257
21,4,5.9,0.8370521562415503
21,4,6.0,0.830897353728823
21,4,6.1,0.824716976720927
21,4,6.2,0.8185308707688782
21,4,6.3,0.8123548552143703
21,4,6.4,0.8062015856865151
21,4,6.5,0.8000812368442654
21,4,6.6,0.794002041084372
21,4,6.7,0.7879707128861879
21,4,6.8,0.7819927828970789
21,4,6.9,0.7760728610840071
21,4,7.0,0.7702148442837303
21,4,7.1,0.7644220802403366
21,4,7.2,0.7586974976344092
21,4,7.3,0.7530437095460202
21,4,7.4,0.7474630961721006
21,4,7.5,0.7419578713589146
21,4,7.6,0.7365301365117042
21,4,7.7,0.7311819246772262
21,4,7.8,0.7259152369874516
21,4,7.9,0.7207320731936799
21,4,8.0,0.7156344576461342
21,4,8.1,0.7106244618009173
21,4,8.2,0.7057042241079623
21,4,8.3,0.7008759679723078
21,4,8.4,0.6961420183384163
21,4,8.5,0.6915048173541585
21,4,8.6,0.6869669394829798
21,4,8.7,0.6825311063851699
21,4,8.8,0.6782002018248419
21,4,8.9,0.6739772868468354
21,4,9.0,0.6698656154197747
21,4,9.1,0.6658686507474
21,4,9.2,0.6619900824162842
21,4,9.3,0.6582338445623301
21,4,9.4,0.6546041352176278
21,4,9.5,0.6511054370228094
21,4,9.6,0.6477425394731179
21,4,9.7,0.6445205628954445
21,4,9.8,0.6414449843480643
21,4,9.9,0.6385216656687082
21,4,10.0,0.6357568838989391
21,5,0.0,0.9999999999999757
21,5,0.1,1.0120488891420962
21,5,0.2,1.037166462959658
21,5,0.3,1.0770673402404394
21,5,0.4,1.1333648064105015
21,5,0.5,1.207551150329734
21,5,0.6,1.3010316468832648
21,5,0.7,1.415202459823017
21,5,0.8,1.5515506265279584
21,5,0.9,1.7117529493160688
21,5,1.0,1.8977563523961651
21,5,1.1,2.111828607117731
21,5,1.2,2.3565709052564956
21,5,1.3,2.63488127634589
21,5,1.4,2.9498507109299386
21,5,1.5,3.3045628529247897
21,5,1.6,3.701754142756377
21,5,1.7,4.143276076186565
21,5,1.8,4.629289120464807
21,5,1.9,5.157118402366202
21,5,2.0,5.719732799630539
21,5,2.1,6.303900639011436
21,5,2.2,6.8882624990741546
21,5,2.3,7.441865457705837
21,5,2.4,7.9240788278744265
21,5,2.5,8.287074291046162
21,5,2.6,8.48184304019802
21,5,2.7,8.467648213354753
21,5,2.8,8.222885298864373
21,5,2.9,7.753449592788076
21,5,3.0,7.094493320016567
21,5,3.1,6.303866842181942
21,5,3.2,5.449479780814598
21,5,3.3,4.595592293012826
21,5,3.4,3.792795441639476
21,5,3.5,3.0738091675793817
21,5,3.6,2.454388513381027
21,5,3.7,1.9371667484673618
21,5,3.8,1.5162936465716457
21,5,3.9,1.1815066033144337
21,5,4.0,0.9210824840784101
21,5,4.1,0.7236274011340881
21,5,4.2,0.5788571881572491
21,5,4.3,0.47756030564733876
21,5,4.4,0.41106267442397676
21,5,4.5,0.37082141048268286
21,5,4.6,0.34874874009287
21,5,4.7,0.33805480979997793
21,5,4.8,0.33379851750903394
21,5,4.9,0.3328025706883401
21,5,5.0,0.33320881697691174
21,5,5.1,0.3340110673844994
21,5,5.2,0.3347067624671331
21,5,5.3,0.33507424774861994
21,5,5.4,0.3350411499651171
21,5,5.5,0.33461000896608406
21,5,5.6,0.3338175693875565
21,5,5.7,0.3327131871784524
21,5,5.8,0.33134786180339515
21,5,5.9,0.3297690681703292
21,5,6.0,0.32801868383520505
21,5,6.1,0.3261325117382411
21,5,6.2,0.324140576538985
21,5,6.3,0.3220677518919528
21,5,6.4,0.31993448707429295
21,5,6.5,0.31775751782872574
21,5,6.6,0.31555050963994724
21,5,6.7,0.31332461526321054
21,5,6.8,0.3110889453990235
21,5,6.9,0.3088509594235542
21,5,7.0,0.3066167861907806
21,5,7.1,0.30439148552595247
21,5,7.2,0.3021792603894165
21,5,7.3,0.2999836285567688
21,5,7.4,0.2978075613644529
21,5,7.5,0.2956535958284368
21,5,7.6,0.2935239253353343
21,5,7.7,0.2914204731363129
21,5,7.8,0.28934495207009153
21,5,7.9,0.28729891328625684
21,5,8.0,0.28528378618156497
21,5,8.1,0.28330091133992774
21,5,8.2,0.2813515679046965
