window_size,dp_x2,dp_xy,J
3,-0.57,0.785625,1.2645948404001126
3,-0.57,0.8,1.2797475821829911
3,-0.5625,-1.5,6.148431917446333
3,-0.5625,-1.485625,6.122925501246403
3,-0.5625,-1.47125,6.097263430239944
3,-0.5625,-1.456875,6.071444873002607
3,-0.5625,-1.4425,6.045469001605543
3,-0.5625,-1.428125,6.01933499201484
3,-0.5625,-1.41375,5.993042024508657
3,-0.5625,-1.399375,5.966589284112865
3,-0.5625,-1.385,5.939975961055882
3,-0.5625,-1.370625,5.913201251243501
3,-0.5625,-1.35625,5.886264356754484
3,-0.5625,-1.341875,5.859164486357797
3,-0.5625,-1.3275,5.831900856052338
3,-0.5625,-1.313125,5.804472689630045
3,-0.5625,-1.29875,5.776879219263311
3,-0.5625,-1.284375,5.749119686117782
3,-0.5625,-1.27,5.72119334099136
3,-0.5625,-1.255625,5.693099444980632
3,-0.5625,-1.24125,5.664837270175758
3,-0.5625,-1.226875,5.636406100384888
3,-0.5625,-1.2125,5.607805231889408
3,-0.5625,-1.198125,5.57903397423112
3,-0.5625,-1.18375,5.550091651032689
3,-0.5625,-1.169375,5.520977600852686
3,-0.5625,-1.155,5.4916911780765085
3,-0.5625,-1.140625,5.4622317538447245
3,-0.5625,-1.12625,5.4325987170201975
3,-0.5625,-1.111875,5.402791475195602
3,-0.5625,-1.0975,5.372809455742893
3,-0.5625,-1.083125,5.3426521069063675
3,-0.5625,-1.06875,5.312318898941031
3,-0.5625,-1.054375,5.281809325298101
3,-0.5625,-1.04,5.251122903859377
3,-0.5625,-1.025625,5.220259178222554
3,-0.5625,-1.01125,5.189217719039299
3,-0.5625,-0.996875,5.157998125408252
3,-0.5625,-0.9825,5.12660002632513
3,-0.5625,-0.968125,5.095023082191976
3,-0.5625,-0.95375,5.063266986388124
3,-0.5625,-0.939375,5.031331466904973
3,-0.5625,-0.925,4.999216288047341
3,-0.5625,-0.910625,4.966921252203748
3,-0.5625,-0.89625,4.934446201688417
3,-0.5625,-0.881875,4.90179102065771
3,-0.5625,-0.8675,4.86895563710396
3,-0.5625,-0.853125,4.835940024929517
3,-0.5625,-0.83875,4.802744206104304
3,-0.5625,-0.824375,4.76936825290992
3,-0.5625,-0.81,4.7358122902737305
3,-0.5625,-0.795625,4.702076498196338
3,-0.5625,-0.78125,4.668161114276057
3,-0.5625,-0.766875,4.634066436334062
3,-0.5625,-0.7525,4.5997928251441405
3,-0.5625,-0.738125,4.56534070727095
3,-0.5625,-0.72375,4.5307105780210355
3,-0.5625,-0.709375,4.4959030045108435
3,-0.5625,-0.695,4.4609186288562235
3,-0.5625,-0.680625,4.4257581714880345
3,-0.5625,-0.66625,4.3904224345987615
3,-0.5625,-0.651875,4.354912305724958
3,-0.5625,-0.6375,4.319228761470898
3,-0.5625,-0.623125,4.283372871378667
3,-0.5625,-0.60875,4.247345801950362
3,-0.5625,-0.594375,4.211148820828156
3,-0.5625,-0.58,4.174783301138322
3,-0.5625,-0.565625,4.13825072600532
3,-0.5625,-0.55125,4.101552693242658
3,-0.5625,-0.536875,4.0646909202270844
3,-0.5625,-0.5225,4.027667248963251
3,-0.5625,-0.508125,3.9904836513460875
3,-0.5625,-0.49375,3.9531422346284795
3,-0.5625,-0.479375,3.9156452471021317
3,-0.5625,-0.465,3.877995083999839
3,-0.5625,-0.450625,3.8401942936276643
3,-0.5625,-0.43625,3.8022455837359463
3,-0.5625,-0.421875,3.7641518281383384
3,-0.5625,-0.4075,3.7259160735885493
3,-0.5625,-0.393125,3.6875415469248223
3,-0.5625,-0.37875,3.649031662492573
3,-0.5625,-0.364375,3.6103900298561644
3,-0.5625,-0.35,3.571620461811085
3,-0.5625,-0.335625,3.5327269827085703
3,-0.5625,-0.32125,3.493713837104891
3,-0.5625,-0.306875,3.454585498748398
3,-0.5625,-0.2925,3.415346679917798
3,-0.5625,-0.278125,3.37600234112585
3,-0.5625,-0.26375,3.33655770120325
3,-0.5625,-0.249375,3.2970182477783165
3,-0.5625,-0.235,3.2573897481686083
3,-0.5625,-0.220625,3.217678260701595
3,-0.5625,-0.20625,3.1778901464822304
3,-0.5625,-0.191875,3.138032081626161
3,-0.5625,-0.1775,3.098111069978277
3,-0.5625,-0.163125,3.058134456337334
3,-0.5625,-0.14875,3.018109940208395
3,-0.5625,-0.134375,2.978045590105996
3,-0.5625,-0.12,2.937949858432211
3,-0.5625,-0.105625,2.8978315969550414
3,-0.5625,-0.09125,2.857700072913955
3,-0.5625,-0.076875,2.8175649857809333
3,-0.5625,-0.0625,2.777436484706924
3,-0.5625,-0.048125,2.7373251866854007
3,-0.5625,-0.03375,2.6972421954664187
3,-0.5625,-0.019375,2.657199121256754
3,-0.5625,-0.005,2.617208101243576
3,-0.5625,0.009375,2.5772818209815958
3,-0.5625,0.02375,2.537433536685972
3,-0.5625,0.038125,2.497677098475889
3,-0.5625,0.0525,2.458026974616639
3,-0.5625,0.066875,2.4184982768109995
3,-0.5625,0.08125,2.379106786594062
3,-0.5625,0.095625,2.3398689828892345
3,-0.5625,0.11,2.300802070786878
3,-0.5625,0.124375,2.2619240116113315
3,-0.5625,0.13875,2.2232535543464147
3,-0.5625,0.153125,2.1848102684944646
3,-0.5625,0.1675,2.1466145784490878
3,-0.5625,0.181875,2.1086877994675977
3,-0.5625,0.19625,2.0710521753351094
3,-0.5625,0.210625,2.033730917819078
3,-0.5625,0.225,1.9967482480201466
3,-0.5625,0.239375,1.9601294397330562
3,-0.5625,0.25375,1.923900864939897
3,-0.5625,0.268125,1.8880900415671464
3,-0.5625,0.2825,1.8527256836480255
3,-0.5625,0.296875,1.8178377540425674
3,-0.5625,0.31125,1.7834575198797422
3,-0.5625,0.325625,1.7496176108988029
3,-0.5625,0.34,1.7163520808812278
3,-0.5625,0.354375,1.6836964723798715
3,-0.5625,0.36875,1.6516878849688177
3,-0.5625,0.383125,1.6203650472556455
3,-0.5625,0.3975,1.5897683929178401
3,-0.5625,0.411875,1.559940141046999
3,-0.5625,0.42625,1.530924381108329
3,-0.5625,0.440625,1.502767162849224
3,-0.5625,0.455,1.4755165915194168
3,-0.5625,0.469375,1.4492229288004141
3,-0.5625,0.48375,1.423938704780158
3,-0.5625,0.498125,1.3997243146211444
3,-0.5625,0.5125,1.3767248492527275
3,-0.5625,0.526875,1.3549282151665387
3,-0.5625,0.54125,1.3343761657255646
3,-0.5625,0.555625,1.3151343671930347
3,-0.5625,0.57,1.2972715818564586
3,-0.5625,0.584375,1.2808598017389465
3,-0.5625,0.59875,1.2659744256205838
3,-0.5625,0.613125,1.2526944483475282
3,-0.5625,0.6275,1.2411026634485516
3,-0.5625,0.641875,1.2312858802061561
3,-0.5625,0.65625,1.223335156444141
3,-0.5625,0.670625,1.2173460484211873
3,-0.5625,0.685,1.2134188793623517
3,-0.5625,0.699375,1.211659028319176
3,-0.5625,0.71375,1.2121772412265424
3,-0.5625,0.728125,1.2150899662229842
3,-0.5625,0.7425,1.2205197155235776
3,-0.5625,0.756875,1.2285954563841293
3,-0.5625,0.77125,1.2394530339758898
3,-0.5625,0.785625,1.253235629305568
3,-0.5625,0.8,1.270094255671199
3,-0.555,-1.5,6.132038920136741
3,-0.555,-1.485625,6.106414438795949
3,-0.555,-1.47125,6.080633447197318
3,-0.555,-1.456875,6.054695110017814
3,-0.555,-1.4425,6.028598595518216
3,-0.555,-1.428125,6.002343075948108
3,-0.555,-1.41375,5.975927727968974
3,-0.555,-1.399375,5.949351733095985
3,-0.555,-1.385,5.922614278159324
3,-0.555,-1.370625,5.89571455578574
3,-0.555,-1.35625,5.868651764901271
3,-0.555,-1.341875,5.841425111255882
3,-0.555,-1.3275,5.814033807970934
3,-0.555,-1.313125,5.786477076110443
3,-0.555,-1.29875,5.758754145277026
3,-0.555,-1.284375,5.730864254233536
3,-0.555,-1.27,5.7028066515514775
3,-0.555,-1.255625,5.674580596287163
3,-0.555,-1.24125,5.6461853586868225
3,-0.555,-1.226875,5.617620220921775
3,-0.555,-1.2125,5.588884477854852
3,-0.555,-1.198125,5.559977437839362
3,-0.555,-1.18375,5.5308984235518315
3,-0.555,-1.169375,5.501646772859936
3,-0.555,-1.155,5.472221839726951
3,-0.555,-1.140625,5.442622995154232
3,-0.555,-1.12625,5.4128496281631575
3,-0.555,-1.111875,5.382901146818207
3,-0.555,-1.0975,5.352776979292675
3,-0.555,-1.083125,5.322476574978799
3,-0.555,-1.06875,5.291999405644019
3,-0.555,-1.054375,5.261344966635178
3,-0.555,-1.04,5.230512778132565
3,-0.555,-1.025625,5.199502386455757
3,-0.555,-1.01125,5.168313365423304
3,-0.555,-0.996875,5.136945317768361
3,-0.555,-0.9825,5.105397876612414
3,-0.555,-0.968125,5.073670706999467
3,-0.555,-0.95375,5.041763507493033
3,-0.555,-0.939375,5.009676011838226
3,-0.555,-0.925,4.977407990691765
3,-0.555,-0.910625,4.944959253422317
3,-0.555,-0.89625,4.912329649984009
3,-0.555,-0.881875,4.879519072865901
3,-0.555,-0.8675,4.846527459120473
3,-0.555,-0.853125,4.813354792474093
3,-0.555,-0.83875,4.780001105522641
3,-0.555,-0.824375,4.746466482015683
3,-0.555,-0.81,4.712751059232526
3,-0.555,-0.795625,4.67885503045374
3,-0.555,-0.78125,4.644778647531845
3,-0.555,-0.766875,4.6105222235649945
3,-0.555,-0.7525,4.576086135677574
3,-0.555,-0.738125,4.541470827911919
3,-0.555,-0.72375,4.506676814235365
3,-0.555,-0.709375,4.471704681667105
3,-0.555,-0.695,4.4365550935294475
3,-0.555,-0.680625,4.401228792828286
3,-0.555,-0.66625,4.365726605767716
3,-0.555,-0.651875,4.330049445403972
3,-0.555,-0.6375,4.29419831544406
3,-0.555,-0.623125,4.258174314194626
3,-0.555,-0.60875,4.221978638666845
3,-0.555,-0.594375,4.185612588843326
3,-0.555,-0.58,4.149077572113303
3,-0.555,-0.565625,4.112375107882528
3,-0.555,-0.55125,4.0755068323646775
3,-0.555,-0.536875,4.038474503561204
3,-0.555,-0.5225,4.001280006436944
3,-0.555,-0.508125,3.963925358299057
3,-0.555,-0.49375,3.926412714387152
3,-0.555,-0.479375,3.888744373682791
3,-0.555,-0.465,3.8509227849468886
3,-0.555,-0.450625,3.8129505529939065
3,-0.555,-0.43625,3.7748304452120807
3,-0.555,-0.421875,3.7365653983392493
3,-0.555,-0.4075,3.6981585255043874
3,-0.555,-0.393125,3.659613123545276
3,-0.555,-0.37875,3.6209326806131585
3,-0.555,-0.364375,3.5821208840758905
3,-0.555,-0.35,3.5431816287312556
3,-0.555,-0.335625,3.5041190253430643
3,-0.555,-0.32125,3.464937409512813
3,-0.555,-0.306875,3.4256413509005252
3,-0.555,-0.2925,3.3862356628089305
3,-0.555,-0.278125,3.3467254121457177
3,-0.555,-0.26375,3.307115929779487
3,-0.555,-0.249375,3.2674128213054927
3,-0.555,-0.235,3.227621978238354
3,-0.555,-0.220625,3.187749589649428
3,-0.555,-0.20625,3.147802154267715
3,-0.555,-0.191875,3.1077864930638466
3,-0.555,-0.1775,3.0677097623379073
3,-0.555,-0.163125,3.0275794673327736
3,-0.555,-0.14875,2.9874034763958464
3,-0.555,-0.134375,2.947190035713252
3,-0.555,-0.12,2.90694778464188
3,-0.555,-0.105625,2.866685771666008
3,-0.555,-0.09125,2.8264134710067363
3,-0.555,-0.076875,2.7861407999140244
3,-0.555,-0.0625,2.7458781366728915
3,-0.555,-0.048125,2.705636339357037
3,-0.555,-0.03375,2.6654267653651926
3,-0.555,-0.019375,2.6252612917775693
3,-0.555,-0.005,2.585152336571978
3,-0.555,0.009375,2.545112880741727
3,-0.555,0.02375,2.5051564913598448
3,-0.555,0.038125,2.465297345637113
3,-0.555,0.0525,2.42555025602434
3,-0.555,0.066875,2.385930696412561
3,-0.555,0.08125,2.346454829488356
3,-0.555,0.095625,2.307139535305281
3,-0.555,0.11,2.268002441136443
3,-0.555,0.124375,2.2290619526776863
3,-0.555,0.13875,2.190337286675662
3,-0.555,0.153125,2.1518485050600655
3,-0.555,0.1675,2.1136165506651245
3,-0.555,0.181875,2.075663284631224
3,-0.555,0.19625,2.038011525584302
3,-0.555,0.210625,2.000685090697585
3,-0.555,0.225,1.9637088387480262
3,-0.555,0.239375,1.9271087152881456
3,-0.555,0.25375,1.8909118000630063
3,-0.555,0.268125,1.8551463568119335
3,-0.555,0.2825,1.819841885605353
3,-0.555,0.296875,1.785029177878724
3,-0.555,0.31125,1.750740374338282
3,-0.555,0.325625,1.7170090259271442
3,-0.555,0.34,1.6838701580553965
3,-0.555,0.354375,1.651360338314309
3,-0.555,0.36875,1.6195177479126976
3,-0.555,0.383125,1.588382257093237
3,-0.555,0.3975,1.5579955048078487
3,-0.555,0.411875,1.5284009829549332
3,-0.555,0.42625,1.4996441255068662
3,-0.555,0.440625,1.471772402884451
3,-0.555,0.455,1.444835421965909
3,-0.555,0.469375,1.4188850321557749
3,-0.555,0.48375,1.3939754428798803
3,-0.555,0.498125,1.3701688261880802
3,-0.555,0.5125,1.347612153832111
3,-0.555,0.526875,1.3262953239380812
3,-0.555,0.54125,1.3062621997287676
3,-0.555,0.555625,1.2875806835512595
3,-0.555,0.57,1.2703219086399289
3,-0.555,0.584375,1.2545603821672984
3,-0.555,0.59875,1.2403741723726425
3,-0.555,0.613125,1.2278451088203777
3,-0.555,0.6275,1.2170589968906471
3,-0.555,0.641875,1.2081058477412248
3,-0.555,0.65625,1.2010801251050696
3,-0.555,0.670625,1.1960810104273936
3,-0.555,0.685,1.1932126880017697
3,-0.555,0.699375,1.1925846519387198
3,-0.555,0.71375,1.1943120369947784
3,-0.555,0.728125,1.198515975507953
3,-0.555,0.7425,1.2053239829300146
3,-0.555,0.756875,1.2148703747207141
3,-0.555,0.77125,1.2272967176781029
3,-0.555,0.785625,1.2427523191273444
3,-0.555,0.8,1.261394757783531
3,-0.5475,-1.5,6.1155178501098675
3,-0.5475,-1.485625,6.089774200154367
3,-0.5475,-1.47125,6.063873176166134
3,-0.5475,-1.456875,6.037813938923338
3,-0.5475,-1.4425,6.011595652879197
3,-0.5475,-1.428125,5.985217486572797
3,-0.5475,-1.41375,5.958678613058233
3,-0.5475,-1.399375,5.931978210352726
3,-0.5475,-1.385,5.90511546190458
3,-0.5475,-1.370625,5.878089557081717
3,-0.5475,-1.35625,5.8508996916815965
3,-0.5475,-1.341875,5.8235450684635275
3,-0.5475,-1.3275,5.7960248977041005
3,-0.5475,-1.313125,5.7683383977767475
3,-0.5475,-1.29875,5.740484795756439
3,-0.5475,-1.284375,5.712463328050506
3,-0.5475,-1.27,5.684273241056539
3,-0.5475,-1.255625,5.655913791848651
3,-0.5475,-1.24125,5.62738424889304
3,-0.5475,-1.226875,5.598683892794159
3,-0.5475,-1.2125,5.569812017072681
3,-0.5475,-1.198125,5.540767928976482
3,-0.5475,-1.18375,5.511550950326049
3,-0.5475,-1.169375,5.4821604183956225
3,-0.5475,-1.155,5.452595686831515
3,-0.5475,-1.140625,5.422856126609117
3,-0.5475,-1.12625,5.3929411270300385
3,-0.5475,-1.111875,5.362850096761155
3,-0.5475,-1.0975,5.332582464917
3,-0.5475,-1.083125,5.302137682187415
3,-0.5475,-1.06875,5.271515222012138
3,-0.5475,-1.054375,5.240714581804258
3,-0.5475,-1.04,5.2097352842243785
3,-0.5475,-1.025625,5.1785768785076085
3,-0.5475,-1.01125,5.14723894184538
3,-0.5475,-0.996875,5.115721080824281
3,-0.5475,-0.9825,5.084022932924148
3,-0.5475,-0.968125,5.052144168077766
3,-0.5475,-0.95375,5.02008449029457
3,-0.5475,-0.939375,4.987843639350873
3,-0.5475,-0.925,4.9554213925492405
3,-0.5475,-0.910625,4.922817566549711
3,-0.5475,-0.89625,4.890032019275669
3,-0.5475,-0.881875,4.857064651897286
3,-0.5475,-0.8675,4.82391541089562
3,-0.5475,-0.853125,4.790584290210406
3,-0.5475,-0.83875,4.757071333474942
3,-0.5475,-0.824375,4.723376636341337
3,-0.5475,-0.81,4.689500348899737
3,-0.5475,-0.795625,4.655442678195135
3,-0.5475,-0.78125,4.621203890845556
3,-0.5475,-0.766875,4.5867843157656205
3,-0.5475,-0.7525,4.552184346999485
3,-0.5475,-0.738125,4.5174044466674745
3,-0.5475,-0.72375,4.482445148030808
3,-0.5475,-0.709375,4.447307058678994
3,-0.5475,-0.695,4.411990863844609
3,-0.5475,-0.680625,4.376497329850505
3,-0.5475,-0.66625,4.340827307694435
3,-0.5475,-0.651875,4.304981736776575
3,-0.5475,-0.6375,4.268961648775355
3,-0.5475,-0.623125,4.232768171677434
3,-0.5475,-0.60875,4.196402533967753
3,-0.5475,-0.594375,4.159866068985899
3,-0.5475,-0.58,4.12316021945523
3,-0.5475,-0.565625,4.086286542191457
3,-0.5475,-0.55125,4.049246712997712
3,-0.5475,-0.536875,4.01204253175331
3,-0.5475,-0.5225,3.9746759277037462
3,-0.5475,-0.508125,3.937148964959849
3,-0.5475,-0.49375,3.899463848214216
3,-0.5475,-0.479375,3.8616229286834134
3,-0.5475,-0.465,3.8236287102848907
3,-0.5475,-0.450625,3.7854838560577035
3,-0.5475,-0.43625,3.7471911948368333
3,-0.5475,-0.421875,3.708753728190915
3,-0.5475,-0.4075,3.6701746376340267
3,-0.5475,-0.393125,3.631457292122257
3,-0.5475,-0.37875,3.5926052558465584
3,-0.5475,-0.364375,3.553622296333611
3,-0.5475,-0.35,3.5145123928672484
3,-0.5475,-0.335625,3.475279745243223
3,-0.5475,-0.32125,3.435928782870955
3,-0.5475,-0.306875,3.3964641742363324
3,-0.5475,-0.2925,3.356890836740447
3,-0.5475,-0.278125,3.317213946929627
3,-0.5475,-0.26375,3.2774389511331474
3,-0.5475,-0.249375,3.237571576525454
3,-0.5475,-0.235,3.1976178426308937
3,-0.5475,-0.220625,3.1575840732895015
3,-0.5475,-0.20625,3.117476909103592
3,-0.5475,-0.191875,3.077303320385734
3,-0.5475,-0.1775,3.0370706206297955
3,-0.5475,-0.163125,2.9967864805278777
3,-0.5475,-0.14875,2.9564589425571484
3,-0.5475,-0.134375,2.916096436161881
3,-0.5475,-0.12,2.8757077935573276
3,-0.5475,-0.105625,2.835302266183588
3,-0.5475,-0.09125,2.7948895418391757
3,-0.5475,-0.076875,2.754479762525593
3,-0.5475,-0.0625,2.7140835430361667
3,-0.5475,-0.048125,2.673711990324189
3,-0.5475,-0.03375,2.633376723687518
3,-0.5475,-0.019375,2.593089895809082
3,-0.5475,-0.005,2.5528642146949956
3,-0.5475,0.009375,2.5127129665546626
3,-0.5475,0.02375,2.4726500396699382
3,-0.5475,0.038125,2.4326899493034597
3,-0.5475,0.0525,2.3928478636993673
3,-0.5475,0.066875,2.3531396312331583
3,-0.5475,0.08125,2.3135818087711355
3,-0.5475,0.095625,2.2741916913039066
3,-0.5475,0.11,2.234987342922705
3,-0.5475,0.124375,2.1959876292120866
3,-0.5475,0.13875,2.157212251137513
3,-0.5475,0.153125,2.118681780511918
3,-0.5475,0.1675,2.080417697131221
3,-0.5475,0.181875,2.0424424276752235
3,-0.5475,0.19625,2.004779386477337
3,-0.5475,0.210625,1.9674530182740328
3,-0.5475,0.225,1.9304888430532854
3,-0.5475,0.239375,1.8939135031300587
3,-0.5475,0.25375,1.857754812586648
3,-0.5475,0.268125,1.8220418092261967
3,-0.5475,0.2825,1.786804809199206
3,-0.5475,0.296875,1.7520754644752734
3,-0.5475,0.31125,1.7178868233459834
3,-0.5475,0.325625,1.6842733941596073
3,-0.5475,0.34,1.6512712125045086
3,-0.5475,0.354375,1.6189179120758066
3,-0.5475,0.36875,1.5872527994790908
3,-0.5475,0.383125,1.5563169332461375
3,-0.5475,0.3975,1.5261532073606408
3,-0.5475,0.411875,1.4968064396172458
3,-0.5475,0.42625,1.4683234651648769
3,-0.5475,0.440625,1.4407532356157715
3,-0.5475,0.455,1.4141469241349514
3,-0.5475,0.469375,1.3885580369653159
3,-0.5475,0.48375,1.3640425367873044
3,-0.5475,0.498125,1.3406644516309745
3,-0.5475,0.5125,1.3185727187475906
3,-0.5475,0.526875,1.2977593186042238
3,-0.5475,0.54125,1.278270321505003
3,-0.5475,0.555625,1.2601759701482331
3,-0.5475,0.57,1.2435498806087297
3,-0.5475,0.584375,1.2284691953637936
3,-0.5475,0.59875,1.2150147812256855
3,-0.5475,0.613125,1.2032714413138228
3,-0.5475,0.6275,1.1933281422593789
3,-0.5475,0.641875,1.185278257981943
3,-0.5475,0.65625,1.1792198315146796
3,-0.5475,0.670625,1.1752558565070435
3,-0.5475,0.685,1.173494580204554
3,-0.5475,0.699375,1.17404982989577
3,-0.5475,0.71375,1.177041365030154
3,-0.5475,0.728125,1.1825952574500127
3,-0.5475,0.7425,1.1908443024487587
3,-0.5475,0.756875,1.2019284636703433
3,-0.5475,0.77125,1.2159953552057254
3,-0.5475,0.785625,1.2332007646269574
3,-0.5475,0.8,1.2537092211343737
3,-0.54,-1.5,6.098867122378575
3,-0.54,-1.485625,6.073003185088908
3,-0.54,-1.47125,6.0469810015704315
3,-0.54,-1.456875,6.0207997287039845
3,-0.54,-1.4425,5.994458527139822
3,-0.54,-1.428125,5.967956561714392
3,-0.54,-1.41375,5.941293001885672
3,-0.54,-1.399375,5.914467022187837
3,-0.54,-1.385,5.887477802705952
3,-0.54,-1.370625,5.860324529571712
3,-0.54,-1.35625,5.83300639548079
3,-0.54,-1.341875,5.805522600232959
3,-0.54,-1.3275,5.777872351295679
3,-0.54,-1.313125,5.750054864392281
3,-0.54,-1.29875,5.722069364115569
3,-0.54,-1.284375,5.693915084568027
3,-0.54,-1.27,5.665591270029586
3,-0.54,-1.255625,5.637097175654137
3,-0.54,-1.24125,5.60843206819589
3,-0.54,-1.226875,5.579595226766815
3,-0.54,-1.2125,5.5505859436264195
3,-0.54,-1.198125,5.5214035250051365
3,-0.54,-1.18375,5.492047291962668
3,-0.54,-1.169375,5.462516581282725
3,-0.54,-1.155,5.432810746405565
3,-0.54,-1.140625,5.402929158399908
3,-0.54,-1.12625,5.372871206975708
3,-0.54,-1.111875,5.342636301539534
3,-0.54,-1.0975,5.31222387229416
3,-0.54,-1.083125,5.281633371384116
3,-0.54,-1.06875,5.250864274089189
3,-0.54,-1.054375,5.219916080067538
3,-0.54,-1.04,5.188788314650635
3,-0.54,-1.025625,5.157480530191866
3,-0.54,-1.01125,5.1259923074711295
3,-0.54,-0.996875,5.09432325715751
3,-0.54,-0.9825,5.062473021332335
3,-0.54,-0.968125,5.030441275075143
3,-0.54,-0.95375,4.998227728114788
3,-0.54,-0.939375,4.965832126548561
3,-0.54,-0.925,4.933254254631751
3,-0.54,-0.910625,4.900493936640593
3,-0.54,-0.89625,4.867551038811373
3,-0.54,-0.881875,4.834425471358799
3,-0.54,-0.8675,4.801117190576643
3,-0.54,-0.853125,4.767626201023986
3,-0.54,-0.83875,4.733952557800356
3,-0.54,-0.824375,4.700096368913266
3,-0.54,-0.81,4.6660577977418
3,-0.54,-0.795625,4.631837065599979
3,-0.54,-0.78125,4.597434454403826
3,-0.54,-0.766875,4.56285030944618
3,-0.54,-0.7525,4.5280850422834975
3,-0.54,-0.738125,4.4931391337390005
3,-0.54,-0.72375,4.458013137026705
3,-0.54,-0.709375,4.422707681001123
3,-0.54,-0.695,4.387223473537432
3,-0.54,-0.680625,4.351561305047326
3,-0.54,-0.66625,4.3157220521358
3,-0.54,-0.651875,4.279706681404337
3,-0.54,-0.6375,4.243516253406335
3,-0.54,-0.623125,4.207151926760545
3,-0.54,-0.60875,4.170614962428894
3,-0.54,-0.594375,4.133906728165026
3,-0.54,-0.58,4.097028703140214
3,-0.54,-0.565625,4.059982482753681
3,-0.54,-0.55125,4.02276978363454
3,-0.54,-0.536875,3.9853924488428265
3,-0.54,-0.5225,3.947852453277507
3,-0.54,-0.508125,3.9101519092996586
3,-0.54,-0.49375,3.872293072579166
3,-0.54,-0.479375,3.8342783481739606
3,-0.54,-0.465,3.7961102968508404
3,-0.54,-0.450625,3.7577916416576125
3,-0.54,-0.43625,3.7193252747564376
3,-0.54,-0.421875,3.680714264528899
3,-0.54,-0.4075,3.6419618629636212
3,-0.54,-0.393125,3.6030715133378273
3,-0.54,-0.37875,3.564046858204631
3,-0.54,-0.364375,3.5248917476985335
3,-0.54,-0.35,3.485610248171905
3,-0.54,-0.335625,3.4462066511761424
3,-0.54,-0.32125,3.4066854828014725
3,-0.54,-0.306875,3.3670515133902863
3,-0.54,-0.2925,3.3273097676394214
3,-0.54,-0.278125,3.287465535107653
3,-0.54,-0.26375,3.247524381145274
3,-0.54,-0.249375,3.2074921582637015
3,-0.54,-0.235,3.167375017963652
3,-0.54,-0.220625,3.1271794230415937
3,-0.54,-0.20625,3.086912160394992
3,-0.54,-0.191875,3.046580354348024
3,-0.54,-0.1775,3.006191480520523
3,-0.54,-0.163125,2.965753380264074
3,-0.54,-0.14875,2.925274275690519
3,-0.54,-0.134375,2.8847627853194266
3,-0.54,-0.12,2.8442279403725625
3,-0.54,-0.105625,2.8036792017449685
3,-0.54,-0.09125,2.7631264776838416
3,-0.54,-0.076875,2.722580142208298
3,-0.54,-0.0625,2.6820510543049214
3,-0.54,-0.048125,2.6415505779360444
3,-0.54,-0.03375,2.601090602899987
3,-0.54,-0.019375,2.5606835665847307
3,-0.54,-0.005,2.5203424766591165
3,-0.54,0.009375,2.4800809347483113
3,-0.54,0.02375,2.4399131611433016
3,-0.54,0.038125,2.39985402059725
3,-0.54,0.0525,2.35991904926502
3,-0.54,0.066875,2.320124482845758
3,-0.54,0.08125,2.2804872859925163
3,-0.54,0.095625,2.2410251830570047
3,-0.54,0.11,2.2017566902423296
3,-0.54,0.124375,2.1627011492414967
3,-0.54,0.13875,2.1238787624448334
3,-0.54,0.153125,2.0853106298053965
3,-0.54,0.1675,2.047018787457731
3,-0.54,0.181875,2.0090262481921997
3,-0.54,0.19625,1.9713570438945398
3,-0.54,0.210625,1.9340362700684253
3,-0.54,0.225,1.8970901325675098
3,-0.54,0.239375,1.860545996673032
3,-0.54,0.25375,1.824432438663321
3,-0.54,0.268125,1.7887793000329246
3,-0.54,0.2825,1.7536177445312537
3,-0.54,0.296875,1.7189803182040533
3,-0.54,0.31125,1.684901012635533
3,-0.54,0.325625,1.6514153316049582
3,-0.54,0.34,1.6185603613887507
3,-0.54,0.354375,1.5863748449581863
3,-0.54,0.36875,1.5548992603434664
3,-0.54,0.383125,1.5241759034575826
3,-0.54,0.3975,1.4942489756983126
3,-0.54,0.411875,1.4651646766737738
3,-0.54,0.42625,1.4369713024269213
3,-0.54,0.440625,1.4097193495670561
3,-0.54,0.455,1.383461625752447
3,-0.54,0.469375,1.3582533670114771
3,-0.54,0.48375,1.3341523673368378
3,-0.54,0.498125,1.3112245943096301
3,-0.54,0.5125,1.2896210402037829
3,-0.54,0.526875,1.2693358637818506
3,-0.54,0.54125,1.250417445338585
3,-0.54,0.555625,1.2329384783598396
3,-0.54,0.57,1.2169751803508024
3,-0.54,0.584375,1.202607456523682
3,-0.54,0.59875,1.189919109287423
3,-0.54,0.613125,1.17899806276122
3,-0.54,0.6275,1.1699366036032224
3,-0.54,0.641875,1.1628316396040252
3,-0.54,0.65625,1.1577849776442464
3,-0.54,0.670625,1.1549036227824734
3,-0.54,0.685,1.1543001004267368
3,-0.54,0.699375,1.1560928037519205
3,-0.54,0.71375,1.1604063687601205
3,-0.54,0.728125,1.1673720796444773
3,-0.54,0.7425,1.177128307413451
3,-0.54,0.756875,1.1898209850662667
3,-0.54,0.77125,1.2056041229870218
3,-0.54,0.785625,1.2246403686504594
3,-0.54,0.8,1.2471016152142602
3,-0.5325,-1.5,6.082085125046571
3,-0.5325,-1.485625,6.056099766191375
3,-0.5325,-1.47125,6.029955280391962
3,-0.5325,-1.456875,6.003650820635015
3,-0.5325,-1.4425,5.977185543774278
