window_size,dp_v,dp_v3,J
1,1.05,0.675,1000.0
1,1.05,0.7125,1000.0
1,1.05,0.75,1000.0
1,1.05,0.7875,1000.0
1,1.05,0.825,1000.0
1,1.05,0.8625,1000.0
1,1.05,0.9,1000.0
1,1.05,0.9375,1000.0
1,1.05,0.975,1000.0
1,1.05,1.0125,1000.0
1,1.05,1.05,1000.0
1,1.05,1.0875,1000.0
1,1.05,1.125,1000.0
1,1.05,1.1625,1000.0
1,1.05,1.2,1000.0
1,1.05,1.2375,1000.0
1,1.05,1.275,1000.0
1,1.05,1.3125,1000.0
1,1.05,1.35,1000.0
1,1.05,1.3875,1000.0
1,1.05,1.425,1000.0
1,1.05,1.4625,1000.0
1,1.05,1.5,1000.0
1,1.0875,-1.5,0.2632106687810799
1,1.0875,-1.4625,0.2552631406415952
1,1.0875,-1.425,0.2473004108375744
1,1.0875,-1.3875,0.23933120123792803
1,1.0875,-1.35,0.2313654919987103
1,1.0875,-1.3125,0.223414705779353
1,1.0875,-1.275,0.2154919198311575
1,1.0875,-1.2375,0.20761211183557415
1,1.0875,-1.2,0.19979244623181883
1,1.0875,-1.1625,0.19205260899518406
1,1.0875,-1.125,0.18441520043042728
1,1.0875,-1.0875,0.17690619759283918
1,1.0875,-1.05,0.1695555005467586
1,1.0875,-1.0125,0.16239757996397972
1,1.0875,-0.975,0.1554722477510187
1,1.0875,-0.9375,0.1488255777403593
1,1.0875,-0.9,0.1425110103434451
1,1.0875,-0.8625,0.13659068392458001
1,1.0875,-0.825,0.13113704717191527
1,1.0875,-0.7875,0.1262348218164975
1,1.0875,-0.75,0.12198340493303028
1,1.0875,-0.7125,0.11849982649508281
1,1.0875,-0.675,0.11592241332320169
1,1.0875,-0.6375,0.11441535858410812
1,1.0875,-0.6,0.11417446166799491
1,1.0875,-0.5625,0.11543439403937573
1,1.0875,-0.525,0.11847797356481848
1,1.0875,-0.4875,0.12364810946037941
1,1.0875,-0.45,0.13136333769462466
1,1.0875,-0.4125,0.14213824172007883
1,1.0875,-0.375,0.15661060785596975
1,1.0875,-0.3375,0.17557799850000624
1,1.0875,-0.3,0.20004770417264028
1,1.0875,-0.2625,0.23130603447110132
1,1.0875,-0.225,0.2710161077794602
1,1.0875,-0.1875,0.32135855324380475
1,1.0875,-0.15,0.38523841389220864
1,1.0875,-0.1125,0.46659702363526895
1,1.0875,-0.075,0.570895650584811
1,1.0875,-0.0375,0.7058905806639146
1,1.0875,0.0,0.8829241145710848
1,1.0875,0.0375,1.1191759386421578
1,1.0875,0.075,1.4418140566914621
1,1.0875,0.1125,1.8961948769148231
1,1.0875,0.15,2.5635542342220803
1,1.0875,0.1875,3.60391095429299
1,1.0875,0.225,5.378713961476481
1,1.0875,0.2625,8.902567087387304
1,1.0875,0.3,18.499578139350046
1,1.0875,0.3375,142.36234440335758
1,1.0875,0.375,1000.0
1,1.0875,0.4125,1000.0
1,1.0875,0.45,1000.0
1,1.0875,0.4875,1000.0
1,1.0875,0.525,1000.0
1,1.0875,0.5625,1000.0
1,1.0875,0.6,1000.0
1,1.0875,0.6375,1000.0
1,1.0875,0.675,1000.0
1,1.0875,0.7125,1000.0
1,1.0875,0.75,1000.0
1,1.0875,0.7875,1000.0
1,1.0875,0.825,1000.0
1,1.0875,0.8625,1000.0
1,1.0875,0.9,1000.0
1,1.0875,0.9375,1000.0
1,1.0875,0.975,1000.0
1,1.0875,1.0125,1000.0
1,1.0875,1.05,1000.0
1,1.0875,1.0875,1000.0
1,1.0875,1.125,1000.0
1,1.0875,1.1625,1000.0
1,1.0875,1.2,1000.0
1,1.0875,1.2375,1000.0
1,1.0875,1.275,1000.0
1,1.0875,1.3125,1000.0
1,1.0875,1.35,1000.0
1,1.0875,1.3875,1000.0
1,1.0875,1.425,1000.0
1,1.0875,1.4625,1000.0
1,1.0875,1.5,1000.0
1,1.125,-1.5,0.2571659267581131
1,1.125,-1.4625,0.24940339123035013
1,1.125,-1.425,0.24163596239253604
1,1.125,-1.3875,0.23387312631601379
1,1.125,-1.35,0.22612570331185097
1,1.125,-1.3125,0.21840604106430098
1,1.125,-1.275,0.21072823708793748
1,1.125,-1.2375,0.20310839656683802
1,1.125,-1.2,0.19556493256444005
1,1.125,-1.1625,0.1881189168839729
1,1.125,-1.125,0.1807944915405541
1,1.125,-1.0875,0.1736193529472876
1,1.125,-1.05,0.1666253236288047
1,1.125,-1.0125,0.15984902971006643
1,1.125,-0.975,0.15333270679282404
1,1.125,-0.9375,0.1471251624038627
1,1.125,-0.9,0.14128293034984685
1,1.125,-0.8625,0.13587166154571229
1,1.125,-0.825,0.13096780788143214
1,1.125,-0.7875,0.12666067139559456
1,1.125,-0.75,0.1230549117360192
1,1.125,-0.7125,0.12027363242946285
1,1.125,-0.675,0.11846220342831945
1,1.125,-0.6375,0.11779302742804434
1,1.125,-0.6,0.11847152586505573
1,1.125,-0.5625,0.12074371507744276
1,1.125,-0.525,0.12490587534949753
1,1.125,-0.4875,0.13131700276739142
1,1.125,-0.45,0.14041500239728788
1,1.125,-0.4125,0.15273797224714303
1,1.125,-0.375,0.16895250555847063
1,1.125,-0.3375,0.18989180856694157
1,1.125,-0.3,0.21660776380489458
1,1.125,-0.2625,0.25044315492803154
1,1.125,-0.225,0.2931336089601703
1,1.125,-0.1875,0.3469542977988613
1,1.125,-0.15,0.4149357128920798
1,1.125,-0.1125,0.5011890115941553
1,1.125,-0.075,0.6114107397683485
1,1.125,-0.0375,0.7536920849513173
1,1.125,0.0,0.93986759968274
1,1.125,0.0375,1.187869026233158
1,1.125,0.075,1.5260692988509827
1,1.125,0.1125,2.0018746293199117
1,1.125,0.15,2.7002912337223184
1,1.125,0.1875,3.7890513984195944
1,1.125,0.225,5.648018985178824
1,1.125,0.2625,9.348170835051507
1,1.125,0.3,19.4960936538733
1,1.125,0.3375,163.0857693490234
1,1.125,0.375,1000.0
1,1.125,0.4125,1000.0
1,1.125,0.45,1000.0
1,1.125,0.4875,1000.0
1,1.125,0.525,1000.0
1,1.125,0.5625,1000.0
1,1.125,0.6,1000.0
1,1.125,0.6375,1000.0
1,1.125,0.675,1000.0
1,1.125,0.7125,1000.0
1,1.125,0.75,1000.0
1,1.125,0.7875,1000.0
1,1.125,0.825,1000.0
1,1.125,0.8625,1000.0
1,1.125,0.9,1000.0
1,1.125,0.9375,1000.0
1,1.125,0.975,1000.0
1,1.125,1.0125,1000.0
1,1.125,1.05,1000.0
1,1.125,1.0875,1000.0
1,1.125,1.125,1000.0
1,1.125,1.1625,1000.0
1,1.125,1.2,1000.0
1,1.125,1.2375,1000.0
1,1.125,1.275,1000.0
1,1.125,1.3125,1000.0
1,1.125,1.35,1000.0
1,1.125,1.3875,1000.0
1,1.125,1.425,1000.0
1,1.125,1.4625,1000.0
1,1.125,1.5,1000.0
1,1.1625,-1.5,0.25147085940888037
1,1.1625,-1.4625,0.24389705282292518
1,1.1625,-1.425,0.2363288140121639
1,1.1625,-1.3875,0.22877640422425355
1,1.1625,-1.35,0.2212514958111975
1,1.1625,-1.3125,0.21376737441343413
1,1.1625,-1.275,0.2063391719254885
1,1.1625,-1.2375,0.19898413648985172
1,1.1625,-1.2,0.19172194676286253
1,1.1625,-1.1625,0.18457507905684448
1,1.1625,-1.125,0.17756923772248678
1,1.1625,-1.0875,0.1707338613706007
1,1.1625,-1.05,0.164102720358688
1,1.1625,-1.0125,0.15771462454555796
1,1.1625,-0.975,0.15161426486209373
1,1.1625,-0.9375,0.1458532180465145
1,1.1625,-0.9,0.140491151335071
1,1.1625,-0.8625,0.13559727350698444
1,1.1625,-0.825,0.1312520911678535
1,1.1625,-0.7875,0.12754954549695807
1,1.1625,-0.75,0.12459962623654365
1,1.1625,-0.7125,0.12253158836150625
1,1.1625,-0.675,0.12149793531533408
1,1.1625,-0.6375,0.12167938475943348
1,1.1625,-0.6,0.12329110398693537
1,1.1625,-0.5625,0.12659060058590021
1,1.1625,-0.525,0.13188779158751
1,1.1625,-0.4875,0.13955796922489777
1,1.1625,-0.45,0.15005866107408586
1,1.1625,-0.4125,0.16395178946551325
1,1.1625,-0.375,0.18193313715871962
1,1.1625,-0.3375,0.20487203219503702
1,1.1625,-0.3,0.23386555381736343
1,1.1625,-0.2625,0.27031373559085115
1,1.1625,-0.225,0.3160257243909878
1,1.1625,-0.1875,0.3733725763733531
1,1.1625,-0.15,0.44551204719698456
1,1.1625,-0.1125,0.5367276325662663
1,1.1625,-0.075,0.6529547330848263
1,1.1625,-0.0375,0.8026246861143325
1,1.1625,0.0,0.9980722855033355
1,1.1625,0.0375,1.2579940454278051
1,1.1625,0.075,1.6119892103913498
1,1.1625,0.1125,2.109552327770503
1,1.1625,0.15,2.83953605740687
1,1.1625,0.1875,3.977556278355737
1,1.1625,0.225,5.9223488653013545
1,1.1625,0.2625,9.802919809728557
1,1.1625,0.3,20.51938438074206
1,1.1625,0.3375,188.2314918914461
1,1.1625,0.375,1000.0
1,1.1625,0.4125,1000.0
1,1.1625,0.45,1000.0
1,1.1625,0.4875,1000.0
1,1.1625,0.525,1000.0
1,1.1625,0.5625,1000.0
1,1.1625,0.6,1000.0
1,1.1625,0.6375,1000.0
1,1.1625,0.675,1000.0
1,1.1625,0.7125,1000.0
1,1.1625,0.75,1000.0
1,1.1625,0.7875,1000.0
1,1.1625,0.825,1000.0
1,1.1625,0.8625,1000.0
1,1.1625,0.9,1000.0
1,1.1625,0.9375,1000.0
1,1.1625,0.975,1000.0
1,1.1625,1.0125,1000.0
1,1.1625,1.05,1000.0
1,1.1625,1.0875,1000.0
1,1.1625,1.125,1000.0
1,1.1625,1.1625,1000.0
1,1.1625,1.2,1000.0
1,1.1625,1.2375,1000.0
1,1.1625,1.275,1000.0
1,1.1625,1.3125,1000.0
1,1.1625,1.35,1000.0
1,1.1625,1.3875,1000.0
1,1.1625,1.425,1000.0
1,1.1625,1.4625,1000.0
1,1.1625,1.5,1000.0
1,1.2,-1.5,0.24611715590268093
1,1.2,-1.4625,0.23873562876949486
1,1.2,-1.425,0.23137027495588913
1,1.2,-1.3875,0.22403214118256118
1,1.2,-1.35,0.21673376298997404
1,1.2,-1.3125,0.20948937609664472
1,1.2,-1.275,0.20231516000307992
1,1.2,-1.2375,0.19522952028313564
1,1.2,-1.2,0.18825341706735355
1,1.2,-1.1625,0.18141074865224482
1,1.2,-1.125,0.17472880100817173
1,1.2,-1.0875,0.16823877628830772
1,1.2,-1.05,0.16197641638384203
1,1.2,-1.0125,0.1559827412934082
1,1.2,-0.975,0.15030492680195864
1,1.2,-0.9375,0.14499735199579727
1,1.2,-0.9,0.14012285487855133
1,1.2,-0.8625,0.13575424434118782
1,1.2,-0.825,0.13197612971830736
1,1.2,-0.7875,0.12888714614998262
1,1.2,-0.75,0.1266026763728641
1,1.2,-0.7125,0.12525819935790355
1,1.2,-0.675,0.12501343618107888
1,1.2,-0.6375,0.12605751763772277
1,1.2,-0.6,0.12861547214111166
1,1.2,-0.5625,0.13295643479457597
1,1.2,-0.525,0.1394041216652297
1,1.2,-0.4875,0.14835031597104198
1,1.2,-0.45,0.16027240376143662
1,1.2,-0.4125,0.1757564201948133
1,1.2,-0.375,0.1955276940016573
1,1.2,-0.3375,0.22049212053270098
1,1.2,-0.3,0.25179253968665444
1,1.2,-0.2625,0.2908869590130401
1,1.2,-0.225,0.3396589897904074
1,1.2,-0.1875,0.4005768268303384
1,1.2,-0.15,0.4769271900445094
1,1.2,-0.1125,0.5731682716334993
1,1.2,-0.075,0.6954776869395026
1,1.2,-0.0375,0.852631863258314
1,1.2,0.0,1.057473374380595
1,1.2,0.0375,1.329475538308695
1,1.2,0.075,1.6994842043176177
1,1.2,0.1125,2.2191189656591455
1,1.2,0.15,2.9811516995103804
1,1.2,0.1875,4.169245470704885
1,1.2,0.225,6.201450464728034
1,1.2,0.2625,10.266418957485888
1,1.2,0.3,21.568761134936825
1,1.2,0.3375,219.5147038629558
1,1.2,0.375,1000.0
1,1.2,0.4125,1000.0
1,1.2,0.45,1000.0
1,1.2,0.4875,1000.0
1,1.2,0.525,1000.0
1,1.2,0.5625,1000.0
1,1.2,0.6,1000.0
1,1.2,0.6375,1000.0
1,1.2,0.675,1000.0
1,1.2,0.7125,1000.0
1,1.2,0.75,1000.0
1,1.2,0.7875,1000.0
1,1.2,0.825,1000.0
1,1.2,0.8625,1000.0
1,1.2,0.9,1000.0
1,1.2,0.9375,1000.0
1,1.2,0.975,1000.0
1,1.2,1.0125,1000.0
1,1.2,1.05,1000.0
1,1.2,1.0875,1000.0
1,1.2,1.125,1000.0
1,1.2,1.1625,1000.0
1,1.2,1.2,1000.0
1,1.2,1.2375,1000.0
1,1.2,1.275,1000.0
1,1.2,1.3125,1000.0
1,1.2,1.35,1000.0
1,1.2,1.3875,1000.0
1,1.2,1.425,1000.0
1,1.2,1.4625,1000.0
1,1.2,1.5,1000.0
1,1.2375,-1.5,0.2410965732005614
1,1.2375,-1.4625,0.23391069868069453
1,1.2375,-1.425,0.2267517395685454
1,1.2375,-1.3875,0.21963153769946941
1,1.2375,-1.35,0.21256350223467657
1,1.2375,-1.3125,0.20556283030775085
1,1.2375,-1.275,0.19864676138673965
1,1.2375,-1.2375,0.1918348719949771
1,1.2375,-1.2,0.18514941856111375
1,1.2375,-1.1625,0.1786157376670293
1,1.2375,-1.125,0.17226271488025569
1,1.2375,-1.0875,0.1661233357827947
1,1.2375,-1.05,0.1602353358683813
1,1.2375,-1.0125,0.15464196984952444
1,1.2375,-0.975,0.1493929258272193
1,1.2375,-0.9375,0.14454541604148477
1,1.2375,-0.9,0.14016548395774198
1,1.2375,-0.8625,0.1363295778171855
1,1.2375,-0.825,0.1331264542578822
1,1.2375,-0.7875,0.13065949325381757
1,1.2375,-0.75,0.12904952888554502
1,1.2375,-0.7125,0.12843833139671754
1,1.2375,-0.675,0.12899291750002345
1,1.2375,-0.6375,0.13091092210880256
1,1.2375,-0.6,0.13442734156224123
1,1.2375,-0.5625,0.13982306472534942
1,1.2375,-0.525,0.14743575704294004
1,1.2375,-0.4875,0.15767387320659068
1,1.2375,-0.45,0.17103487633493583
1,1.2375,-0.4125,0.1881291817209258
1,1.2375,-0.375,0.20971199440553076
1,1.2375,-0.3375,0.23672619006126017
1,1.2375,-0.3,0.2703608923128571
1,1.2375,-0.2625,0.31213275471778756
1,1.2375,-0.225,0.3640007303242392
1,1.2375,-0.1875,0.42853131896125224
1,1.2375,-0.15,0.5091417874994223
1,1.2375,-0.1125,0.6104672233527665
1,1.2375,-0.075,0.7389305951314338
1,1.2375,-0.0375,0.9036580445106596
1,1.2375,0.0,1.1180070000674571
1,1.2375,0.0375,1.4022389087820435
1,1.2375,0.075,1.7884653926556897
1,1.2375,0.1125,2.330465900488696
1,1.2375,0.15,3.1250008481033538
1,1.2375,0.1875,4.363937156975562
1,1.2375,0.225,6.485065737897029
1,1.2375,0.2625,10.73825881142805
1,1.2375,0.3,22.643471509349236
1,1.2375,0.3375,259.9620642404479
1,1.2375,0.375,1000.0
1,1.2375,0.4125,1000.0
1,1.2375,0.45,1000.0
1,1.2375,0.4875,1000.0
1,1.2375,0.525,1000.0
1,1.2375,0.5625,1000.0
1,1.2375,0.6,1000.0
1,1.2375,0.6375,1000.0
1,1.2375,0.675,1000.0
1,1.2375,0.7125,1000.0
1,1.2375,0.75,1000.0
1,1.2375,0.7875,1000.0
1,1.2375,0.825,1000.0
1,1.2375,0.8625,1000.0
1,1.2375,0.9,1000.0
1,1.2375,0.9375,1000.0
1,1.2375,0.975,1000.0
1,1.2375,1.0125,1000.0
1,1.2375,1.05,1000.0
1,1.2375,1.0875,1000.0
1,1.2375,1.125,1000.0
1,1.2375,1.1625,1000.0
1,1.2375,1.2,1000.0
1,1.2375,1.2375,1000.0
1,1.2375,1.275,1000.0
1,1.2375,1.3125,1000.0
1,1.2375,1.35,1000.0
1,1.2375,1.3875,1000.0
1,1.2375,1.425,1000.0
1,1.2375,1.4625,1000.0
1,1.2375,1.5,1000.0
1,1.275,-1.5,0.2364009267186138
1,1.275,-1.4625,0.2294139096209382
1,1.275,-1.425,0.2224646790637939
1,1.275,-1.3875,0.21556588100994972
1,1.275,-1.35,0.20873180798620966
1,1.275,-1.3125,0.20197862912297088
1,1.275,-1.275,0.19532465538472407
1,1.275,-1.2375,0.18879064684174388
1,1.275,-1.2,0.18240017002412126
1,1.275,-1.1625,0.17618001496608682
1,1.275,-1.125,0.17016068354610972
1,1.275,-1.0875,0.1643769632496466
1,1.275,-1.05,0.15886860366003053
1,1.275,-1.0125,0.1536811170001036
1,1.275,-0.975,0.1488667291448395
1,1.275,-0.9375,0.1444855140265718
1,1.275,-0.9,0.14060675269313705
1,1.275,-0.8625,0.1373105690412123
1,1.275,-0.825,0.13468990823045546
1,1.275,-0.7875,0.13285294208501783
1,1.275,-0.75,0.13192600992680853
1,1.275,-0.7125,0.13205723538514172
1,1.275,-0.675,0.1334210027940665
1,1.275,-0.6375,0.13622353511358304
1,1.275,-0.6,0.14070989509698478
1,1.275,-0.5625,0.14717284175076267
1,1.275,-0.525,0.15596412845652985
1,1.275,-0.4875,0.16750904769544714
1,1.275,-0.45,0.18232534106951115
1,1.275,-0.4125,0.2010480503056042
1,1.275,-0.375,0.22446256117074972
1,1.275,-0.3375,0.2535491103533308
1,1.275,-0.3,0.28954358753172726
1,1.275,-0.2625,0.3340219122938414
1,1.275,-0.225,0.3890191895369616
1,1.275,-0.1875,0.4572013020580976
1,1.275,-0.15,0.5421175282065201
1,1.275,-0.1125,0.6485818882156617
1,1.275,-0.075,0.7832656178865753
1,1.275,-0.0375,0.9556488763385069
1,1.275,0.0,1.17961054760861
1,1.275,0.0375,1.4762108069692133
1,1.275,0.075,1.8788450546047293
1,1.275,0.1125,2.443485433167713
1,1.275,0.15,3.2709466165454284
1,1.275,0.1875,4.561448775352343
1,1.275,0.225,6.772933039703905
1,1.275,0.2625,11.218017502305491
1,1.275,0.3,23.7427031929703
1,1.275,0.3375,315.9150437560784
1,1.275,0.375,1000.0
1,1.275,0.4125,1000.0
1,1.275,0.45,1000.0
1,1.275,0.4875,1000.0
1,1.275,0.525,1000.0
1,1.275,0.5625,1000.0
1,1.275,0.6,1000.0
1,1.275,0.6375,1000.0
1,1.275,0.675,1000.0
1,1.275,0.7125,1000.0
1,1.275,0.75,1000.0
1,1.275,0.7875,1000.0
1,1.275,0.825,1000.0
1,1.275,0.8625,1000.0
1,1.275,0.9,1000.0
1,1.275,0.9375,1000.0
1,1.275,0.975,1000.0
1,1.275,1.0125,1000.0
1,1.275,1.05,1000.0
1,1.275,1.0875,1000.0
1,1.275,1.125,1000.0
1,1.275,1.1625,1000.0
1,1.275,1.2,1000.0
1,1.275,1.2375,1000.0
1,1.275,1.275,1000.0
1,1.275,1.3125,1000.0
1,1.275,1.35,1000.0
1,1.275,1.3875,1000.0
1,1.275,1.425,1000.0
1,1.275,1.4625,1000.0
1,1.275,1.5,1000.0
1,1.3125,-1.5,0.23202206671110576
1,1.3125,-1.4625,0.2252369528884817
1,1.3125,-1.425,0.21850061875306181
1,1.3125,-1.3875,0.21182652280914924
1,1.3125,-1.35,0.2052298500387645
1,1.3125,-1.3125,0.19872775143018911
1,1.3125,-1.275,0.19233962017781836
1,1.3125,-1.2375,0.18608741161586134
1,1.3125,-1.2,0.17999601520206795
1,1.3125,-1.1625,0.17409368850286722
1,1.3125,-1.125,0.16841256520875922
1,1.3125,-1.0875,0.16298925182688834
1,1.3125,-1.05,0.15786553099573566
1,1.3125,-1.0125,0.15308919353301959
1,1.3125,-0.975,0.1487150266132423
1,1.3125,-0.9375,0.14480599221091578
1,1.3125,-0.9,0.1414346385888304
1,1.3125,-0.8625,0.13868479876518486
1,1.3125,-0.825,0.13665364438633448
1,1.3125,-0.7875,0.1354541823997683
1,1.3125,-0.75,0.1352183069397226
1,1.3125,-0.7125,0.13610055210929337
1,1.3125,-0.675,0.13828273598278826
1,1.3125,-0.6375,0.14197974661078105
1,1.3125,-0.6,0.14744680352096073
1,1.3125,-0.5625,0.15498864258539166
1,1.3125,-0.525,0.1649712321334196
1,1.3125,-0.4875,0.17783685483937042
1,1.3125,-0.45,0.19412371530932115
1,1.3125,-0.4125,0.21449170731332903
1,1.3125,-0.375,0.23975667618109556
1,1.3125,-0.3375,0.27093656836116925
1,1.3125,-0.3,0.3093144815513448
1,1.3125,-0.2625,0.3565261697613917
1,1.3125,-0.225,0.4146836328448652
1,1.3125,-0.1875,0.48655312628331604
1,1.3125,-0.15,0.5758172861257468
1,1.3125,-0.1125,0.6874709412415229
1,1.3125,-0.075,0.8284362821849179
1,1.3125,-0.0375,1.0085514634188928
1,1.3125,0.0,1.2422229433032144
1,1.3125,0.0375,1.5513194837634654
1,1.3125,0.075,1.970537076020657
1,1.3125,0.1125,2.558071361697707
1,1.3125,0.15,3.4188532554771665
1,1.3125,0.1875,4.761597963792097
1,1.3125,0.225,7.064788444064976
1,1.3125,0.2625,11.705262825844676
1,1.3125,0.3,24.8655876542816
1,1.3125,0.3375,405.1363915414795
1,1.3125,0.375,1000.0
1,1.3125,0.4125,1000.0
1,1.3125,0.45,1000.0
1,1.3125,0.4875,1000.0
1,1.3125,0.525,1000.0
1,1.3125,0.5625,1000.0
1,1.3125,0.6,1000.0
1,1.3125,0.6375,1000.0
1,1.3125,0.675,1000.0
1,1.3125,0.7125,1000.0
1,1.3125,0.75,1000.0
1,1.3125,0.7875,1000.0
1,1.3125,0.825,1000.0
1,1.3125,0.8625,1000.0
1,1.3125,0.9,1000.0
1,1.3125,0.9375,1000.0
1,1.3125,0.975,1000.0
1,1.3125,1.0125,1000.0
1,1.3125,1.05,1000.0
1,1.3125,1.0875,1000.0
1,1.3125,1.125,1000.0
1,1.3125,1.1625,1000.0
1,1.3125,1.2,1000.0
1,1.3125,1.2375,1000.0
1,1.3125,1.275,1000.0
1,1.3125,1.3125,1000.0
1,1.3125,1.35,1000.0
1,1.3125,1.3875,1000.0
1,1.3125,1.425,1000.0
1,1.3125,1.4625,1000.0
1,1.3125,1.5,1000.0
1,1.35,-1.5,0.22795184225560472
1,1.35,-1.4625,0.22137152823269104
1,1.35,-1.425,0.21485110253596804
1,1.35,-1.3875,0.20840484406066614
1,1.35,-1.35,0.20204883871475177
1,1.35,-1.3125,0.1958012285239371
1,1.35,-1.275,0.18968249889286717
1,1.35,-1.2375,0.18371581130207854
1,1.35,-1.2,0.1779273900358625
1,1.35,-1.1625,0.1723469732396883
1,1.35,-1.125,0.1670083407634274
1,1.35,-1.0875,0.1619499339619957
1,1.35,-1.05,0.15721558604322275
1,1.35,-1.0125,0.1528553858690622
1,1.35,-0.975,0.14892670359077834
1,1.35,-0.9375,0.1454954134784843
1,1.35,-0.9,0.14263735825590793
1,1.35,-0.8625,0.14044011080153104
1,1.35,-0.825,0.13900510408419786
1,1.35,-0.7875,0.13845021984187467
1,1.35,-0.75,0.13891295241784143
1,1.35,-0.7125,0.14055429862179974
1,1.35,-0.675,0.14356357071080444
1,1.35,-0.6375,0.1481643921972287
1,1.35,-0.6,0.15462222185366162
1,1.35,-0.5625,0.16325386975423353
1,1.35,-0.525,0.17443963494136738
1,1.35,-0.4875,0.18863892911587707
1,1.35,-0.45,0.2064105879025563
1,1.35,-0.4125,0.22843956247229638
1,1.35,-0.375,0.2555724114708456
1,1.35,-0.3375,0.28886510845909924
1,1.35,-0.3,0.32964836137984804
1,1.35,-0.2625,0.37961827610602944
1,1.35,-0.225,0.4409644243045345
1,1.35,-0.1875,0.5165543363430981
1,1.35,-0.15,0.6102052345131738
1,1.35,-0.1125,0.7270944706748047
1,1.35,-0.075,0.8743976509865655
1,1.35,-0.0375,1.0623145761962558
1,1.35,0.0,1.30578491126601
1,1.35,0.0375,1.6274951112777778
1,1.35,0.075,2.0634573549478707
1,1.35,0.1125,2.6741195027702505
1,1.35,0.15,3.5685868376158596
1,1.35,0.1875,4.964203485672017
1,1.35,0.225,7.360367062355302
1,1.35,0.2625,12.199554352090848
1,1.35,0.3,26.011204161359228
1,1.35,0.3375,608.2164679297596
1,1.35,0.375,1000.0
1,1.35,0.4125,1000.0
1,1.35,0.45,1000.0
1,1.35,0.4875,1000.0
1,1.35,0.525,1000.0
1,1.35,0.5625,1000.0
1,1.35,0.6,1000.0
1,1.35,0.6375,1000.0
1,1.35,0.675,1000.0
1,1.35,0.7125,1000.0
1,1.35,0.75,1000.0
1,1.35,0.7875,1000.0
1,1.35,0.825,1000.0
1,1.35,0.8625,1000.0
1,1.35,0.9,1000.0
1,1.35,0.9375,1000.0
1,1.35,0.975,1000.0
1,1.35,1.0125,1000.0
1,1.35,1.05,1000.0
1,1.35,1.0875,1000.0
1,1.35,1.125,1000.0
1,1.35,1.1625,1000.0
1,1.35,1.2,1000.0
1,1.35,1.2375,1000.0
1,1.35,1.275,1000.0
1,1.35,1.3125,1000.0
1,1.35,1.35,1000.0
1,1.35,1.3875,1000.0
1,1.35,1.425,1000.0
1,1.35,1.4625,1000.0
1,1.35,1.5,1000.0
1,1.3875,-1.5,0.22418205569521527
1,1.3875,-1.4625,0.21780929832863774
1,1.3875,-1.425,0.2115076474345001
1,1.3875,-1.3875,0.20529220962078193
1,1.3875,-1.35,0.19917997961325165
1,1.3875,-1.3125,0.19319009901636452
1,1.3875,-1.275,0.18734415471923202
1,1.3875,-1.2375,0.18166652444759493
1,1.3875,-1.2,0.1761847783394903
1,1.3875,-1.1625,0.17093014719396954
1,1.3875,-1.125,0.16593807028019197
1,1.3875,-1.0875,0.1612488384073506
1,1.3875,-1.05,0.15690835149500235
1,1.3875,-1.0125,0.15296901435081625
1,1.3875,-0.975,0.14949080002775303
1,1.3875,-0.9375,0.14654251735432047
1,1.3875,-0.9,0.14420332849147313
1,1.3875,-0.8625,0.14256457431882735
1,1.3875,-0.825,0.14173198097776674
1,1.3875,-0.7875,0.14182834121761273
1,1.3875,-0.75,0.14299679099145665
1,1.3875,-0.7125,0.14540483739272358
1,1.3875,-0.675,0.1492493418514289
1,1.3875,-0.6375,0.15476272729281518
1,1.3875,-0.6,0.16222076660061294
1,1.3875,-0.5625,0.17195243232387633
1,1.3875,-0.525,0.18435245910678283
1,1.3875,-0.4875,0.19989751336132638
1,1.3875,-0.45,0.21916721372306538
1,1.3875,-0.4125,0.24287175442595765
1,1.3875,-0.375,0.2718886367431453
1,1.3875,-0.3375,0.307312148048172
1,1.3875,-0.3,0.35052096986808096
1,1.3875,-0.2625,0.403272027411168
1,1.3875,-0.225,0.4678330758809625
1,1.3875,-0.1875,0.5471737364638052
1,1.3875,-0.15,0.6452469298948125
1,1.3875,-0.1125,0.7674140852381013
1,1.3875,-0.075,0.9211064594470111
1,1.3875,-0.0375,1.1168888237582437
1,1.3875,0.0,1.370239193615422
1,1.3875,0.0375,1.7046700654107152
1,1.3875,0.075,2.1575241683700783
1,1.3875,0.1125,2.7915281751149568
1,1.3875,0.15,3.720015907689194
1,1.3875,0.1875,5.16908612894136
1,1.3875,0.225,7.659404351531763
1,1.3875,0.2625,12.700445562104706
1,1.3875,0.3,27.17858410684795
1,1.3875,0.3375,1666.877116790367
1,1.3875,0.375,1000.0
1,1.3875,0.4125,1000.0
1,1.3875,0.45,1000.0
1,1.3875,0.4875,1000.0
1,1.3875,0.525,1000.0
1,1.3875,0.5625,1000.0
1,1.3875,0.6,1000.0
1,1.3875,0.6375,1000.0
1,1.3875,0.675,1000.0
1,1.3875,0.7125,1000.0
1,1.3875,0.75,1000.0
1,1.3875,0.7875,1000.0
1,1.3875,0.825,1000.0
1,1.3875,0.8625,1000.0
1,1.3875,0.9,1000.0
1,1.3875,0.9375,1000.0
1,1.3875,0.975,1000.0
1,1.3875,1.0125,1000.0
1,1.3875,1.05,1000.0
1,1.3875,1.0875,1000.0
