t,x,y,z,x_clean,y_clean,z_clean
1.02,2.8743233169216356,1.7922755510449226,22.820311414940665,2.851748301812978,1.597823875023019,22.987726305443662
1.04,2.543700140255223,1.8428424161063095,22.077590990381474,2.6492898280326775,1.8682977791464632,21.886207341017613
1.06,2.267342219655037,2.024970074040472,21.01766272465212,2.5355748699254623,2.1709559304915915,20.851078664309796
1.08,2.3381212234076005,2.436660770726083,19.872005592860774,2.500485276822796,2.507918980969852,19.882500132239176
1.1,2.727595507655569,3.031825047667031,18.934015492998697,2.536483186453134,2.8849929031254544,18.981777743455318
1.12,2.808523855714472,3.3688672571045477,18.267013523524138,2.63872009637943,3.310752528861039,18.151703154865892
1.1400000000000001,2.9291634245619336,3.6973919226236647,17.441701299151323,2.8049901002291127,3.7959276594000944,17.39698145248857
1.1600000000000001,3.086175157398615,4.273538630948104,16.915449732947966,3.0355991682738797,4.352969400182534,16.724815253155818
1.1800000000000002,3.3458874501248372,5.10826713752834,16.379386282496036,3.3331855407091573,4.99565634024711,16.145697036802865
1.2000000000000002,3.6345234036700997,5.5069010830677465,15.818370428322654,3.7024920018471885,5.7385708490174965,15.674451545484112
1.2200000000000002,4.152917321021047,6.531057088676984,15.21486211012585,4.1500555613091255,6.596225445119246,15.331550016675788
1.2400000000000002,4.680821607830796,7.490821631469747,15.105529915951323,4.683739614521211,7.581541906916085,15.144666062148588
1.2599999999999998,5.465315576883462,8.967194586625508,15.072395837223821,5.311984106352031,8.703284407639227,15.150325400865967
1.2799999999999998,5.8665877390764924,10.027533999421138,15.592504345848457,6.042589745036579,9.961948053513908,15.395267696577275
1.2999999999999998,6.989754485106143,11.287343363426778,15.668959166311241,6.880791070746072,11.343582272011268,15.936724323735232
1.3199999999999998,7.755203329884767,12.793036861186422,16.761193894891925,7.826338955442886,12.811257343242113,16.840175229291848
1.3399999999999999,8.708648659489855,14.230898197500833,18.31655737694064,8.869373629928976,14.294676690182296,18.17235228150374
1.3599999999999999,9.909488636523927,15.657563052854082,19.803869819621216,9.985149175312719,15.68022137208084,19.986705090093512
1.38,11.338322220804288,16.933245237581847,22.024554526365666,11.12833809059888,16.806713882682722,22.299261861838342
1.4,12.352760821052044,17.552467131116412,24.851403931041162,12.228799152848813,17.47559099354569,25.05649876594722
