shard 0/12: 33 of 394 jobs
[0] 1/33 schedule/dense/seed1 done, 4.0 s
[0] 2/33 main/propagate/seed5 done, 34.0 s
[0] 3/33 main/reset/seed1 done, 34.0 s
[0] 4/33 penalty/propagate_graded/seed5 done, 64.0 s
[0] 5/33 optimizer/bfgs_propagate/seed1 done, 66.0 s
[0] 6/33 optimizer/bfgs_reset/seed5 done, 298.0 s
[0] 7/33 optimizer/lbfgs_reset/seed1 done, 298.0 s
[0] 8/33 noise/propagate/seed1 done, 298.0 s
[0] 9/33 noise/propagate/seed1 done, 298.0 s
[0] 10/33 noise/propagate/seed1 done, 298.0 s
[0] 11/33 noise/propagate/seed1 done, 298.0 s
[0] 12/33 noise/propagate/seed1 done, 298.0 s
[0] 13/33 noise/propagate/seed1 done, 298.0 s
[0] 14/33 sparsity/propagate/seed1 done, 298.0 s
[0] 15/33 sparsity/propagate/seed1 done, 298.0 s
[0] 16/33 sparsity/propagate/seed1 done, 298.0 s
[0] 17/33 iters/it2500/seed1 done, 298.0 s
[0] 18/33 substeps/S5/seed1 done, 298.0 s
[0] 19/33 schedule/coarse/seed1 done, 298.0 s
[0] 20/33 schedule/jump/seed1 done, 298.0 s
[0] 21/33 basin/k1/seed1 done, 300.0 s
[0] 22/33 basin/k1/seed3 done, 302.0 s
[0] 23/33 basin/k1/seed5 done, 303.0 s
[0] 24/33 basin/k1/seed7 done, 305.0 s
[0] 25/33 basin/k1/seed9 done, 307.0 s
[0] 26/33 basin/k5/seed1 done, 309.0 s
[0] 27/33 basin/k5/seed3 done, 311.0 s
[0] 28/33 basin/k5/seed5 done, 312.0 s
[0] 29/33 basin/k5/seed7 done, 314.0 s
[0] 30/33 basin/k100/seed9 done, 316.0 s
[0] 31/33 basin/k100/seed1 done, 318.0 s
[0] 32/33 basin/k100/seed3 done, 321.0 s
[0] 33/33 basin/k100/seed5 done, 321.0 s
shard 0 done in 321.0 s
