t,x,y,z
0.375,2.03485901260692,4.010172460749725,21.491548445356397
0.3799999999999999,2.1323766651741938,4.0590940104454045,21.24865455806742
0.3849999999999998,2.227660512250225,4.113568086219181,21.011468689588302
0.3900000000000001,2.3210919305706375,4.173660665100661,20.779985883038908
0.395,2.413036862179749,4.239435816838925,20.554215925165195
0.3999999999999999,2.503846506163872,4.310956971312928,20.334183101409714
0.4049999999999998,2.5938580335516357,4.388287988494947,20.11992605417909
0.41000000000000014,2.683395314934038,4.471494043353037,19.911497741536657
0.41500000000000004,2.772769651424869,4.560642336231328,19.70896549313254
0.41999999999999993,2.8622805005092498,4.655802637451502,19.512411159907444
0.4249999999999998,2.9522161891233982,4.757047673126873,19.32193135392081
0.43000000000000016,3.0428546069808524,4.864453357464524,19.137637774515493
0.43500000000000005,3.1344638737167028,4.978098875143635,18.959657616901822
0.43999999999999995,3.227302973868896,5.098066615693392,18.788134059089142
0.44499999999999984,3.3216223540605987,5.2244419601463745,18.623226822881254
0.4500000000000002,3.4176644769957187,5.357312918609949,18.465112804354398
0.45500000000000007,3.5156643270363426,5.496769615776974,18.313986768823682
0.45999999999999996,3.6158498622011037,5.642903619789089,18.170062104749096
0.46499999999999986,3.7184424074122853,5.795807108274283,18.03357163030709
0.4700000000000002,3.823656983731735,5.955571863812314,17.904768445430456
0.4750000000000001,3.931702568166504,6.122288089547704,17.78392682096814
0.48,4.042782278400089,6.296043034186217,17.671343115208206
0.4849999999999999,4.157093476520383,6.476919414198424,17.56733670630936
0.4900000000000002,4.274827785478009,6.664993619741433,17.47225092716765
0.4950000000000001,4.396171011626872,6.8603336896335145,17.386453986871718
0.5,4.521302966282492,7.062997039721759,17.310339860139397
0.5049999999999999,4.650397178794771,7.273027928226751,17.244329122948972
0.5099999999999998,4.783620493184736,7.490454641199316,17.188869708949547
0.5150000000000001,4.921132539956801,7.715286381165846,17.14443755713197
0.52,5.063085074290229,7.947509842469205,17.11153711664494
0.5249999999999999,5.209621171460834,8.187085457847651,17.090701669541616
0.5299999999999998,5.360874270076639,8.43394330256946,17.082493426643694
0.5350000000000001,5.516967053564794,8.687978645109846,17.087503345635703
0.54,5.678010160363478,8.94904713709395,17.106350613997723
0.5449999999999999,5.844100713500613,9.216959640228557,17.139681732527702
0.5499999999999998,6.015320660737257,9.491476694417534,17.18816912810965
0.5550000000000002,6.191734917282007,9.77230263942773,17.25250921721502
0.56,6.373389304315835,10.05907941257832,17.33341983460081
0.565,6.560308278285126,10.3513800572032,17.43163693507762
0.5699999999999998,6.752492448211914,10.648701991308,17.547910470429784
0.5750000000000002,6.949915881228503,10.950460103109611,17.682999339033426
0.5800000000000001,7.152523200266606,11.255979760158404,17.837665302989517
0.585,7.360226482417933,11.564489841581858,18.012665767326453
0.5899999999999999,7.572901972029332,11.875115928628595,18.208745318796122
0.5950000000000002,7.790386629187628,12.186873816969209,18.426625928859085
0.6000000000000001,8.012474541957031,12.498663544776006,18.66699573759205
0.605,8.238913239599457,12.809264162877607,18.93049635348682
0.6099999999999999,8.46939995404204,13.117329506405317,19.217708629510625
0.6150000000000002,8.703577888013122,13.421385260123742,19.529136909406834
0.6200000000000001,8.941032560439536,13.719827640500538,19.86519178098023
0.625,9.181288312694235,14.010924044541525,20.226171425785996
0.6299999999999999,9.423805072817126,14.292816036095472,20.612241717665825
0.6349999999999998,9.667975488502396,14.563525051903383,21.023415295931898
0.6400000000000001,9.913122552925193,14.820961208955934,21.4595299220563
0.645,10.15849785970571,15.062935578297399,21.920226520060766
0.6499999999999999,10.403280633677648,15.287176254747042,22.404927398046944
0.6549999999999998,10.646577691708424,15.491348493706527,22.91281524799063
0.6600000000000001,10.88742449156712,15.673079102330933,23.4428136183754
0.665,11.124787425635311,15.829985160719698,23.993569643566907
0.6699999999999999,11.357567508966277,15.959707008530941,24.56343988798507
0.6749999999999998,11.58460559673208,16.05994526433553,25.1504802141362
0.6800000000000002,11.804689243510984,16.128501452049868,25.752440602876064
0.685,12.016561285465281,16.16332159639372,26.366765833328927
0.69,12.218930185916678,16.162541925768327,26.990602860837967
0.6949999999999998,12.41048213530553,16.124535597330034,27.62081560790251
0.7000000000000002,12.589894838783103,16.04795914903807,28.254007701549153
0.7050000000000001,12.755852860178084,15.931797202817997,28.886553450787137
0.71,12.907064321973822,15.775403808557314,29.514637063892604
0.7149999999999999,13.042278690123652,15.578538747130157,30.134299766422107
0.7200000000000002,13.160305303547377,15.341397116998614,30.741494111457914
0.7250000000000001,13.260032245002146,15.064630624668755,31.332144392942226
0.73,13.34044509696011,14.74935919072666,31.902211704401573
0.7349999999999999,13.400645087351457,14.397171770033184,32.4477618547551
0.7400000000000002,13.439866109337322,14.010115658952829,32.965034086569645
0.7450000000000001,13.457490099685996,13.590674008301532,33.450508364429254
0.75,13.453060283749478,13.141731754648813,33.900968931850244
0.7549999999999999,13.426291841999115,12.666530695312208,34.31356188729217
0.7599999999999998,13.377079622539837,12.16861493067972,34.685844707385385
0.7650000000000001,13.305502613342732,11.651768347342582,35.015825942746375
0.77,13.211824992987198,11.11994618517061,35.30199371299468
0.7749999999999999,13.096493694133123,10.577202994587225,35.54333210827496
0.7799999999999998,12.960132533562492,10.027619428629535,35.73932513339129
0.7850000000000001,12.803533079898749,9.475230319508395,35.88994837233224
0.79,12.627642538660838,8.92395636352464,35.99564906965611
0.7949999999999999,12.433549028439856,8.377541493757144,36.057315787806736
0.7999999999999998,12.222464697107382,7.839497678019194,36.07623917852444
0.8050000000000002,11.995707179903619,7.313058467624938,36.054065682596566
0.81,11.754679930428267,6.80114217141779,35.99274613490852
0.815,11.500851960992982,6.306325070625439,35.894481300124035
0.8199999999999998,11.235737511995923,5.830824652403846,35.76166630594632
0.8250000000000002,10.96087613368555,5.376492447784156,35.59683579041505
0.8300000000000001,10.677813611540088,4.944815731366795,35.40261135665133
0.835,10.38808410269208,4.536927086873456,35.181652655101
0.8399999999999999,10.09319377974523,4.153620669103823,34.9366131123144
0.8450000000000002,9.79460620418752,3.7953738973434294,34.67010101783794
0.8500000000000001,9.493729578212122,3.4623732912265606,34.384646385158526
0.855,9.191905954324943,3.15454319726056,34.082673733272046
0.8599999999999999,8.890402419140052,2.871576240294634,33.766480702528874
0.8650000000000002,8.590404212987627,2.6129644559881853,33.438222227931625
0.8700000000000001,8.29300970140468,2.3780302049485385,33.09989984721468
0.875,7.999227078618282,2.1659561250001396,32.75335561884813
0.8799999999999999,7.70997265658947,1.9758135351051092,32.40027006319584
0.8849999999999998,7.42607057546439,1.8065888549125968,32.04216351339122
0.8900000000000001,7.148253761474793,1.6572077420117488,31.68040026512318
0.895,6.877165955353971,1.5265567709286236,31.316194940180328
0.8999999999999999,6.613364637010161,1.4135025817194082,30.950620521181897
0.9049999999999998,6.3573246793472,1.3169085110934566,30.58461756883552
0.9100000000000001,6.109442574619427,1.2356487858880307,30.21900419343864
0.915,5.870041089534121,1.1686204087464807,29.854486415149765
0.9199999999999999,5.6393742195780225,1.114752900867029,29.491668609623147
0.9249999999999998,5.417632327993895,1.073016088802938,29.13106379456576
0.9300000000000002,5.2049473698594495,1.0424261336967355,28.773103567009997
0.935,5.00139811635127,1.0220500041475047,28.418147549598643
0.94,4.807015308160033,1.0110085901062504,28.066492246458733
0.9449999999999998,4.621786679917926,1.0084786465156186,27.71837924520723
0.9500000000000002,4.445661809253,1.013693743354319,27.374002731486396
0.9550000000000001,4.278556754620875,1.025944384557317,27.03351630657877
0.96,4.12035845536246,1.0445774429611663,26.69703911763658
0.9649999999999999,3.9709288755226173,1.0689950427486596,26.364661324483944
0.9700000000000002,3.830108879895583,1.098653005422206,26.036448937438198
0.9750000000000001,3.697721836617227,1.1330589605388977,25.712448067765067
0.98,3.5735769454932633,1.1717702085732498,25.39268863680945
0.9849999999999999,3.4574722952343464,1.214391410507428,25.07718759205957
0.9900000000000002,3.349197655962992,1.2605721671695498,24.765951678877975
0.9950000000000001,3.2485370158605233,1.3100045409702732,24.458979815778445
1.0,3.155270872726896,1.362420563501834,24.156265119293156
1.005,3.0691782926180937,1.4175897644054316,23.857796621951806
1.0099999999999998,2.9900387486828297,1.475316749905317,23.563560723923565
1.0150000000000001,2.917633753913,1.5354388533624161,23.273542415647043
1.02,2.851748301812978,1.597823875023019,22.987726305443662
1.025,2.7921721290362504,1.6623679237350788,22.706097482793588
1.0299999999999998,2.7387008138816045,1.7289933696850293,22.42864224473598
1.0350000000000001,2.6911367242260367,1.7976469140861748,22.155348709799675
1.04,2.6492898280326775,1.8682977791464632,21.886207341017613
1.045,2.61297837903887,1.94093601948687,21.621211396954134
1.0499999999999998,2.582029489626824,2.0155709544069227,21.360357327292014
1.0550000000000002,2.5562796022275984,2.0922297189434698,21.103645127388145
1.06,2.5355748699254623,2.1709559304915915,20.851078664309796
1.065,2.5197714562276743,2.25180846680776,20.602665985197486
1.0699999999999998,2.5087357632555074,2.3348603504555734,20.358419617352666
1.0750000000000002,2.5023445969045546,2.420197734149297,20.11835686820307
1.08,2.500485276822796,2.507918980969852,19.882500132239176
1.085,2.5030556983685046,2.5981338330455244,19.65087721112361
1.0899999999999999,2.50996435304045,2.690962661982364,19.42352165243436
1.0950000000000002,2.52113031322232,2.786535794076613,19.200473111895214
1.1,2.536483186453134,2.8849929031254544,18.981777743455318
1.105,2.555963043826012,2.986482463456754,18.767488621189386
1.1099999999999999,2.579520326528659,3.09116125560874,18.55766619668445
1.1150000000000002,2.6071157339692457,3.199193916893443,18.35237879534444
1.12,2.63872009637943,3.310752528861039,18.151703154865892
1.125,2.674314234249967,3.4260162334347104,17.95572500900366
1.13,2.713888806431167,3.5451708691966077,17.76453971964127
1.1349999999999998,2.757444148217437,3.6684086189648872,17.578252960093792
1.1400000000000001,2.8049901002291127,3.7959276594000944,17.39698145248857
1.145,2.856545828402094,3.927931802907068,17.220853761977335
1.15,2.912139634892744,4.064630121547377,17.050011150417856
1.1549999999999998,2.9718087591979323,4.206236542038582,16.884608492009306
1.1600000000000001,3.0355991682738797,4.352969400182534,16.724815253155818
1.165,3.1035653339080547,4.505050942228199,16.570816538549387
1.17,3.1757699950513687,4.662706759728684,16.422814205085267
1.1749999999999998,3.2522839022486325,4.826165143392039,16.281028044727545
1.1800000000000002,3.3331855407091573,4.99565634024711,16.145697036802865
1.185,3.418560827931932,5.17141169714762,16.017080669387532
1.19,3.508502781136735,5.353662672220582,15.895460328432687
1.1949999999999998,3.6031111490498353,5.542639694333496,15.781140752007161
1.2000000000000002,3.7024920018471885,5.7385708490174965,15.674451545484112
1.205,3.8067572722664367,5.941680367555213,15.575748751608664
1.21,3.9160242400599965,6.152186894144358,15.485416467105724
1.2149999999999999,4.0304149510745715,6.370301504211745,15.403868494761598
1.2200000000000002,4.1500555613091255,6.596225445119246,15.331550016675788
1.225,4.275075595327288,6.830147568728566,15.268939270561697
1.23,4.405607107388066,7.072241423647069,15.216549206503963
1.2349999999999999,4.541783732620785,7.322661973553666,15.17492909638006
1.2400000000000002,4.683739614521211,7.581541906916085,15.144666062148588
1.245,4.831608194005999,7.848987502800388,15.126386482322502
1.25,4.985520844258995,8.125074017512977,15.120757228114948
1.255,5.145605334670329,8.409840557713181,15.128486671913198
1.2599999999999998,5.311984106352031,8.703284407639227,15.150325400865967
1.2650000000000001,5.4847723410674885,9.005354781494267,15.187066557453372
1.27,5.664075805004383,9.315945977181515,15.239545716978466
1.275,5.849988448734406,9.634889914846278,15.308640199060338
1.2799999999999998,6.042589745036579,9.961948053513908,15.395267696577275
1.2850000000000001,6.241941747130452,10.296802691987061,15.500384091351409
1.29,6.448085851405858,10.639047676600281,15.624980311544002
1.295,6.661039251101243,10.988178558964668,15.77007807174268
1.2999999999999998,6.880791070746072,11.343582272011268,15.936724323735232
1.3050000000000002,7.1072981757347415,11.704526422969888,16.12598423484055
1.31,7.340480657344454,12.070148337839083,16.33893250249056
1.315,7.580217001060537,12.439444033723078,16.57664280985767
1.3199999999999998,7.826338955442886,12.811257343242113,16.840175229291848
1.3250000000000002,8.07862613015802,13.18426946888547,17.130561390025445
1.33,8.33680036538626,13.556989304099698,17.44878724612395
1.335,8.600519930718121,13.927744921004765,17.795773312311184
1.3399999999999999,8.869373629928976,14.294676690182296,18.17235228150374
1.3450000000000002,9.142874908612626,14.655732563483204,18.579244001072578
1.35,9.420456084367162,15.008666112859844,19.017027867244757
1.355,9.701462843685684,15.351037972448848,19.486112800471954
1.3599999999999999,9.985149175312719,15.68022137208084,19.986705090093512
1.3650000000000002,10.27067293572721,15.993412471623868,20.518774544170427
1.37,10.557092267451345,16.28764619975172,21.08201954839185
1.375,10.84336311359113,16.55981825994206,21.67583182290614
1.38,11.12833809059888,16.806713882682722,22.299261861838342
1.3849999999999998,11.410766993621579,17.025043768435076,22.95098623838181
1.3900000000000001,11.689299212637893,17.21148747467131,23.629278146953833
1.395,11.962488330430542,17.362744248473785,24.331982718267305
1.4,12.228799152848813,17.47559099354569,25.05649876594722
1.4049999999999998,12.486617385568103,17.546946691611915,25.79976868530558
1.4100000000000001,12.734262117902555,17.573942183561876,26.558278206267826
1.415,12.97000120218411,17.553993772479384,27.328067584553118
1.42,13.192069526856237,17.484878663096634,28.104755582740573
1.4249999999999998,13.398690074153338,17.36480983093688,28.88357723636806
1.4300000000000002,13.588097532022882,17.192507555413002,29.65943591872395
1.435,13.758564099461811,16.967264593178342,30.426969621273166
1.44,13.908426991009376,16.689001849260134,31.180630676834788
1.4449999999999998,14.036117017548781,16.358311457357665,31.914777404675384
1.4500000000000002,14.140187505640922,15.976484431204792,32.62377539741312
1.455,14.21934272558648,15.545520506319388,33.30210545496208
1.46,14.272464938161987,15.068118448629368,33.94447456125636
1.4649999999999999,14.29863914911943,14.547645936777286,34.54592585453142
1.4700000000000002,14.297174684546809,13.988089082447036,35.10194331293704
1.475,14.267622771595358,13.393982675214705,35.60854690106154
1.48,14.209789426936982,12.770323250993643,36.06237421619483
1.4849999999999999,14.123743114956792,12.122468007455383,36.46074522863299
1.4900000000000002,14.009816830896247,11.456023351061571,36.80170749607844
1.495,13.868604479748525,10.776727395981895,37.08406019375157
1.5,13.700951646423931,10.090331002097116,37.30735636740658
1.505,13.507941072433189,9.402481918785107,37.471883904437775
1.5099999999999998,13.290873355385745,8.718616300852128,37.57862674606864
1.5150000000000001,13.05124355793718,8.04386131530883,37.62920875644871
1.52,12.790714543112433,7.382951815715907,37.62582336295391
1.525,12.511087937259168,6.740163191382287,37.57115254743177
1.5299999999999998,12.21427365805537,6.119261574577212,37.46827898509219
1.5350000000000001,11.902258934453585,5.523471680937547,37.32059510347417
1.54,11.577077692828365,4.955461728396367,37.13171259530304
1.545,11.240781096012206,4.417344176336276,36.90537550762714
1.5499999999999998,10.895409908063927,3.9106904807183733,36.645379495604594
1.5550000000000002,10.54296922690057,3.436557686895016,36.3554992255543
1.56,10.185405988568311,2.9955244781533543,36.039425288531476
1.565,9.82458950930194,2.587734250323788,35.70071138604552
1.5699999999999998,9.462295201644434,2.2129428673553937,35.34273200745286
1.5750000000000002,9.100191484141503,1.8705689405861765,34.96865035728343
1.58,8.739829804130745,1.5597447347347582,34.58139592312102
1.585,8.382637611890798,1.279366106829773,34.1836508042082
1.5899999999999999,8.029914062418804,1.0281402041556722,33.77784374373601
1.5950000000000002,7.682828177688468,0.8046299622974449,33.36615071440535
1.6,7.342419175840934,0.6072947382314273,32.950500884492016
1.605,7.009598662222727,0.4345266750539145,32.53258682589008
1.6099999999999999,6.685154378038735,0.2846826179918261,32.11387790190721
1.6150000000000002,6.36975521307308,0.15611158337923026,31.69563587735998
1.62,6.06395720697257,0.04717792396456508,31.278931914861715
1.625,5.768210286722037,-0.04371956191053572,30.86466424924603
1.63,5.482865514191097,-0.1181322587937157,30.45357595911598
1.6349999999999998,5.208182645345027,-0.17754973913726702,30.04627237490121
1.6400000000000001,4.944337830566179,-0.2233907641340925,29.643237772740292
1.645,4.691431312518883,-0.25699689814884247,29.24485110073903
1.65,4.449495003385522,-0.27962836650506073,28.85140056769484
1.6549999999999998,4.218499846624395,-0.2924618078844497,28.463096994180418
1.6600000000000001,3.998362889373315,-0.2965896002508221,28.08008588258144
1.665,3.7889540101297956,-0.29302047032344963,27.702458207363936
1.67,3.590102262385071,-0.28268112908758336,27.330259960844987
1.6749999999999998,3.401601808569684,-0.26641870807366336,26.963500514504354
1.6800000000000002,3.2232174301382366,-0.24500380204724476,26.602159872858532
1.685,3.054689609072424,-0.21913395259085103,26.24619490750671
1.69,2.8957391837260005,-0.189437433387516,25.895544664418836
1.6949999999999998,2.746071587989399,-0.1564772216238791,25.550134838996442
1.7000000000000002,2.6053806874271337,-0.12075506077804017,25.209881511871952
1.705,2.473352229538254,-0.08271553822319623,24.87469423464628
1.71,2.3496669277934648,-0.042750116720912425,24.54447854947919
1.7149999999999999,2.2340032007788375,-0.0012010722041197203,24.21913802019359
1.7200000000000002,2.126039588772816,0.04163469850985878,23.89857584577103
1.725,2.0254568705296965,0.085502027044396,23.58269612013754
1.73,1.931939903050039,0.1301839990197518,23.27140479522096
1.7349999999999999,1.8451792067814423,0.17549866865545874,22.96461039758634
1.7400000000000002,1.7648723180916337,0.22129597005195942,22.66222454265196
1.745,1.6907249300565932,0.2674548286171487,22.364162284637047
1.75,1.622451841664563,0.31388047279031217,22.070342335039747
1.755,1.5597777344973407,0.36050194361701127,21.780687177609014
1.7599999999999998,1.5024377948498073,0.4072697977229158,21.495123103456553
1.7650000000000001,1.450178198116489,0.45415399771912696,21.213580186138277
1.77,1.4027564711333083,0.5011419829585804,20.935992213193263
1.775,1.3599417470317774,0.5482369127789146,20.662296587729674
1.7799999999999998,1.3215149260556542,0.5954560738499349,20.392434211154697
1.7850000000000001,1.2872687547171309,0.6428294429420096,20.126349356021983
1.79,1.25700783463868,0.6903983963026182,19.863989536176938
1.795,1.2305485714432272,0.7382145568363957,19.605305379880566
1.7999999999999998,1.2077190731229852,0.7863387704000983,19.350250510351707
1.8050000000000002,1.1883590064382359,0.8348402027237853,19.09878143715235
1.81,1.1723194190725488,0.8837955487332113,18.85085746102152
1.815,1.15946253450046,0.9332883463595227,18.60644059411269
1.8199999999999998,1.1496615258067748,0.9834083872672582,18.365495497083664
1.8250000000000002,1.1428002740321974,1.0342512172991618,18.127989434104567
1.83,1.1387731160062184,1.085917719817143,17.89389224657035
1.835,1.1374845860630776,1.1385137755051666,17.663176346112618
1.8399999999999999,1.1388491555179414,1.1921499925855146,17.43581672738743
1.8450000000000002,1.1427909733057158,1.2469415017793926,17.211791001059023
1.85,1.1492436107516086,1.3030078107117418,16.991079447394288
1.855,1.1581498130480605,1.3604727128145668,16.773665090920368
1.8599999999999999,1.1694612596542249,1.4194642461197922,16.559533796671644
1.8650000000000002,1.183138335509197,1.4801146976488142,16.34867438865624
1.87,1.1991499146558784,1.5425606493989366,16.14107879130241
1.875,1.2174731576061122,1.606943062194453,15.936742194797313
1.88,1.2380933235368057,1.6734073939101077,15.735663245402765
1.8849999999999998,1.2610035981885985,1.742103748784833,15.537844262022361
1.8900000000000001,1.2862049381405662,1.8131870547219178,15.343291480500337
1.895,1.3137059319539175,1.8868172656157938,15.152015327354116
1.9,1.3435226785120398,1.9631595858530237,14.964030724878812
1.9049999999999998,1.3756786827310108,2.0423847142031453,14.77935742981315
1.9100000000000001,1.4102047686712194,2.124669104340746,14.598020408021807
1.915,1.447139009944404,2.210195239220133,14.420050247929739
1.92,1.4865266771785546,2.299151916454307,14.245483615739055
1.9249999999999998,1.528420202172985,2.391734541726224,14.07436375576903
1.9300000000000002,1.5728791582446222,2.4881454270774075,13.906741039584299
1.935,1.6199702561312033,2.588594090671017,13.742673567914974
1.94,1.6697673546744938,2.693297554306804,13.582227829724177
1.9449999999999998,1.722351485353509,2.802480634566359,13.425479423142164
1.9500000000000002,1.777810889570454,2.916376222979946,13.272513843359263
1.955,1.8362410674068974,3.035225550021298,13.123427342949366
1.96,1.8977448363603304,3.1592784270427905,12.978327870477116
1.9649999999999999,1.9624323983372745,3.2887934594480837,12.837336093619538
1.9700000000000002,2.0304214129134563,3.424038223448642,12.700586513398797
1.975,2.1018370745689037,3.5652893976491553,12.568228676467264
1.98,2.176812191260127,3.7128328394377417,12.440428492696348
1.9849999999999999,2.2554872612963224,3.866963594701406,12.317369665580761
1.9900000000000002,2.3380105450346313,4.027985827725393,12.199255243159953
1.995,2.424538127393025,4.196212656245333,12.086309297253983
2.0,2.5152339665899177,4.371965874480694,11.97877873878151
